FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,2.154329,-7.224041,-0.04984534,2.145606,-7.31711,-0.0491607,2.060187,-7.385418,0.4270803,1.569966,-7.349371,0.550074,1.426174,-7.351992,0.7919686,2.163053,-7.130973,-0.05052987,2.404083,-7.107896,0.373899,2.480554,-7.148832,0.8731178,2.737249,-7.091906,0.9576232,2.197047,-7.228863,-0.1583292,2.22889,-7.219467,-0.3257477,2.240184,-7.198403,-0.4947447,2.226793,-7.182176,-0.6700947,2.270356,-7.160858,-0.7290766,2.285691,-7.169503,-0.9598269,2.249344,-7.376896,-0.6222141,2.243098,-7.552896,-0.3064133,2.42395,-7.325992,-0.2660694,2.150299,-7.002869,-0.6200914,2.181457,-6.687678,-0.4456528,2.230005,-6.750597,-0.7276194
11,2.357149,-7.223059,-0.04171157,2.353805,-7.316435,-0.04456434,2.426235,-7.380044,0.4344718,1.927698,-7.344469,0.5177719,1.80909,-7.368748,0.7718162,2.360492,-7.129684,-0.03885856,2.588438,-7.104265,0.3926067,2.502961,-7.161488,0.8887547,2.748281,-7.091251,1.003652,2.392718,-7.220937,-0.1528345,2.420735,-7.221442,-0.3211975,2.432117,-7.208424,-0.4909978,2.418224,-7.193928,-0.6664603,2.464045,-7.185921,-0.7270191,2.467005,-7.185759,-0.9584205,2.391798,-7.38661,-0.6127071,2.486924,-7.484939,-0.2780016,2.660757,-7.259627,-0.3475564,2.417798,-7.002772,-0.6064307,2.636037,-6.830072,-0.3755814,2.782669,-6.846409,-0.6286687
12,2.568705,-7.214968,-0.06069494,2.569161,-7.308352,-0.06487129,2.793033,-7.358677,0.366541,2.301599,-7.341071,0.4887122,2.235756,-7.384119,0.7589112,2.568249,-7.121583,-0.05651835,2.694484,-7.094933,0.41478,2.510271,-7.166256,0.8813868,2.750447,-7.096276,1.003857,2.599656,-7.209774,-0.173092,2.620257,-7.21172,-0.3425304,2.644471,-7.221436,-0.5112033,2.645775,-7.225838,-0.6877511,2.69631,-7.234009,-0.7444127,2.697938,-7.231875,-0.9758176,2.577641,-7.401989,-0.6167058,2.721088,-7.465709,-0.2909634,2.89709,-7.26902,-0.418077,2.683529,-7.03522,-0.6402083,3.003845,-6.959522,-0.4905009,3.289083,-6.998062,-0.5450445
13,2.767776,-7.213868,-0.08199073,2.770197,-7.307195,-0.08672092,3.111138,-7.345422,0.2612244,2.680929,-7.331755,0.5285755,2.69961,-7.383955,0.8044779,2.765354,-7.12054,-0.0772604,2.834106,-7.081872,0.4049694,2.560525,-7.150399,0.8259216,2.751463,-7.090258,1.004114,2.795635,-7.207391,-0.1951299,2.813729,-7.210717,-0.3648398,2.842016,-7.22815,-0.5322564,2.850747,-7.24047,-0.708217,2.903299,-7.253132,-0.7621526,2.906342,-7.249931,-0.9935308,2.77193,-7.4103,-0.6328734,2.898692,-7.469481,-0.2994455,3.08415,-7.298367,-0.4482627,2.89031,-7.049043,-0.6632599,3.190748,-7.072429,-0.4634218,3.457254,-7.144654,-0.3655474
14,2.964002,-7.214114,-0.102496,2.967475,-7.30736,-0.1081054,3.351238,-7.34056,0.1925453,3.059131,-7.325194,0.6062851,3.162974,-7.381338,0.8617463,2.960529,-7.120868,-0.09688643,2.985402,-7.080259,0.3894263,2.627898,-7.153592,0.7409327,2.740197,-7.110106,0.9838341,2.989352,-7.206313,-0.2161427,3.006262,-7.209668,-0.385978,3.038197,-7.230697,-0.552326,3.054592,-7.247721,-0.7273446,3.109381,-7.262111,-0.7785515,3.115913,-7.25698,-1.009823,2.970713,-7.414824,-0.6512471,3.066183,-7.471932,-0.3071982,3.262119,-7.325608,-0.4685042,3.086525,-7.05372,-0.6839979,3.301113,-7.0825,-0.3943963,3.514391,-7.18541,-0.2219356
15,3.161639,-7.216238,-0.1107237,3.165982,-7.309398,-0.1171129,3.535207,-7.339248,0.2015564,3.416215,-7.323374,0.6938293,3.583497,-7.377806,0.9134889,3.157295,-7.12308,-0.1043344,3.169534,-7.075867,0.3818642,2.760355,-7.144959,0.672624,2.733925,-7.133252,0.9474702,3.185546,-7.207293,-0.2245991,3.200236,-7.210841,-0.3946403,3.23315,-7.234047,-0.5605099,3.254436,-7.254352,-0.7346501,3.310573,-7.27,-0.7839944,3.319072,-7.263465,-1.015167,3.166626,-7.419307,-0.6581582,3.222392,-7.479799,-0.3060557,3.439268,-7.356,-0.4592203,3.279057,-7.0583,-0.6928814,3.393165,-7.056029,-0.3497782,3.551816,-7.163808,-0.128341
16,3.365996,-7.220916,-0.09599793,3.371042,-7.313997,-0.1029873,3.742981,-7.351541,0.2116871,3.740592,-7.339271,0.7182315,3.907914,-7.371763,0.942159,3.360951,-7.127836,-0.08900824,3.378525,-7.075509,0.3965026,2.925494,-7.143765,0.6129429,2.844513,-7.142123,0.8792832,3.389414,-7.211072,-0.2098992,3.40076,-7.214801,-0.3801942,3.432219,-7.239045,-0.5461996,3.455036,-7.261288,-0.7199088,3.511581,-7.277602,-0.7685667,3.519455,-7.269779,-0.9997208,3.365439,-7.42497,-0.6426143,3.376486,-7.499271,-0.2889155,3.619215,-7.389536,-0.4108259,3.471632,-7.063457,-0.6801,3.522805,-7.025088,-0.3242143,3.644384,-7.066381,-0.06089978
17,3.570714,-7.227328,-0.06818247,3.576301,-7.320351,-0.07551882,3.918195,-7.350393,0.2722939,3.96101,-7.327052,0.7766405,4.168283,-7.363715,0.9634283,3.565127,-7.134305,-0.06084576,3.589172,-7.080153,0.4241874,3.104145,-7.14892,0.5536599,2.983876,-7.155239,0.8085755,3.594475,-7.216904,-0.1819581,3.602517,-7.220541,-0.3524437,3.631428,-7.244919,-0.5188932,3.653033,-7.267725,-0.6926842,3.709245,-7.284173,-0.7416823,3.714267,-7.274751,-0.9728563,3.563388,-7.430945,-0.6143476,3.524829,-7.522305,-0.2666239,3.792379,-7.426761,-0.3381011,3.662069,-7.068775,-0.6543849,3.664963,-7.008848,-0.2978097,3.736732,-6.99443,-0.01415104
18,3.757809,-7.233111,-0.0429467,3.763313,-7.326158,-0.05004558,4.042627,-7.342845,0.350545,4.121058,-7.315863,0.8504091,4.357471,-7.355762,0.9980738,3.752305,-7.140065,-0.03584745,3.796396,-7.081542,0.4472661,3.298105,-7.14939,0.5092779,3.164782,-7.156696,0.7593151,3.781723,-7.222993,-0.1567154,3.787265,-7.225767,-0.3273157,3.812832,-7.24903,-0.4944704,3.829968,-7.270411,-0.6689394,3.884929,-7.286334,-0.7195058,3.887285,-7.276417,-0.9507017,3.74214,-7.434188,-0.5896087,3.654199,-7.533765,-0.2533111,3.93714,-7.459157,-0.2674163,3.833351,-7.071186,-0.6304002,3.803044,-7.002549,-0.2766829,3.841237,-6.972286,0.012188
19,3.903135,-7.237708,-0.02468598,3.907655,-7.33087,-0.0308989,4.166046,-7.347275,0.3835081,4.102931,-7.298931,0.883931,4.353087,-7.357244,0.9999437,3.898615,-7.144545,-0.01847293,4.033467,-7.071885,0.445535,3.533942,-7.144144,0.4902219,3.432989,-7.138601,0.7550799,3.926573,-7.228947,-0.1386648,3.930883,-7.229696,-0.3093195,3.952927,-7.249825,-0.4773762,3.962454,-7.266963,-0.6528919,4.015262,-7.281079,-0.7062132,4.019136,-7.273519,-0.9374779,3.879482,-7.433229,-0.5734431,3.744451,-7.524448,-0.2506572,4.02985,-7.47372,-0.2082923,3.961339,-7.068333,-0.6110838,3.908695,-6.989626,-0.2621152,3.927824,-6.951866,0.02776281
20,4.023095,-7.239652,-0.01710975,4.026014,-7.332952,-0.02211592,4.259301,-7.358586,0.4064725,4.100062,-7.300607,0.8839919,4.350007,-7.358461,1.000464,4.020175,-7.146353,-0.01210334,4.278326,-7.065797,0.3948809,3.790329,-7.140488,0.5089999,3.761936,-7.113509,0.7893957,4.046177,-7.232785,-0.1312904,4.049631,-7.231811,-0.3019605,4.068181,-7.247993,-0.4708587,4.068865,-7.260209,-0.647042,4.119171,-7.271215,-0.7034274,4.125109,-7.266666,-0.934727,3.995746,-7.431003,-0.5676135,3.827912,-7.509535,-0.2571146,4.106018,-7.471288,-0.1733569,4.061388,-7.062644,-0.6010467,3.985996,-6.968221,-0.2602451,4.008061,-6.926042,0.02881375
21,4.145493,-7.23748,-0.02664769,4.146466,-7.330875,-0.03047642,4.326063,-7.356044,0.4232627,4.110129,-7.293484,0.8773578,4.353763,-7.358393,1.000598,4.14452,-7.144084,-0.02281859,4.481493,-7.071521,0.3235227,4.047037,-7.143299,0.5742011,4.114343,-7.095674,0.8447254,4.169108,-7.23254,-0.1408173,4.171765,-7.231089,-0.3114955,4.187346,-7.243431,-0.4810153,4.181046,-7.251975,-0.6573037,4.229383,-7.259068,-0.7159932,4.236145,-7.255652,-0.9472897,4.122239,-7.428316,-0.5784305,3.940178,-7.503355,-0.2751674,4.211673,-7.462811,-0.1728557,4.163985,-7.055809,-0.6080182,4.057233,-6.947357,-0.2800127,4.113295,-6.90857,0.004897146
22,4.262967,-7.233578,-0.0431031,4.262043,-7.327007,-0.04601285,4.383046,-7.349844,0.4268557,4.126429,-7.286817,0.8591967,4.355595,-7.358269,0.9993007,4.263891,-7.140149,-0.04019311,4.593195,-7.08959,0.3172562,4.28646,-7.159815,0.7144024,4.474221,-7.0823,0.9105843,4.287909,-7.230268,-0.1570466,4.290155,-7.229059,-0.3277304,4.303565,-7.237871,-0.4976544,4.293021,-7.244,-0.6738405,4.340098,-7.246994,-0.7338893,4.349022,-7.243999,-0.9651184,4.250131,-7.425375,-0.5965878,4.062789,-7.502663,-0.29713,4.330915,-7.451278,-0.1908812,4.264919,-7.049702,-0.6222644,4.121653,-6.932648,-0.3115898,4.230794,-6.896461,-0.0421463
23,4.365614,-7.230011,-0.05617654,4.363063,-7.323429,-0.05836961,4.448532,-7.348401,0.4220879,4.151734,-7.28423,0.8277187,4.355052,-7.359289,0.9993723,4.368166,-7.136592,-0.053983,4.687996,-7.093101,0.3128757,4.560883,-7.143971,0.800726,4.778528,-7.072021,0.9650612,4.391891,-7.228057,-0.1698489,4.393672,-7.227521,-0.3405397,4.404862,-7.233742,-0.510738,4.390672,-7.238539,-0.6867092,4.436464,-7.23811,-0.747816,4.447112,-7.235701,-0.978979,4.362496,-7.423368,-0.6113845,4.176824,-7.503666,-0.3116788,4.445302,-7.438649,-0.2141445,4.353242,-7.046256,-0.6335426,4.182436,-6.926313,-0.3382718,4.339799,-6.887663,-0.09421454
24,4.445968,-7.227617,-0.06244469,4.442048,-7.321,-0.06406472,4.542396,-7.357613,0.4127556,4.19773,-7.285963,0.7771931,4.359309,-7.364109,0.9913154,4.449889,-7.134234,-0.06082442,4.765599,-7.093545,0.3099028,4.738874,-7.130997,0.8145084,4.952148,-7.071747,0.9889298,4.47332,-7.226799,-0.1758755,4.47478,-7.226952,-0.3465687,4.48414,-7.231212,-0.5169373,4.467262,-7.23517,-0.6926916,4.511964,-7.232082,-0.7545249,4.524651,-7.230038,-0.9855884,4.450766,-7.422324,-0.6200758,4.271065,-7.505318,-0.3174794,4.542472,-7.426522,-0.2403389,4.422445,-7.044867,-0.6381518,4.237895,-6.926108,-0.3507791,4.438593,-6.889724,-0.1404999
25,4.511496,-7.225559,-0.06533062,4.506457,-7.318895,-0.0664563,4.650783,-7.376523,0.396811,4.267562,-7.300265,0.71941,4.354203,-7.372372,0.977855,4.516535,-7.132222,-0.06420448,4.811425,-7.100235,0.3241047,4.833611,-7.133065,0.8292515,5.052516,-7.075538,0.9968347,4.539394,-7.225703,-0.17863,4.540516,-7.226338,-0.3493236,4.548563,-7.22909,-0.5197902,4.529953,-7.232393,-0.6953831,4.573864,-7.227365,-0.757654,4.587895,-7.225615,-0.988642,4.521723,-7.421356,-0.6263801,4.35357,-7.507886,-0.3181886,4.628191,-7.416674,-0.2725278,4.479852,-7.043768,-0.6396447,4.29031,-6.927521,-0.3545035,4.525711,-6.896657,-0.1828806
26,4.574701,-7.223381,-0.06480455,4.568785,-7.31667,-0.06544767,4.758417,-7.403636,0.376417,4.358246,-7.337158,0.6800409,4.371232,-7.376702,0.9604242,4.580618,-7.130092,-0.06416097,4.851693,-7.102608,0.3414626,4.868498,-7.135677,0.8468016,5.096456,-7.07404,0.9999925,4.602346,-7.22436,-0.1781616,4.602952,-7.225057,-0.3488576,4.610835,-7.226158,-0.5193504,4.591986,-7.228393,-0.6949346,4.635653,-7.221812,-0.7572321,4.650105,-7.220506,-0.9881972,4.589083,-7.419079,-0.6306173,4.438155,-7.511913,-0.3154224,4.712277,-7.40882,-0.3083748,4.538051,-7.041235,-0.6378537,4.344189,-6.928277,-0.3542989,4.60292,-6.901345,-0.2195614
27,4.645291,-7.220025,-0.05775452,4.638733,-7.313273,-0.05785964,4.885317,-7.423522,0.3493374,4.467287,-7.359969,0.6285424,4.562458,-7.396404,0.8932337,4.651849,-7.126776,-0.05764905,4.867442,-7.110047,0.3805378,4.847429,-7.145608,0.8855908,5.093883,-7.074124,1.001018,4.671605,-7.221756,-0.1714202,4.671349,-7.221881,-0.3421201,4.680101,-7.220632,-0.5125697,4.662273,-7.220874,-0.6882746,4.706175,-7.212784,-0.7502289,4.718894,-7.212288,-0.9812989,4.662499,-7.413359,-0.629697,4.535794,-7.516634,-0.3071674,4.802251,-7.400588,-0.3439721,4.605368,-7.035223,-0.6292005,4.404285,-6.927832,-0.3485264,4.676082,-6.898725,-0.2431683
28,4.713557,-7.216549,-0.047292,4.706657,-7.309772,-0.04691074,4.992818,-7.434489,0.3290222,4.609449,-7.389224,0.657234,4.77642,-7.433339,0.8820054,4.720457,-7.123326,-0.04767278,4.931291,-7.103732,0.3927054,4.841785,-7.14701,0.8895547,5.088701,-7.074697,1.003297,4.738064,-7.218839,-0.161353,4.73683,-7.218139,-0.3320497,4.746846,-7.214376,-0.5023929,4.730547,-7.212223,-0.6782335,4.774918,-7.202918,-0.7396808,4.783412,-7.204079,-0.9709425,4.731722,-7.406299,-0.6253263,4.635604,-7.521821,-0.2964472,4.885226,-7.392367,-0.3786171,4.671993,-7.027805,-0.6169404,4.46507,-6.926212,-0.3383599,4.742871,-6.892087,-0.2518547
29,4.762887,-7.215683,-0.04272282,4.756024,-7.308907,-0.04211865,5.043128,-7.436324,0.3321856,4.715194,-7.409697,0.7175342,4.92909,-7.466835,0.8942809,4.769751,-7.122458,-0.04332665,4.973737,-7.099516,0.4001043,4.839339,-7.147657,0.8862758,5.084594,-7.075795,1.00374,4.786351,-7.218159,-0.1570001,4.784914,-7.216877,-0.3276935,4.796623,-7.211137,-0.4978737,4.7823,-7.206891,-0.6738482,4.827357,-7.19701,-0.7347035,4.834187,-7.199028,-0.9660144,4.781959,-7.401978,-0.6246304,4.710976,-7.526946,-0.292833,4.951232,-7.388143,-0.3868087,4.72356,-7.023102,-0.6108623,4.51491,-6.923926,-0.3326996,4.793674,-6.887366,-0.2503904
30,4.792196,-7.217641,-0.04690886,4.785767,-7.310897,-0.04643021,5.016529,-7.433475,0.3664759,4.774172,-7.439566,0.8114133,5.022116,-7.50799,0.9292765,4.798625,-7.124384,-0.0473868,4.989454,-7.098438,0.4016995,4.844648,-7.147332,0.8847976,5.091053,-7.075573,0.9998688,4.816053,-7.21988,-0.1611097,4.816012,-7.218211,-0.3318061,4.829793,-7.211156,-0.5017817,4.817758,-7.205296,-0.677881,4.863646,-7.195512,-0.7381284,4.873904,-7.196835,-0.9693177,4.813714,-7.40077,-0.6298295,4.756466,-7.531822,-0.2977246,5.003006,-7.389899,-0.3677025,4.760112,-7.021524,-0.6138352,4.553745,-6.920078,-0.3347898,4.82946,-6.885924,-0.2418606
31,4.81317,-7.220673,-0.05477071,4.807456,-7.313977,-0.05467281,4.979586,-7.429333,0.3878564,4.863165,-7.479,0.8784919,5.120814,-7.553363,0.9675161,4.818884,-7.127369,-0.05486813,4.991726,-7.098825,0.4012881,4.850907,-7.146492,0.885686,5.098578,-7.074908,0.9981365,4.838568,-7.222354,-0.1686481,4.840932,-7.220636,-0.3393271,4.856812,-7.213011,-0.5090951,4.846931,-7.206166,-0.6852928,4.893612,-7.197069,-0.7450356,4.909548,-7.19732,-0.9759067,4.837763,-7.401443,-0.6363764,4.788628,-7.535637,-0.3042275,5.045879,-7.398005,-0.3306865,4.79142,-7.02189,-0.6208063,4.590434,-6.914796,-0.3399486,4.859391,-6.885546,-0.2275772
32,4.827863,-7.224597,-0.06420541,4.822948,-7.317946,-0.0645685,4.965991,-7.428145,0.3894829,4.867591,-7.485568,0.8832072,5.11598,-7.550964,1.000538,4.832778,-7.131248,-0.06384185,4.987086,-7.100347,0.3987614,4.852757,-7.145958,0.885196,5.100535,-7.074965,0.9978428,4.854993,-7.225588,-0.1776905,4.859864,-7.224047,-0.3483171,4.877901,-7.216321,-0.5178646,4.869995,-7.208931,-0.69414,4.917383,-7.200834,-0.7534688,4.93963,-7.199805,-0.9838152,4.855269,-7.403533,-0.6431816,4.811256,-7.538474,-0.310617,5.074203,-7.411942,-0.2847319,4.816993,-7.023929,-0.629623,4.624794,-6.910346,-0.3451875,4.883166,-6.886445,-0.2091982
33,4.839218,-7.22915,-0.07219601,4.835093,-7.322534,-0.07305882,4.962251,-7.427735,0.3868666,4.876685,-7.488949,0.8825223,5.126325,-7.554533,0.9970609,4.843342,-7.135767,-0.07133284,4.980563,-7.10259,0.3964677,4.85357,-7.145028,0.8851547,5.101202,-7.074357,0.9984011,4.867939,-7.229376,-0.1852931,4.875498,-7.227946,-0.3558223,4.896006,-7.220287,-0.5250915,4.890304,-7.212521,-0.7014358,4.938438,-7.205528,-0.7603024,4.966568,-7.203047,-0.9899938,4.87008,-7.406159,-0.6481929,4.829752,-7.539858,-0.3146613,5.088709,-7.430121,-0.2326867,4.83971,-7.026755,-0.6371778,4.659289,-6.908063,-0.3471673,4.903594,-6.888376,-0.1867045
