FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,-1.51752,-8.761441,-0.04983869,-1.577161,-8.689464,-0.04915414,-1.565061,-8.580762,0.4270867,-1.192934,-8.259611,0.5500801,-1.093111,-8.156082,0.7919745,-1.457879,-8.833419,-0.05052311,-1.611995,-9.02017,0.3739059,-1.695015,-9.045297,0.8731247,-1.836273,-9.26706,0.9576304,-1.551135,-8.788238,-0.1583226,-1.567008,-8.817398,-0.325741,-1.560099,-8.840279,-0.4947379,-1.539156,-8.842285,-0.670088,-1.554886,-8.888163,-0.7290698,-1.571842,-8.892894,-0.9598202,-1.69279,-8.720543,-0.6222076,-1.812824,-8.591675,-0.3064069,-1.780261,-8.880002,-0.2660626,-1.358278,-8.914985,-0.6200845,-1.157436,-9.15989,-0.4456455,-1.236255,-9.149728,-0.7276123
11,-1.66024,-8.90555,-0.04170477,-1.723903,-8.83716,-0.04455764,-1.820097,-8.843396,0.4344785,-1.442423,-8.516033,0.5177782,-1.375722,-8.414996,0.7718225,-1.596578,-8.973941,-0.03885167,-1.739787,-9.153096,0.3926138,-1.719807,-9.052192,0.8887616,-1.843611,-9.275325,1.003659,-1.683891,-8.932202,-0.1528277,-1.704059,-8.951656,-0.3211907,-1.702902,-8.96891,-0.4909909,-1.682828,-8.969337,-0.6664534,-1.709567,-9.0074,-0.7270122,-1.711545,-9.009607,-0.9584136,-1.800388,-8.814404,-0.6127005,-1.937182,-8.81214,-0.277995,-1.900781,-9.094378,-0.3475494,-1.547359,-9.104203,-0.6064237,-1.57956,-9.380639,-0.375574,-1.694797,-9.472771,-0.6286612
12,-1.804112,-9.060864,-0.06068798,-1.870467,-8.995154,-0.06486443,-2.064353,-9.11787,0.366548,-1.704407,-8.782824,0.4887189,-1.68829,-8.705826,0.7589177,-1.737756,-9.126575,-0.0565113,-1.808174,-9.234682,0.4147871,-1.728349,-9.053989,0.8813937,-1.848695,-9.273302,1.003864,-1.822325,-9.086423,-0.173085,-1.838268,-9.099614,-0.3425234,-1.86226,-9.109867,-0.5111963,-1.866295,-9.107676,-0.6877441,-1.907806,-9.137632,-0.7444056,-1.907448,-9.140292,-0.9758105,-1.942674,-8.93494,-0.6166991,-2.089164,-8.991316,-0.2909565,-2.074536,-9.254848,-0.4180698,-1.758203,-9.269159,-0.6402011,-1.931175,-9.549184,-0.4904934,-2.16012,-9.723625,-0.5450368
13,-1.944098,-9.202407,-0.08198363,-2.011803,-9.138126,-0.08671392,-2.279915,-9.352178,0.2612316,-1.966047,-9.057638,0.5285825,-2.016168,-9.033936,0.8044847,-1.876393,-9.266687,-0.07725322,-1.897666,-9.342645,0.4049767,-1.752671,-9.100737,0.8259286,-1.845158,-9.278276,1.004121,-1.959218,-9.226686,-0.1951228,-1.974364,-9.237129,-0.3648327,-2.006693,-9.244804,-0.5322492,-2.021579,-9.242267,-0.7082099,-2.067692,-9.270473,-0.7621454,-2.06758,-9.274889,-0.9935236,-2.085934,-9.066446,-0.6328664,-2.217416,-9.114234,-0.2994385,-2.227559,-9.366368,-0.4482554,-1.914194,-9.405602,-0.6632526,-2.143173,-9.601506,-0.4634142,-2.382692,-9.738883,-0.3655398
14,-2.083025,-9.340985,-0.1024888,-2.151416,-9.277507,-0.1080983,-2.446254,-9.525392,0.1925526,-2.228837,-9.329706,0.6062923,-2.341965,-9.363434,0.8617535,-2.014635,-9.404465,-0.0968791,-2.003508,-9.450767,0.3894336,-1.802568,-9.146119,0.7409397,-1.851226,-9.256276,0.9838413,-2.095434,-9.364428,-0.2161354,-2.109764,-9.374012,-0.3859707,-2.147214,-9.381724,-0.5523187,-2.170846,-9.381279,-0.7273374,-2.219763,-9.409846,-0.7785442,-2.220753,-9.418093,-1.009816,-2.229694,-9.203809,-0.6512401,-2.337583,-9.230934,-0.3071912,-2.372664,-9.472948,-0.4684968,-2.056247,-9.541039,-0.6839904,-2.228333,-9.672425,-0.3943887,-2.451912,-9.750467,-0.221928
15,-2.224278,-9.479234,-0.1107164,-2.293223,-9.416431,-0.1171056,-2.575412,-9.656405,0.2015639,-2.480047,-9.583489,0.6938367,-2.636822,-9.663285,0.9134964,-2.155333,-9.542036,-0.1043269,-2.130603,-9.584074,0.3818717,-1.890125,-9.245885,0.6726311,-1.863159,-9.235474,0.9474773,-2.234858,-9.502465,-0.2245917,-2.247754,-9.510343,-0.3946329,-2.287437,-9.517208,-0.5605025,-2.316845,-9.517902,-0.7346427,-2.367606,-9.546532,-0.783987,-2.368994,-9.557162,-1.015159,-2.371395,-9.33917,-0.6581511,-2.453603,-9.335828,-0.3060486,-2.519418,-9.576721,-0.4592128,-2.195626,-9.673941,-0.6928738,-2.274707,-9.756233,-0.3497705,-2.463101,-9.792205,-0.1283333
16,-2.372088,-9.620429,-0.09599042,-2.441474,-9.558179,-0.1029798,-2.731022,-9.794632,0.2116948,-2.720657,-9.801618,0.7182391,-2.861947,-9.896956,0.9421667,-2.302703,-9.682679,-0.08900064,-2.278129,-9.732106,0.3965103,-2.006052,-9.3635,0.6129501,-1.947628,-9.307399,0.8792904,-2.381686,-9.643949,-0.2098917,-2.392346,-9.649335,-0.3801866,-2.431734,-9.654437,-0.546192,-2.463595,-9.654843,-0.7199013,-2.515115,-9.683291,-0.7685592,-2.515151,-9.694391,-0.9997132,-2.515981,-9.475747,-0.642607,-2.576332,-9.43102,-0.2889083,-2.670373,-9.680249,-0.4108184,-2.335443,-9.806466,-0.6800923,-2.344497,-9.869781,-0.3242065,-2.459665,-9.926552,-0.06089192
17,-2.521379,-9.760653,-0.06817482,-2.591107,-9.698826,-0.07551126,-2.854106,-9.919338,0.2723017,-2.867876,-9.966116,0.7766484,-3.040365,-10.08676,0.9634362,-2.451651,-9.822479,-0.06083803,-2.430363,-9.877772,0.4241952,-2.136022,-9.48618,0.5536672,-2.055447,-9.396668,0.8085828,-2.53081,-9.784825,-0.1819504,-2.539068,-9.787939,-0.352436,-2.576749,-9.791145,-0.5188856,-2.608152,-9.790297,-0.6926765,-2.659531,-9.818414,-0.7416746,-2.656419,-9.828628,-0.9728486,-2.660177,-9.611493,-0.6143402,-2.697514,-9.519627,-0.2666166,-2.819141,-9.776374,-0.3380935,-2.473863,-9.937365,-0.654377,-2.433535,-9.981786,-0.2978017,-2.474088,-10.04273,-0.01414305
18,-2.657765,-9.88886,-0.04293892,-2.727451,-9.826958,-0.05003789,-2.936756,-10.01266,0.3505528,-2.973135,-10.0872,0.8504171,-3.168518,-10.22616,0.9980818,-2.588079,-9.950761,-0.03583959,-2.577875,-10.02332,0.4472741,-2.273505,-9.622999,0.5092854,-2.184398,-9.523559,0.7593225,-2.66752,-9.912924,-0.1567076,-2.6734,-9.914881,-0.3273079,-2.707928,-9.916511,-0.4944625,-2.735164,-9.913509,-0.6689315,-2.785286,-9.941113,-0.719498,-2.77994,-9.949792,-0.9506939,-2.788868,-9.735598,-0.5896012,-2.797096,-9.603001,-0.2533037,-2.944409,-9.855826,-0.2674086,-2.596682,-10.05678,-0.6303923,-2.526719,-10.08388,-0.2766749,-2.532326,-10.13228,0.0121961
19,-2.763776,-9.98837,-0.0246781,-2.832848,-9.925691,-0.03089112,-3.027158,-10.0968,0.3835161,-2.948344,-10.08635,0.883939,-3.166466,-10.22201,0.9999517,-2.694704,-10.05105,-0.01846497,-2.73868,-10.19778,0.4455431,-2.436558,-9.79347,0.4902297,-2.361254,-9.726004,0.7550876,-2.774154,-10.01114,-0.1386569,-2.777732,-10.01366,-0.3093116,-2.807552,-10.01501,-0.4773683,-2.826407,-10.00963,-0.652884,-2.873729,-10.03699,-0.7062053,-2.871123,-10.04507,-0.93747,-2.885305,-9.833391,-0.5734354,-2.854326,-9.673408,-0.2506498,-3.020263,-9.911086,-0.2082846,-2.685167,-10.14929,-0.6110757,-2.592287,-10.16772,-0.2621071,-2.579113,-10.20795,0.02777098
20,-2.849976,-10.07182,-0.01710179,-2.918012,-10.00791,-0.02210805,-3.101097,-10.15474,0.4064805,-2.947501,-10.08314,0.8839999,-3.165148,-10.21897,1.000472,-2.781938,-10.13573,-0.0120953,-2.907517,-10.37523,0.3948892,-2.615265,-9.977348,0.5090078,-2.576112,-9.976348,0.7894037,-2.861441,-10.093,-0.1312825,-2.863194,-10.09613,-0.3019525,-2.887754,-10.0978,-0.4708507,-2.896876,-10.08965,-0.647034,-2.94023,-10.11744,-0.7034194,-2.941212,-10.12485,-0.934719,-2.965942,-9.917176,-0.5676058,-2.902796,-9.742969,-0.257107,-3.072402,-9.966663,-0.1733492,-2.75189,-10.22406,-0.6010386,-2.631812,-10.23752,-0.2602369,-2.617589,-10.28294,0.02882201
21,-2.934988,-10.1599,-0.02663964,-3.001716,-10.09455,-0.03046847,-3.146508,-10.20375,0.4232708,-2.949583,-10.0953,0.8773658,-3.167756,-10.22167,1.000606,-2.868259,-10.22526,-0.02281045,-3.055225,-10.51484,0.3235312,-2.798773,-10.15688,0.5742092,-2.812689,-10.23815,0.8447336,-2.948194,-10.1801,-0.1408092,-2.949046,-10.183,-0.3114875,-2.96879,-10.18529,-0.4810072,-2.970378,-10.1748,-0.6572956,-3.009572,-10.20396,-0.7159851,-3.011939,-10.21116,-0.9472816,-3.053486,-10.00852,-0.5784227,-2.977811,-9.826722,-0.2751597,-3.141118,-10.04737,-0.1728478,-2.819603,-10.30144,-0.60801,-2.667431,-10.30264,-0.2800044,-2.679646,-10.36971,0.004905492
22,-3.015296,-10.24573,-0.04309497,-3.080707,-10.17901,-0.04600481,-3.182417,-10.24843,0.4268638,-2.956394,-10.11154,0.8592047,-3.168964,-10.22306,0.9993087,-2.949884,-10.31245,-0.04018488,-3.146988,-10.58105,0.3172647,-2.97975,-10.3145,0.7144107,-3.057705,-10.50208,0.9105928,-3.030592,-10.26571,-0.1570384,-3.031325,-10.26815,-0.3277223,-3.047039,-10.2714,-0.4976463,-3.043916,-10.25961,-0.6738324,-3.079322,-10.29078,-0.7338812,-3.083515,-10.29921,-0.9651102,-3.14184,-10.10103,-0.5965799,-3.06402,-9.913911,-0.2971223,-3.217279,-10.13984,-0.1908732,-2.886656,-10.37713,-0.6222561,-2.702582,-10.35859,-0.3115815,-2.754169,-10.46136,-0.04213786
23,-3.085356,-10.32084,-0.05616834,-3.149609,-10.25297,-0.0583615,-3.227702,-10.29575,0.4220961,-2.972458,-10.13126,0.8277268,-3.169301,-10.22195,0.9993804,-3.021103,-10.3887,-0.0539747,-3.216504,-10.6456,0.3128843,-3.162593,-10.51975,0.8007344,-3.265615,-10.72452,0.9650699,-3.102556,-10.3408,-0.1698407,-3.103436,-10.34243,-0.3405315,-3.115746,-10.34595,-0.5107298,-3.109105,-10.33252,-0.6867009,-3.141181,-10.36521,-0.7478077,-3.147007,-10.37444,-0.9789707,-3.219875,-10.18191,-0.6113765,-3.145365,-9.993836,-0.311671,-3.289233,-10.22965,-0.2141365,-2.946672,-10.44202,-0.6335342,-2.741083,-10.40606,-0.3382635,-2.825026,-10.54466,-0.09420601
24,-3.140482,-10.37935,-0.06243642,-3.203741,-10.31054,-0.06405655,-3.300588,-10.35561,0.4127639,-3.006208,-10.16256,0.7772012,-3.175719,-10.22155,0.9913235,-3.077223,-10.44815,-0.06081606,-3.271692,-10.70016,0.3099114,-3.279278,-10.65478,0.8145169,-3.388189,-10.84748,0.9889386,-3.159245,-10.39927,-0.1758673,-3.160384,-10.40019,-0.3465604,-3.170016,-10.4038,-0.516929,-3.160879,-10.38906,-0.6926833,-3.190305,-10.42286,-0.7545167,-3.197831,-10.43327,-0.9855801,-3.281553,-10.24506,-0.6200677,-3.213171,-10.05931,-0.3174715,-3.349367,-10.30694,-0.2403307,-2.994624,-10.49194,-0.6381434,-2.780153,-10.44542,-0.3507707,-2.896341,-10.61306,-0.1404913
25,-3.185361,-10.42714,-0.06532231,-3.247797,-10.35757,-0.06644808,-3.3906,-10.41888,0.3968193,-3.0657,-10.20182,0.7194181,-3.177952,-10.2121,0.9778631,-3.122926,-10.4967,-0.06419607,-3.308826,-10.72784,0.3241133,-3.347728,-10.72031,0.8292601,-3.46184,-10.91578,0.9968436,-3.20519,-10.44676,-0.1786217,-3.206434,-10.44711,-0.3493153,-3.214068,-10.45085,-0.5197818,-3.203246,-10.43536,-0.6953747,-3.23074,-10.46996,-0.7576456,-3.239424,-10.48112,-0.9886336,-3.331043,-10.29592,-0.626372,-3.273327,-10.11583,-0.3181807,-3.403016,-10.37451,-0.2725196,-3.034441,-10.53331,-0.6396362,-2.818215,-10.48148,-0.354495,-2.962845,-10.66976,-0.182872
26,-3.228515,-10.47337,-0.06479619,-3.290297,-10.40322,-0.0654394,-3.485881,-10.47582,0.3764253,-3.15591,-10.23986,0.680049,-3.193054,-10.22108,0.9604323,-3.166733,-10.54352,-0.06415252,-3.338978,-10.75463,0.3414713,-3.374245,-10.74313,0.8468102,-3.491851,-10.9479,1.000001,-3.248755,-10.49223,-0.1781532,-3.249676,-10.49216,-0.3488493,-3.256029,-10.49696,-0.519342,-3.24428,-10.48205,-0.6949263,-3.270505,-10.51758,-0.7572237,-3.2798,-10.52872,-0.9881888,-3.377064,-10.34516,-0.6306092,-3.335985,-10.17279,-0.3154145,-3.456921,-10.43953,-0.3083666,-3.073802,-10.57625,-0.6378452,-2.856847,-10.51904,-0.3542904,-3.020754,-10.72104,-0.2195527
27,-3.276056,-10.52566,-0.0577461,-3.337355,-10.45508,-0.05785132,-3.589674,-10.55149,0.3493458,-3.249144,-10.30083,0.6285505,-3.342203,-10.34237,0.8932419,-3.214757,-10.59623,-0.05764053,-3.355375,-10.76051,0.3805465,-3.366369,-10.72121,0.8855994,-3.490091,-10.94602,1.001027,-3.295887,-10.54304,-0.1714118,-3.295794,-10.54277,-0.3421116,-3.3011,-10.54984,-0.5125612,-3.288665,-10.53706,-0.6882662,-3.313987,-10.57383,-0.7502204,-3.322631,-10.58317,-0.9812905,-3.424932,-10.40112,-0.6296888,-3.408364,-10.2385,-0.3071594,-3.514721,-10.50897,-0.3439638,-3.117151,-10.6281,-0.6291919,-2.899027,-10.56185,-0.3485179,-3.070635,-10.77462,-0.2431596
28,-3.32187,-10.57639,-0.04728353,-3.38291,-10.50559,-0.04690237,-3.673444,-10.61975,0.3290307,-3.370354,-10.38067,0.6572422,-3.519614,-10.46754,0.8820137,-3.26083,-10.64718,-0.04766422,-3.396057,-10.81012,0.3927141,-3.36337,-10.71623,0.8895633,-3.486832,-10.94196,1.003306,-3.340818,-10.5921,-0.1613445,-3.33945,-10.59172,-0.3320413,-3.343872,-10.60146,-0.5023844,-3.330824,-10.59146,-0.678225,-3.355619,-10.62941,-0.7396722,-3.362447,-10.6346,-0.970934,-3.468887,-10.45506,-0.6253181,-3.482609,-10.30541,-0.2964391,-3.56758,-10.57345,-0.3786087,-3.159017,-10.68046,-0.6169318,-2.940863,-10.60598,-0.3383513,-3.113168,-10.82654,-0.251846
29,-3.356139,-10.61188,-0.04271432,-3.417205,-10.54111,-0.04211024,-3.710316,-10.65402,0.3321941,-3.459604,-10.44097,0.7175425,-3.651253,-10.55181,0.8942893,-3.295072,-10.68265,-0.04331805,-3.42309,-10.84311,0.4001131,-3.362097,-10.71404,0.8862844,-3.484705,-10.93828,1.003749,-3.374481,-10.62672,-0.1569916,-3.372558,-10.62661,-0.3276849,-3.376779,-10.63895,-0.4978651,-3.363649,-10.63182,-0.6738396,-3.388522,-10.67067,-0.734695,-3.394778,-10.67408,-0.9660058,-3.501354,-10.49364,-0.624622,-3.539528,-10.35508,-0.2928248,-3.611267,-10.62311,-0.3868003,-3.192155,-10.72025,-0.6108537,-2.974489,-10.64284,-0.332691,-3.145754,-10.86581,-0.2503815
30,-3.378248,-10.63122,-0.04690034,-3.439644,-10.56073,-0.04642178,-3.689493,-10.63723,0.3664844,-3.522428,-10.46155,0.8114216,-3.746134,-10.58849,0.9292849,-3.316852,-10.70171,-0.04737818,-3.433442,-10.85499,0.4017082,-3.365622,-10.71802,0.8848062,-3.489114,-10.943,0.9998777,-3.3967,-10.64651,-0.1611011,-3.395492,-10.64766,-0.3317975,-3.400248,-10.66239,-0.5017732,-3.387594,-10.65803,-0.6778725,-3.413123,-10.69739,-0.7381198,-3.421312,-10.70371,-0.9693091,-3.522955,-10.51694,-0.6298211,-3.575143,-10.3838,-0.2977165,-3.649118,-10.65848,-0.3676939,-3.216886,-10.74721,-0.6138265,-2.999229,-10.67302,-0.3347812,-3.170038,-10.89213,-0.2418517
31,-3.395223,-10.64391,-0.05476218,-3.457158,-10.57389,-0.05466438,-3.660442,-10.61403,0.3878648,-3.613239,-10.49659,0.8785003,-3.848008,-10.6262,0.9675245,-3.333287,-10.71392,-0.0548595,-3.435322,-10.85632,0.4012968,-3.369453,-10.72304,0.8856946,-3.493966,-10.94879,0.9981453,-3.414371,-10.66068,-0.1686396,-3.414828,-10.66356,-0.3393185,-3.420664,-10.68018,-0.5090865,-3.408837,-10.67804,-0.6852843,-3.435414,-10.71748,-0.7450271,-3.446859,-10.72857,-0.9758981,-3.540436,-10.53347,-0.6363681,-3.600582,-10.40384,-0.3042193,-3.685165,-10.68306,-0.330678,-3.239282,-10.76909,-0.6207976,-3.021437,-10.7027,-0.33994,-3.190936,-10.91356,-0.2275683
