FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,0.008228573,-9.386607,-0.04984736,-0.08483999,-9.377884,-0.04916275,-0.1531481,-9.292465,0.4270782,-0.1171012,-8.802244,0.550072,-0.1197215,-8.658452,0.7919665,0.1012971,-9.39533,-0.05053186,0.1243736,-9.636361,0.373897,0.08343683,-9.712832,0.8731158,0.1403633,-9.969527,0.9576212,0.003407073,-9.429325,-0.1583313,0.01280259,-9.461168,-0.3257498,0.03386685,-9.472462,-0.4947467,0.05009397,-9.459071,-0.6700968,0.07141204,-9.502634,-0.7290787,0.06276694,-9.517969,-0.959829,-0.1446259,-9.481623,-0.6222162,-0.3206264,-9.475375,-0.3064155,-0.09372223,-9.656228,-0.2660714,0.229401,-9.382578,-0.6200933,0.5445923,-9.413735,-0.4456546,0.4816726,-9.462283,-0.7276213
11,0.009210351,-9.589427,-0.0417136,-0.08416522,-9.586083,-0.0445664,-0.147775,-9.658513,0.4344697,-0.1121988,-9.159976,0.5177698,-0.1364782,-9.041368,0.7718141,0.1025859,-9.592771,-0.03886055,0.1280042,-9.820716,0.3926047,0.07078191,-9.735239,0.8887527,0.1410182,-9.980559,1.00365,0.01133269,-9.624996,-0.1528366,0.01082737,-9.653013,-0.3211995,0.0238456,-9.664395,-0.4909998,0.03834191,-9.650502,-0.6664623,0.0463489,-9.696323,-0.7270211,0.04651127,-9.699284,-0.9584225,-0.1543399,-9.624076,-0.6127092,-0.2526688,-9.719202,-0.2780037,-0.02735711,-9.893035,-0.3475584,0.2294973,-9.650076,-0.6064327,0.4021979,-9.868316,-0.3755833,0.3858604,-10.01495,-0.6286706
12,0.01730169,-9.800983,-0.06069696,-0.07608281,-9.801439,-0.06487335,-0.1264078,-10.02531,0.3665389,-0.108801,-9.533877,0.4887102,-0.1518497,-9.468034,0.7589091,0.1106862,-9.800527,-0.05652034,0.1373369,-9.926763,0.414778,0.06601315,-9.74255,0.8813847,0.1359928,-9.982725,1.003855,0.02249495,-9.831934,-0.173094,0.02054928,-9.852535,-0.3425324,0.01083417,-9.876749,-0.5112053,0.006431589,-9.878054,-0.6877531,-0.001739204,-9.928588,-0.7444147,0.0003942564,-9.930216,-0.9758196,-0.1697191,-9.809918,-0.6167079,-0.2334392,-9.953366,-0.2909654,-0.03675088,-10.12937,-0.418079,0.1970496,-9.915807,-0.6402103,0.2727472,-10.23612,-0.4905028,0.234207,-10.52136,-0.5450464
13,0.01840189,-10.00005,-0.08199275,-0.07492592,-10.00247,-0.08672298,-0.1131529,-10.34342,0.2612223,-0.09948523,-9.913207,0.5285735,-0.1516864,-9.931889,0.8044758,0.1117297,-9.997633,-0.07726239,0.1503977,-10.06638,0.4049674,0.0818703,-9.792804,0.8259196,0.1420113,-9.983742,1.004112,0.02487794,-10.02791,-0.1951319,0.02155277,-10.04601,-0.3648418,0.004119335,-10.07429,-0.5322584,-0.008201058,-10.08302,-0.7082191,-0.02086291,-10.13558,-0.7621546,-0.0176613,-10.13862,-0.9935328,-0.1780306,-10.00421,-0.6328754,-0.2372111,-10.13097,-0.2994475,-0.06609791,-10.31643,-0.4482647,0.1832261,-10.12259,-0.6632619,0.1598402,-10.42303,-0.4634237,0.08761468,-10.68953,-0.3655494
14,0.01815509,-10.19628,-0.1024981,-0.07509076,-10.19975,-0.1081075,-0.1082917,-10.58352,0.1925432,-0.09292488,-10.29141,0.6062831,-0.1490688,-10.39525,0.8617442,0.1114009,-10.19281,-0.09688842,0.1520096,-10.21768,0.3894243,0.07867736,-9.860176,0.7409307,0.1221636,-9.972475,0.9838321,0.02595633,-10.22163,-0.2161447,0.02260128,-10.23854,-0.38598,0.001572822,-10.27047,-0.552328,-0.01545189,-10.28687,-0.7273467,-0.02984197,-10.34166,-0.7785535,-0.02471087,-10.34819,-1.009825,-0.182554,-10.20299,-0.6512492,-0.2396626,-10.29846,-0.3072003,-0.093339,-10.4944,-0.4685062,0.1785488,-10.3188,-0.6839999,0.1497698,-10.53339,-0.3943983,0.04685947,-10.74667,-0.2219377
15,0.01603039,-10.39392,-0.1107258,-0.07712877,-10.39826,-0.1171149,-0.1069793,-10.76748,0.2015543,-0.09110533,-10.64849,0.6938273,-0.1455379,-10.81577,0.9134868,0.1091895,-10.38957,-0.1043364,0.1564021,-10.40181,0.3818622,0.08731038,-9.992633,0.672622,0.09901702,-9.966204,0.9474682,0.02497623,-10.41782,-0.2246011,0.02142792,-10.43251,-0.3946424,-0.001778073,-10.46543,-0.5605119,-0.02208241,-10.48671,-0.7346522,-0.03773125,-10.54285,-0.7839965,-0.03119629,-10.55135,-1.015169,-0.1870379,-10.3989,-0.6581603,-0.2475302,-10.45467,-0.3060578,-0.1237314,-10.67155,-0.4592223,0.1739687,-10.51134,-0.6928834,0.1762397,-10.62544,-0.3497802,0.06846084,-10.78409,-0.128343
16,0.01135253,-10.59828,-0.09599996,-0.08172813,-10.60332,-0.1029893,-0.1192719,-10.97526,0.2116851,-0.1070026,-10.97287,0.7182294,-0.1394945,-11.14019,0.9421569,0.1044332,-10.59323,-0.08901023,0.1567598,-10.6108,0.3965006,0.08850346,-10.15777,0.6129408,0.09014648,-10.07679,0.8792812,0.02119714,-10.62169,-0.2099012,0.01746755,-10.63304,-0.3801962,-0.006776133,-10.6645,-0.5462016,-0.0290184,-10.68731,-0.7199109,-0.04533289,-10.74386,-0.7685688,-0.03750983,-10.75173,-0.9997228,-0.1927007,-10.59772,-0.6426164,-0.2670023,-10.60876,-0.2889177,-0.1572675,-10.85149,-0.410828,0.1688125,-10.70391,-0.680102,0.2071811,-10.75508,-0.3242162,0.1658883,-10.87666,-0.06090175
17,0.004941135,-10.80299,-0.06818449,-0.08808187,-10.80858,-0.07552088,-0.118125,-11.15047,0.2722918,-0.09478401,-11.19329,0.7766385,-0.1314473,-11.40056,0.9634262,0.09796416,-10.79741,-0.06084775,0.1521157,-10.82145,0.4241854,0.08334918,-10.33642,0.5536578,0.07702976,-10.21615,0.8085735,0.01536477,-10.82675,-0.1819601,0.01172751,-10.83479,-0.3524457,-0.01265031,-10.86371,-0.5188953,-0.03545564,-10.88531,-0.6926862,-0.05190413,-10.94152,-0.7416843,-0.04248198,-10.94654,-0.9728583,-0.1986761,-10.79567,-0.6143497,-0.2900367,-10.75711,-0.266626,-0.1944921,-11.02466,-0.3381032,0.163494,-10.89435,-0.6543869,0.2234207,-10.89724,-0.2978116,0.2378388,-10.96901,-0.01415299
18,-0.0008426049,-10.99009,-0.04294872,-0.09388896,-10.99559,-0.05004764,-0.1105772,-11.27491,0.3505429,-0.08359483,-11.35334,0.8504071,-0.1234944,-11.58975,0.9980717,0.09220373,-10.98458,-0.03584945,0.1507264,-11.02868,0.4472641,0.08287885,-10.53038,0.5092759,0.07557305,-10.39706,0.7593131,0.009275557,-11.014,-0.1567174,0.006501765,-11.01954,-0.3273177,-0.01676118,-11.04511,-0.4944724,-0.03814185,-11.06225,-0.6689414,-0.05406507,-11.11721,-0.7195078,-0.04414847,-11.11956,-0.9507037,-0.2019192,-10.97442,-0.5896108,-0.3014965,-10.88648,-0.2533132,-0.2268889,-11.16942,-0.2674184,0.1610834,-11.06563,-0.6304022,0.2297197,-11.03532,-0.2766849,0.2599827,-11.07351,0.01218607
19,-0.00543903,-11.13541,-0.02468801,-0.09860173,-11.13993,-0.03090096,-0.1150073,-11.39832,0.3835061,-0.06666269,-11.33521,0.883929,-0.1249762,-11.58537,0.9999416,0.08772369,-11.13089,-0.01847493,0.1603837,-11.26575,0.445533,0.08812458,-10.76622,0.49022,0.09366729,-10.66527,0.7550779,0.003321319,-11.15885,-0.1386669,0.002572183,-11.16316,-0.3093215,-0.01755573,-11.18521,-0.4773782,-0.03469381,-11.19473,-0.6528939,-0.04880996,-11.24754,-0.7062153,-0.04124997,-11.25141,-0.93748,-0.2009601,-11.11176,-0.5734452,-0.2921797,-10.97673,-0.2506594,-0.2414513,-11.26213,-0.2082944,0.1639356,-11.19362,-0.6110858,0.2426422,-11.14097,-0.2621171,0.2804025,-11.1601,0.02776088
20,-0.007383969,-11.25537,-0.01711178,-0.1006831,-11.25829,-0.02211798,-0.1263179,-11.49158,0.4064704,-0.0683388,-11.33234,0.8839899,-0.1261934,-11.58228,1.000462,0.08591516,-11.25245,-0.01210534,0.1664713,-11.5106,0.3948789,0.09178065,-11.02261,0.5089979,0.118759,-10.99422,0.7893938,-0.0005162993,-11.27846,-0.1312925,0.0004581338,-11.28191,-0.3019625,-0.01572468,-11.30046,-0.4708607,-0.02793999,-11.30114,-0.6470441,-0.03894705,-11.35145,-0.7034295,-0.03439738,-11.35739,-0.934729,-0.1987343,-11.22802,-0.5676156,-0.2772663,-11.06019,-0.2571167,-0.2390195,-11.3383,-0.1733591,0.1696242,-11.29367,-0.6010487,0.2640475,-11.21828,-0.2602471,0.3062261,-11.24034,0.02881183
21,-0.005211292,-11.37777,-0.02664971,-0.09860674,-11.37874,-0.03047848,-0.1237761,-11.55834,0.4232607,-0.06121606,-11.34241,0.8773558,-0.1261255,-11.58604,1.000596,0.08818417,-11.3768,-0.02282059,0.1607466,-11.71377,0.3235207,0.08896956,-11.27932,0.5741991,0.1365945,-11.34662,0.8447235,-0.000271529,-11.40139,-0.1408193,0.001179669,-11.40404,-0.3114976,-0.01116282,-11.41962,-0.4810174,-0.01970647,-11.41332,-0.6573057,-0.02679925,-11.46166,-0.7159952,-0.02338348,-11.46842,-0.9472917,-0.1960475,-11.35452,-0.5784326,-0.2710866,-11.17246,-0.2751695,-0.2305425,-11.44395,-0.1728578,0.1764597,-11.39626,-0.6080202,0.2849118,-11.28951,-0.2800146,0.323698,-11.34557,0.004895229
22,-0.001309394,-11.49524,-0.04310513,-0.0947385,-11.49432,-0.04601491,-0.1175759,-11.61532,0.4268536,-0.05454884,-11.35871,0.8591947,-0.1260016,-11.58787,0.9992986,0.09211972,-11.49617,-0.0401951,0.1426776,-11.82547,0.3172542,0.07245333,-11.51874,0.7144004,0.1499678,-11.7065,0.9105824,0.001999934,-11.52019,-0.1570486,0.003209284,-11.52243,-0.3277324,-0.00560289,-11.53584,-0.4976565,-0.01173175,-11.5253,-0.6738425,-0.01472512,-11.57238,-0.7338914,-0.01173125,-11.5813,-0.9651204,-0.1931065,-11.48241,-0.5965899,-0.2703941,-11.29507,-0.2971322,-0.2190096,-11.56319,-0.1908833,0.1825662,-11.4972,-0.6222664,0.2996202,-11.35393,-0.3115917,0.3358067,-11.46307,-0.04214821
23,0.002257767,-11.59789,-0.05617857,-0.09116067,-11.59534,-0.05837167,-0.1161331,-11.68081,0.4220859,-0.05196195,-11.38401,0.8277167,-0.127021,-11.58733,0.9993702,0.09567617,-11.60044,-0.05398499,0.1391669,-11.92027,0.3128737,0.08829612,-11.79316,0.800724,0.1602462,-12.01081,0.9650593,0.004210621,-11.62417,-0.1698509,0.004746754,-11.62595,-0.3405417,-0.001473837,-11.63714,-0.51074,-0.006270901,-11.62295,-0.6867112,-0.005841107,-11.66874,-0.747818,-0.003432361,-11.67939,-0.978981,-0.1910995,-11.59477,-0.6113865,-0.2713981,-11.4091,-0.3116809,-0.2063811,-11.67758,-0.2141466,0.1860129,-11.58552,-0.6335446,0.3059555,-11.41471,-0.3382737,0.344605,-11.57208,-0.09421644
24,0.004651001,-11.67825,-0.06244671,-0.08873167,-11.67433,-0.06406678,-0.1253454,-11.77467,0.4127536,-0.05369475,-11.43001,0.7771911,-0.1318411,-11.59159,0.9913133,0.0980337,-11.68217,-0.06082641,0.1387228,-11.99788,0.3099008,0.1012706,-11.97115,0.8145064,0.1605201,-12.18443,0.9889278,0.005468717,-11.7056,-0.1758776,0.005316667,-11.70706,-0.3465707,0.001056523,-11.71642,-0.5169393,-0.002901647,-11.69954,-0.6926936,0.0001858569,-11.74424,-0.754527,0.00223018,-11.75693,-0.9855905,-0.1900555,-11.68304,-0.6200778,-0.2730498,-11.50334,-0.3174815,-0.1942538,-11.77475,-0.240341,0.1874019,-11.65472,-0.6381538,0.3061605,-11.47017,-0.3507811,0.3425446,-11.67087,-0.1405018
25,0.006709513,-11.74377,-0.06533265,-0.08662674,-11.73874,-0.06645835,-0.1442549,-11.88306,0.3968089,-0.06799737,-11.49984,0.719408,-0.1401043,-11.58648,0.9778529,0.1000457,-11.74881,-0.06420647,0.1320334,-12.0437,0.3241027,0.0992028,-12.06589,0.8292495,0.1567293,-12.28479,0.9968327,0.006565182,-11.77167,-0.178632,0.005929715,-11.77279,-0.3493257,0.003178396,-11.78084,-0.5197922,-0.0001251717,-11.76223,-0.6953851,0.004902997,-11.80614,-0.757656,0.006653072,-11.82017,-0.988644,-0.1890874,-11.754,-0.6263822,-0.2756182,-11.58585,-0.3181907,-0.1844063,-11.86047,-0.2725298,0.1885004,-11.71213,-0.6396466,0.3047477,-11.52259,-0.3545054,0.3356106,-11.75799,-0.1828825
26,0.008886855,-11.80698,-0.06480658,-0.08440246,-11.80106,-0.06544972,-0.1713687,-11.99069,0.3764149,-0.1048898,-11.59052,0.6800389,-0.1444339,-11.60351,0.9604222,0.1021762,-11.8129,-0.06416296,0.1296594,-12.08397,0.3414606,0.09659036,-12.10078,0.8467996,0.1582272,-12.32873,0.9999906,0.00790833,-11.83463,-0.1781636,0.007211041,-11.83523,-0.3488597,0.006109749,-11.84311,-0.5193524,0.003875682,-11.82426,-0.6949366,0.01045658,-11.86793,-0.7572341,0.01176215,-11.88238,-0.9881992,-0.1868108,-11.82136,-0.6306194,-0.279645,-11.67043,-0.3154246,-0.1765516,-11.94456,-0.3083769,0.1910328,-11.77033,-0.6378556,0.3039919,-11.57647,-0.3543008,0.3309231,-11.8352,-0.2195634
27,0.01224328,-11.87757,-0.05775654,-0.08100535,-11.87101,-0.05786169,-0.1912546,-12.11759,0.3493353,-0.1277012,-11.69956,0.6285403,-0.1641364,-11.79474,0.8932316,0.1054919,-11.88413,-0.05765104,0.1222205,-12.09972,0.3805358,0.08665947,-12.07971,0.8855888,0.1581427,-12.32616,1.001016,0.01051227,-11.90388,-0.1714222,0.01038666,-11.90363,-0.3421221,0.01163627,-11.91238,-0.5125717,0.0113936,-11.89455,-0.6882766,0.01948399,-11.93845,-0.7502309,0.01998027,-11.95117,-0.981301,-0.1810905,-11.89478,-0.6296991,-0.2843662,-11.76807,-0.3071696,-0.1683202,-12.03453,-0.3439742,0.1970458,-11.83765,-0.6292025,0.3044367,-11.63656,-0.3485284,0.3335429,-11.90836,-0.2431702
28,0.01571855,-11.94584,-0.04729402,-0.07750463,-11.93894,-0.04691279,-0.2022217,-12.2251,0.3290201,-0.1569564,-11.84173,0.6572319,-0.2010715,-12.0087,0.8820033,0.1089417,-11.95274,-0.04767477,0.128536,-12.16357,0.3927034,0.08525718,-12.07406,0.8895527,0.1575707,-12.32098,1.003295,0.013429,-11.97034,-0.161355,0.01412914,-11.96911,-0.3320518,0.01789203,-11.97912,-0.5023949,0.02004567,-11.96283,-0.6782355,0.02935049,-12.0072,-0.7396828,0.02818932,-12.01569,-0.9709445,-0.1740304,-11.964,-0.6253284,-0.289553,-11.86788,-0.2964493,-0.1600989,-12.1175,-0.3786192,0.2044627,-11.90427,-0.6169424,0.3060561,-11.69735,-0.3383618,0.3401814,-11.97515,-0.2518567
29,0.0165855,-11.99517,-0.04272485,-0.07663915,-11.9883,-0.0421207,-0.2040564,-12.27541,0.3321835,-0.1774293,-11.94747,0.7175321,-0.234567,-12.16137,0.8942788,0.1098103,-12.00203,-0.04332864,0.132751,-12.20602,0.4001023,0.08461034,-12.07162,0.8862738,0.1564718,-12.31687,1.003738,0.01410844,-12.01863,-0.1570021,0.01539132,-12.01719,-0.3276955,0.02113102,-12.0289,-0.4978757,0.02537733,-12.01458,-0.6738502,0.03525862,-12.05964,-0.7347056,0.03324077,-12.06647,-0.9660164,-0.1697095,-12.01424,-0.6246325,-0.2946778,-11.94325,-0.2928351,-0.1558749,-12.18351,-0.3868108,0.2091662,-11.95584,-0.6108643,0.3083423,-11.74719,-0.3327015,0.3449016,-12.02595,-0.2503923
30,0.01462695,-12.02448,-0.04691088,-0.07862943,-12.01805,-0.04643226,-0.2012072,-12.24881,0.3664739,-0.2072986,-12.00645,0.8114113,-0.2757229,-12.25439,0.9292744,0.1078834,-12.0309,-0.04738878,0.1338294,-12.22173,0.4016975,0.08493551,-12.07693,0.8847955,0.1566945,-12.32333,0.9998668,0.01238838,-12.04833,-0.1611117,0.01405668,-12.04829,-0.3318081,0.02111146,-12.06207,-0.5017837,0.02697248,-12.05004,-0.677883,0.03675575,-12.09592,-0.7381305,0.03543333,-12.10618,-0.9693197,-0.1685024,-12.04599,-0.6298316,-0.2995543,-11.98874,-0.2977268,-0.1576313,-12.23528,-0.3677045,0.2107439,-11.99239,-0.6138371,0.3121898,-11.78602,-0.3347917,0.3463438,-12.06174,-0.2418625
31,0.01159453,-12.04545,-0.05477273,-0.08170954,-12.03973,-0.05467487,-0.1970657,-12.21186,0.3878543,-0.246732,-12.09544,0.8784899,-0.3210957,-12.35309,0.9675139,0.1048986,-12.05116,-0.05487012,0.1334428,-12.224,0.4012861,0.08577532,-12.08319,0.885684,0.1573589,-12.33086,0.9981345,0.00991318,-12.07085,-0.1686502,0.01163168,-12.07321,-0.3393291,0.0192569,-12.08909,-0.5090971,0.02610224,-12.07921,-0.6852949,0.03519877,-12.12589,-0.7450377,0.03494775,-12.14183,-0.9759088,-0.1691753,-12.07004,-0.6363785,-0.3033697,-12.02091,-0.3042296,-0.1657371,-12.27816,-0.3306886,0.2103776,-12.0237,-0.6208082,0.3174717,-11.82271,-0.3399505,0.3467217,-12.09167,-0.2275791
