FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,1.529165,-8.749795,-0.04984479,1.457188,-8.809436,-0.04916016,1.348486,-8.797337,0.4270808,1.027336,-8.425209,0.5500745,0.9238065,-8.325386,0.7919689,1.601143,-8.690154,-0.05052931,1.787894,-8.84427,0.3738995,1.813021,-8.92729,0.8731184,2.034786,-9.068547,0.9576239,1.555962,-8.78341,-0.1583287,1.585122,-8.799283,-0.3257472,1.608003,-8.792375,-0.4947441,1.610008,-8.771432,-0.6700942,1.655886,-8.787161,-0.7290761,1.660617,-8.804118,-0.9598264,1.488267,-8.925065,-0.6222136,1.359398,-9.045099,-0.3064128,1.647726,-9.012536,-0.2660688,1.682708,-8.590553,-0.6200908,1.927614,-8.38971,-0.4456522,1.917451,-8.46853,-0.7276188
11,1.673274,-8.892515,-0.04171098,1.604884,-8.956178,-0.04456376,1.611121,-9.052372,0.4344724,1.283758,-8.674698,0.5177724,1.182721,-8.607997,0.7718167,1.741665,-8.828854,-0.03885796,1.920821,-8.972061,0.3926073,1.819917,-8.952083,0.8887553,2.04305,-9.075886,1.003652,1.699926,-8.916166,-0.1528339,1.71938,-8.936335,-0.3211969,1.736634,-8.935178,-0.4909972,1.73706,-8.915103,-0.6664597,1.775123,-8.941842,-0.7270185,1.77733,-8.94382,-0.9584199,1.582127,-9.032663,-0.6127065,1.579863,-9.169457,-0.278001,1.862101,-9.133056,-0.3475557,1.871926,-8.779634,-0.6064301,2.148363,-8.811835,-0.3755807,2.240494,-8.927072,-0.628668
12,1.828589,-9.036386,-0.0606943,1.762879,-9.102742,-0.06487066,1.885595,-9.296629,0.3665417,1.550548,-8.936683,0.4887128,1.47355,-8.920565,0.7589117,1.894299,-8.970032,-0.05651771,2.002406,-9.040448,0.4147806,1.821714,-8.960624,0.8813874,2.041027,-9.08097,1.003857,1.854147,-9.054601,-0.1730914,1.867338,-9.070543,-0.3425297,1.87759,-9.094535,-0.5112026,1.875399,-9.09857,-0.6877504,1.905356,-9.140081,-0.744412,1.908015,-9.139724,-0.9758169,1.702664,-9.17495,-0.6167052,1.75904,-9.321439,-0.2909627,2.022572,-9.306811,-0.4180763,2.036883,-8.990479,-0.6402076,2.316907,-9.16345,-0.4905002,2.491349,-9.392396,-0.5450437
13,1.970131,-9.176373,-0.08199005,1.905851,-9.244078,-0.08672026,2.119902,-9.51219,0.2612251,1.825362,-9.198321,0.5285762,1.801661,-9.248444,0.8044785,2.034412,-9.108668,-0.07725973,2.110369,-9.129941,0.4049701,1.868462,-8.984945,0.8259222,2.046002,-9.077433,1.004114,1.99441,-9.191493,-0.1951292,2.004853,-9.206638,-0.3648391,2.012528,-9.238968,-0.5322557,2.00999,-9.253854,-0.7082163,2.038197,-9.299967,-0.7621518,2.042612,-9.299855,-0.99353,1.83417,-9.31821,-0.6328727,1.881958,-9.449691,-0.2994448,2.134092,-9.459834,-0.4482619,2.173325,-9.14647,-0.6632592,2.369231,-9.375448,-0.463421,2.506608,-9.614966,-0.3655466
14,2.10871,-9.3153,-0.1024953,2.045231,-9.383691,-0.1081047,2.293116,-9.678529,0.192546,2.097431,-9.461112,0.6062859,2.131159,-9.57424,0.861747,2.172189,-9.24691,-0.09688571,2.218491,-9.235783,0.389427,1.913844,-9.034843,0.7409334,2.024001,-9.083501,0.9838348,2.132152,-9.327709,-0.2161419,2.141736,-9.342039,-0.3859773,2.149448,-9.37949,-0.5523252,2.149003,-9.403121,-0.7273439,2.17757,-9.452039,-0.7785507,2.185816,-9.453029,-1.009822,1.971533,-9.461969,-0.6512464,1.998658,-9.569858,-0.3071975,2.240672,-9.604939,-0.4685034,2.308762,-9.288522,-0.6839972,2.440149,-9.460608,-0.3943956,2.518192,-9.684187,-0.2219348
15,2.246958,-9.456553,-0.110723,2.184156,-9.525498,-0.1171121,2.42413,-9.807687,0.2015572,2.351215,-9.712322,0.6938301,2.431011,-9.869097,0.9134897,2.30976,-9.387609,-0.1043336,2.351799,-9.362878,0.381865,2.01361,-9.122399,0.6726246,2.003199,-9.095433,0.9474708,2.270189,-9.467133,-0.2245984,2.278067,-9.480029,-0.3946396,2.284932,-9.519711,-0.5605091,2.285626,-9.549121,-0.7346494,2.314255,-9.599881,-0.7839937,2.324886,-9.60127,-1.015166,2.106893,-9.60367,-0.6581575,2.103552,-9.685878,-0.306055,2.344445,-9.751693,-0.4592195,2.441664,-9.427901,-0.6928806,2.523957,-9.506982,-0.3497774,2.559929,-9.695376,-0.1283401
16,2.388153,-9.604363,-0.09599714,2.325903,-9.673749,-0.1029865,2.562356,-9.963297,0.211688,2.569342,-9.952931,0.7182323,2.664682,-10.09422,0.9421599,2.450403,-9.534978,-0.08900744,2.499831,-9.510405,0.3965034,2.131224,-9.238327,0.6129435,2.075124,-9.179903,0.8792838,2.411673,-9.613961,-0.2098984,2.417059,-9.624621,-0.3801934,2.422161,-9.664009,-0.5461987,2.422567,-9.69587,-0.719908,2.451015,-9.747391,-0.7685659,2.462114,-9.747426,-0.99972,2.243471,-9.748257,-0.6426135,2.198744,-9.808607,-0.2889148,2.447973,-9.902648,-0.4108251,2.574189,-9.567718,-0.6800992,2.637506,-9.576773,-0.3242134,2.694276,-9.691939,-0.06089892
17,2.528377,-9.753654,-0.06818164,2.46655,-9.823382,-0.075518,2.687063,-10.08638,0.2722948,2.733842,-10.10015,0.7766415,2.854481,-10.27264,0.9634292,2.590203,-9.683927,-0.06084492,2.645497,-9.662638,0.4241882,2.253905,-9.368297,0.5536606,2.164393,-9.287723,0.8085762,2.552549,-9.763085,-0.1819572,2.555663,-9.771343,-0.3524429,2.558869,-9.809025,-0.5188924,2.558021,-9.840427,-0.6926833,2.586138,-9.891807,-0.7416814,2.596351,-9.888695,-0.9728554,2.379217,-9.892452,-0.6143468,2.28735,-9.92979,-0.2666231,2.544098,-10.05142,-0.3381002,2.705089,-9.706138,-0.654384,2.749509,-9.66581,-0.2978088,2.810453,-9.706363,-0.01415016
18,2.656584,-9.89004,-0.04294583,2.594682,-9.959725,-0.05004472,2.780386,-10.16903,0.3505459,2.854925,-10.20541,0.85041,2.993881,-10.40079,0.9980747,2.718485,-9.820354,-0.03584658,2.791044,-9.810149,0.447267,2.390723,-9.50578,0.5092787,2.291284,-9.416673,0.7593158,2.680648,-9.899795,-0.1567145,2.682605,-9.905675,-0.3273148,2.684235,-9.940204,-0.4944695,2.681233,-9.967439,-0.6689385,2.708837,-10.01756,-0.7195049,2.717515,-10.01222,-0.9507008,2.503321,-10.02114,-0.5896079,2.370725,-10.02937,-0.2533103,2.623551,-10.17668,-0.2674154,2.824499,-9.828958,-0.6303993,2.851601,-9.758993,-0.276682,2.900007,-9.764601,0.01218891
19,2.756094,-9.996051,-0.02468508,2.693415,-10.06512,-0.03089801,2.864524,-10.25943,0.3835091,2.85408,-10.18062,0.8839319,2.989733,-10.39874,0.9999446,2.818774,-9.926979,-0.01847203,2.965507,-9.970955,0.445536,2.561195,-9.668833,0.4902228,2.493729,-9.593529,0.7550807,2.778862,-10.00643,-0.1386639,2.78138,-10.01001,-0.3093186,2.782735,-10.03983,-0.4773753,2.777353,-10.05868,-0.652891,2.804712,-10.106,-0.7062123,2.812797,-10.1034,-0.937477,2.601115,-10.11758,-0.5734422,2.441132,-10.0866,-0.2506564,2.67881,-10.25254,-0.2082914,2.917017,-9.917441,-0.6110829,2.935446,-9.824562,-0.2621143,2.975672,-9.811388,0.02776374
20,2.839543,-10.08225,-0.01710883,2.775635,-10.15029,-0.022115,2.922467,-10.33337,0.4064734,2.850866,-10.17978,0.8839929,2.986694,-10.39742,1.000465,2.903451,-10.01421,-0.01210241,3.142954,-10.13979,0.3948819,2.745073,-9.84754,0.5090008,2.744073,-9.808387,0.7893966,2.860722,-10.09372,-0.1312895,2.863853,-10.09547,-0.3019595,2.865527,-10.12003,-0.4708578,2.857373,-10.12915,-0.6470411,2.885161,-10.17251,-0.7034265,2.892577,-10.17349,-0.934726,2.6849,-10.19822,-0.5676126,2.510693,-10.13507,-0.2571137,2.734388,-10.30468,-0.173356,2.991785,-9.984164,-0.6010458,3.005242,-9.864087,-0.2602442,3.050669,-9.849864,0.0288147
21,2.927629,-10.16726,-0.02664674,2.862276,-10.23399,-0.03047548,2.971473,-10.37878,0.4232637,2.863021,-10.18186,0.8773588,2.989398,-10.40003,1.000599,2.992981,-10.10053,-0.02281764,3.282566,-10.2875,0.3235237,2.924606,-10.03105,0.574202,3.005874,-10.04496,0.8447264,2.94782,-10.18047,-0.1408163,2.950725,-10.18132,-0.3114946,2.953014,-10.20107,-0.4810144,2.942519,-10.20265,-0.6573027,2.971682,-10.24185,-0.7159922,2.97888,-10.24421,-0.9472888,2.776244,-10.28576,-0.5784296,2.594447,-10.21009,-0.2751665,2.815092,-10.37339,-0.1728547,3.069165,-10.05188,-0.6080173,3.070367,-9.899705,-0.2800117,3.137435,-9.911921,0.004898112
22,3.013454,-10.24757,-0.04310213,2.946737,-10.31298,-0.04601189,3.01615,-10.41469,0.4268566,2.879261,-10.18867,0.8591977,2.990781,-10.40124,0.9993016,3.080172,-10.18216,-0.04019213,3.348775,-10.37926,0.3172572,3.082225,-10.21202,0.7144034,3.269803,-10.28998,0.9105853,3.033431,-10.26287,-0.1570456,3.035875,-10.2636,-0.3277294,3.039125,-10.27931,-0.4976535,3.027336,-10.27619,-0.6738396,3.058508,-10.3116,-0.7338883,3.066935,-10.31579,-0.9651174,2.868757,-10.37411,-0.5965869,2.681635,-10.2963,-0.2971291,2.907564,-10.44955,-0.1908802,3.144854,-10.11893,-0.6222634,3.126319,-9.934857,-0.3115888,3.229082,-9.986444,-0.04214531
23,3.088559,-10.31763,-0.05617555,3.020699,-10.38188,-0.05836863,3.063476,-10.45998,0.422089,2.898984,-10.20473,0.8277197,2.989676,-10.40158,0.9993733,3.15642,-10.25338,-0.053982,3.413327,-10.44878,0.3128768,3.287474,-10.39487,0.800727,3.492248,-10.49789,0.9650623,3.108521,-10.33483,-0.1698479,3.110159,-10.33571,-0.3405387,3.113673,-10.34802,-0.510737,3.100247,-10.34138,-0.6867082,3.132931,-10.37346,-0.747815,3.142163,-10.37928,-0.978978,2.94963,-10.45215,-0.6113835,2.76156,-10.37764,-0.3116779,2.997378,-10.52151,-0.2141435,3.209745,-10.17895,-0.6335416,3.173779,-9.973357,-0.3382708,3.312382,-10.0573,-0.09421352
24,3.14707,-10.37276,-0.06244368,3.078267,-10.43602,-0.06406372,3.123334,-10.53286,0.4127567,2.930282,-10.23848,0.7771941,2.989279,-10.40799,0.9913164,3.215874,-10.3095,-0.06082341,3.467887,-10.50397,0.3099039,3.422507,-10.51155,0.8145095,3.61521,-10.62046,0.9889309,3.166989,-10.39152,-0.1758745,3.167914,-10.39266,-0.3465677,3.171521,-10.40229,-0.5169362,3.156787,-10.39315,-0.6926906,3.190579,-10.42258,-0.7545239,3.200995,-10.43011,-0.9855874,3.012785,-10.51383,-0.6200747,2.827031,-10.44545,-0.3174785,3.074662,-10.58164,-0.2403379,3.259661,-10.2269,-0.6381508,3.21314,-10.01243,-0.3507782,3.380782,-10.12862,-0.1404989
25,3.194861,-10.41764,-0.0653296,3.125299,-10.48007,-0.06645528,3.186604,-10.62287,0.396812,2.969548,-10.29797,0.719411,2.979825,-10.41023,0.977856,3.264423,-10.3552,-0.06420346,3.495561,-10.5411,0.3241058,3.488034,-10.58,0.8292526,3.683501,-10.69411,0.9968358,3.214486,-10.43747,-0.178629,3.21483,-10.43871,-0.3493226,3.218574,-10.44634,-0.5197892,3.203079,-10.43552,-0.6953821,3.237685,-10.46301,-0.7576529,3.248844,-10.4717,-0.988641,3.063644,-10.56332,-0.6263791,2.883555,-10.5056,-0.3181876,3.142238,-10.63529,-0.2725267,3.301031,-10.26672,-0.6396437,3.249204,-10.05049,-0.3545025,3.437481,-10.19512,-0.1828796
26,3.241094,-10.46079,-0.06480353,3.170945,-10.52257,-0.06544664,3.24354,-10.71816,0.376418,3.007584,-10.38818,0.6800419,2.988805,-10.42533,0.9604252,3.311243,-10.39901,-0.06415993,3.522356,-10.57125,0.3414637,3.510856,-10.60652,0.8468027,3.71563,-10.72412,0.9999937,3.25995,-10.48103,-0.1781606,3.259885,-10.48195,-0.3488566,3.264681,-10.4883,-0.5193494,3.249772,-10.47655,-0.6949336,3.285303,-10.50278,-0.7572311,3.296445,-10.51207,-0.9881961,3.112884,-10.60934,-0.6306163,2.940518,-10.56826,-0.3154215,3.20725,-10.6892,-0.3083738,3.343974,-10.30608,-0.6378526,3.286767,-10.08912,-0.3542979,3.488761,-10.25303,-0.2195604
27,3.293381,-10.50833,-0.05775347,3.222808,-10.56963,-0.0578586,3.319211,-10.82195,0.3493385,3.068558,-10.48142,0.6285434,3.11009,-10.57448,0.8932347,3.363956,-10.44703,-0.05764799,3.528232,-10.58765,0.3805389,3.488935,-10.59864,0.8855919,3.713751,-10.72237,1.001019,3.310764,-10.52816,-0.1714192,3.310495,-10.52807,-0.342119,3.317567,-10.53337,-0.5125686,3.304789,-10.52094,-0.6882735,3.341553,-10.54626,-0.7502278,3.350898,-10.55491,-0.9812979,3.168842,-10.65721,-0.629696,3.006221,-10.64064,-0.3071665,3.276692,-10.747,-0.3439711,3.395827,-10.34943,-0.6291994,3.329576,-10.1313,-0.3485254,3.542347,-10.30291,-0.2431673
28,3.34411,-10.55414,-0.04729094,3.273313,-10.61518,-0.04690969,3.387471,-10.90572,0.3290233,3.148396,-10.60263,0.657235,3.235267,-10.75189,0.8820065,3.414908,-10.4931,-0.04767171,3.577846,-10.62833,0.3927065,3.483953,-10.59564,0.8895558,3.709682,-10.71911,1.003298,3.35982,-10.57309,-0.1613519,3.359443,-10.57172,-0.3320487,3.369186,-10.57615,-0.5023918,3.359184,-10.5631,-0.6782324,3.397138,-10.58789,-0.7396797,3.402323,-10.59472,-0.9709414,3.222782,-10.70116,-0.6253253,3.07313,-10.71488,-0.2964462,3.341177,-10.79985,-0.378616,3.448182,-10.39129,-0.6169394,3.373703,-10.17314,-0.3383589,3.594268,-10.34544,-0.2518537
29,3.379605,-10.58841,-0.04272176,3.308832,-10.64948,-0.04211758,3.421749,-10.94259,0.3321867,3.208692,-10.69188,0.7175352,3.319537,-10.88353,0.8942819,3.450378,-10.52735,-0.04332557,3.61084,-10.65536,0.4001054,3.481766,-10.59437,0.8862769,3.706001,-10.71698,1.003741,3.394445,-10.60676,-0.156999,3.394336,-10.60483,-0.3276924,3.406674,-10.60905,-0.4978726,3.399549,-10.59592,-0.6738471,3.438396,-10.6208,-0.7347025,3.441799,-10.62705,-0.9660133,3.26136,-10.73363,-0.6246293,3.122802,-10.7718,-0.292832,3.390838,-10.84354,-0.3868076,3.487972,-10.42443,-0.6108612,3.410562,-10.20676,-0.3326986,3.63353,-10.37803,-0.2503893
30,3.398945,-10.61052,-0.04690778,3.328457,-10.67192,-0.04642914,3.404954,-10.92177,0.366477,3.229275,-10.7547,0.8114144,3.356215,-10.97841,0.9292776,3.469433,-10.54913,-0.04738571,3.622716,-10.66572,0.4017006,3.48575,-10.5979,0.8847986,3.710725,-10.72139,0.99987,3.414231,-10.62897,-0.1611086,3.415382,-10.62777,-0.331805,3.430115,-10.63252,-0.5017806,3.42575,-10.61987,-0.6778799,3.465115,-10.6454,-0.7381274,3.471434,-10.65359,-0.9693166,3.284668,-10.75523,-0.6298284,3.15152,-10.80742,-0.2977236,3.426205,-10.88139,-0.3677013,3.514934,-10.44916,-0.6138341,3.440743,-10.2315,-0.3347888,3.659854,-10.40231,-0.2418595
31,3.411631,-10.6275,-0.05476963,3.341615,-10.68943,-0.05467174,3.38176,-10.89272,0.3878575,3.264319,-10.84551,0.878493,3.393922,-11.08028,0.9675171,3.481648,-10.56556,-0.05486704,3.62405,-10.6676,0.4012892,3.490769,-10.60173,0.8856871,3.716517,-10.72624,0.9981377,3.428402,-10.64665,-0.168647,3.431289,-10.6471,-0.339326,3.447909,-10.65294,-0.509094,3.445762,-10.64111,-0.6852918,3.485204,-10.66769,-0.7450346,3.496294,-10.67913,-0.9759057,3.301198,-10.77271,-0.6363754,3.171564,-10.83286,-0.3042265,3.450789,-10.91744,-0.3306854,3.536812,-10.47156,-0.6208052,3.470421,-10.25371,-0.3399476,3.681285,-10.42321,-0.2275761
32,3.419246,-10.64066,-0.06420433,3.349763,-10.70319,-0.06456742,3.372987,-10.88226,0.389484,3.262804,-10.85329,0.8832083,3.392199,-11.07517,1.000539,3.488729,-10.57813,-0.06384075,3.619692,-10.66539,0.3987625,3.492455,-10.60266,0.885197,3.71786,-10.72766,0.997844,3.437729,-10.66055,-0.1776894,3.442263,-10.6629,-0.3483161,3.460481,-10.67019,-0.5178635,3.460115,-10.65938,-0.6941389,3.49935,-10.68716,-0.7534677,3.515809,-10.70216,-0.9838141,3.312099,-10.78657,-0.6431805,3.185559,-10.85086,-0.310616,3.460962,-10.94732,-0.2847308,3.553454,-10.49108,-0.6296219,3.497864,-10.27486,-0.3451864,3.697462,-10.44066,-0.2091971
33,3.424056,-10.65191,-0.07219493,3.355107,-10.71503,-0.07305774,3.370633,-10.87933,0.3868677,3.266844,-10.86211,0.8825234,3.396991,-11.08501,0.997062,3.493004,-10.58879,-0.07133175,3.613494,-10.66236,0.3964688,3.493688,-10.60257,0.8851557,3.718762,-10.72771,0.9984023,3.444205,-10.67238,-0.185292,3.450561,-10.67671,-0.3558212,3.470478,-10.6858,-0.5250905,3.471938,-10.67628,-0.7014347,3.510919,-10.70537,-0.7603014,3.532564,-10.7235,-0.9899927,3.320715,-10.7989,-0.6481919,3.197659,-10.86492,-0.3146603,3.458365,-10.97044,-0.2326856,3.567519,-10.50914,-0.6371766,3.52387,-10.29764,-0.3471663,3.71054,-10.45647,-0.1867034
