FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,946.5142,497.8367,0,930.4285,497.8839,0,898.3883,634.3737,0,788.2296,659.9039,0,756.3538,721.4819,0,962.2676,497.7905,0,1028.572,620.0301,0,1043.686,768.0505,0,1124.342,800.1843,0,956.7445,466.7446,0,966.349,418.6301,0,972.3458,370.3627,0,971.2245,320.8684,0,985.6188,303.4688,0,988.3947,236.6467,0,948.2732,329.6032,0,919.3226,420.1882,0,1002.767,432.7528,0,977.1813,340.5773,0,1027.267,392.8737,0,1031.288,314.9449,0
11,999.6414,499.8443,0,985.1158,498.8628,0,995.3961,642.358,0,872.05,657.2175,0,839.9346,726.0029,0,1013.839,500.8036,0,1079.891,628.0745,0,1048.109,773.8084,0,1127.666,814.4473,0,1009.52,467.2699,0,1017.05,417.6519,0,1022.011,367.805,0,1020.291,316.9835,0,1033.943,298.2331,0,1034.78,230.0927,0,984.9746,328.8323,0,996.4991,426.745,0,1079.155,406.1423,0,1046.702,338.7778,0,1129.16,404.1071,0,1169.021,327.6444,0
12,1059.029,493.8431,0,1045.898,492.3536,0,1104.488,627.1741,0,967.4858,655.5634,0,943.6086,734.2883,0,1071.843,495.2968,0,1111.476,636.1761,0,1049.471,772.0409,0,1127.637,814.7946,0,1068.542,460.0448,0,1074.158,408.8822,0,1079.77,357.416,0,1079.534,303.8727,0,1093.095,284.9695,0,1093.867,214.4156,0,1034.701,322.6777,0,1067.388,420.1331,0,1148.783,380.3735,0,1116.231,322.0857,0,1221.725,361.748,0,1309.608,337.5037,0
13,1116.974,486.8231,0,1104.825,485.0252,0,1207.105,597.6544,0,1074.855,674.9879,0,1072.885,762.4467,0,1128.815,488.5756,0,1154.396,635.2729,0,1065.71,756.7583,0,1128.732,814.6733,0,1126.185,451.9094,0,1131.179,399.323,0,1137.395,346.601,0,1138.391,291.2923,0,1152.852,272.3632,0,1154.227,199.6198,0,1090.746,312.306,0,1121.394,415.0371,0,1204.438,366.5547,0,1175.616,309.4764,0,1267.985,364.1294,0,1351.323,389.5988,0
14,1176.997,479.6773,0,1165.661,477.4495,0,1290.034,577.3291,0,1192.717,708.7687,0,1219.663,798.1479,0,1188.037,481.8469,0,1200.979,632.9412,0,1084.371,733.59,0,1122.789,808.8948,0,1186.014,443.6733,0,1190.938,389.6438,0,1198.401,335.6213,0,1201.463,278.6468,0,1217.446,259.7804,0,1220.257,184.793,0,1151.966,300.6032,0,1175.071,410.0846,0,1260.728,355.448,0,1236.319,297.4122,0,1303.865,384.0126,0,1367.411,436.6102,0
15,1240.581,476.0978,0,1230.104,473.496,0,1357.297,582.2831,0,1315.419,749.0844,0,1371.025,834.7917,0,1250.774,478.629,0,1260.574,633.5471,0,1124.077,716.458,0,1117.855,798.5566,0,1249.672,439.0192,0,1254.147,383.4344,0,1262.357,327.9321,0,1267.076,269.3022,0,1284.512,250.2983,0,1288.281,173.035,0,1215.841,292.1318,0,1226.814,407.9984,0,1319.798,353.772,0,1299.212,288.6098,0,1338.724,397.4301,0,1383.63,468.3014,0
16,1309.915,479.926,0,1300.371,477.0923,0,1436.386,588.3676,0,1436.776,770.5113,0,1502.099,862.0721,0,1319.189,482.6799,0,1331.387,641.9647,0,1174.199,702.4495,0,1149.64,782.1846,0,1319.367,441.7312,0,1322.952,384.4404,0,1331.332,327.24,0,1336.945,266.8532,0,1355.747,247.4255,0,1359.575,167.8495,0,1284.444,290.7433,0,1278.856,411.235,0,1383.38,365.7625,0,1365.635,286.47,0,1388.252,404.2872,0,1428.713,491.2794,0
17,1383.536,488.4976,0,1374.998,485.5776,0,1508.626,612.9934,0,1529.176,800.9635,0,1617.764,885.2113,0,1391.825,491.3325,0,1406.623,655.447,0,1230.177,688.4167,0,1190.922,765.6323,0,1393.633,449.153,0,1396.262,390.0542,0,1404.537,331.0093,0,1410.301,268.75,0,1430.379,248.6168,0,1433.379,166.7582,0,1357.017,293.8046,0,1331.078,416.5245,0,1448.125,387.5926,0,1435.138,288.6849,0,1442.411,411.2238,0,1471.14,507.1708,0
18,1455.031,496.7549,0,1447.305,493.9602,0,1563.082,644.5182,0,1600.478,836.2301,0,1708.338,910.8248,0,1462.525,499.466,0,1485.756,668.045,0,1294.893,678.7741,0,1249.084,756.2648,0,1465.607,456.2505,0,1467.534,395.4115,0,1475.411,334.5274,0,1480.162,270.4539,0,1501.154,249.2666,0,1503.131,165.2604,0,1426.845,296.5261,0,1379.995,419.2551,0,1505.563,410.727,0,1501.426,291.17,0,1496.068,416.5189,0,1513.966,516.2112,0
19,1513.566,503.0292,0,1506.155,500.5952,0,1618.169,660.0962,0,1593.859,847.0605,0,1706.078,911.3703,0,1520.751,505.3892,0,1583.648,673.0036,0,1379.234,677.9919,0,1343.336,763.7216,0,1524.19,461.4919,0,1525.922,399.241,0,1533.252,336.8051,0,1535.638,271.3661,0,1556.946,248.8876,0,1559.332,162.9346,0,1483.673,297.7847,0,1417.456,419.0271,0,1544.76,431.6972,0,1553.719,293.7711,0,1539.317,420.2678,0,1550.446,521.6888,0
20,1564.188,505.6601,0,1556.727,503.6758,0,1660.743,671.7734,0,1592.428,847.0177,0,1704.477,911.4487,0,1571.421,507.5838,0,1692.112,660.2695,0,1477.473,691.0212,0,1469.006,787.3051,0,1574.817,463.223,0,1576.407,399.7706,0,1583.05,336.0069,0,1582.249,269.6459,0,1603.573,245.865,0,1606.629,158.274,0,1533.928,295.9546,0,1453.684,415.5643,0,1579.4,444.3282,0,1596.332,294.1589,0,1572.779,420.1398,0,1585.495,522.1394,0
21,1618.289,501.9305,0,1610.654,500.302,0,1692.987,680.2224,0,1597.562,844.6652,0,1706.323,911.7584,0,1625.691,503.5093,0,1788.118,637.7716,0,1583.192,722.3123,0,1616.425,822.3712,0,1629.353,458.6241,0,1630.677,393.9061,0,1636.729,328.7934,0,1633.149,261.5563,0,1654.77,236.6625,0,1658.18,147.5125,0,1590.833,287.2251,0,1502.255,406.9734,0,1629.361,443.3904,0,1641.446,288.2506,0,1604.223,412.3911,0,1631.076,513.7469,0
22,1672.407,495.4022,0,1664.594,494.0025,0,1721.373,683.1545,0,1605.459,838.298,0,1707.23,911.3589,0,1679.981,496.7591,0,1843.099,638.1058,0,1688.968,784.7994,0,1783.911,866.2059,0,1684.352,451.3052,0,1685.501,385.3176,0,1691.168,318.9122,0,1685.718,250.7476,0,1707.913,225.0405,0,1712.42,134.2457,0,1650.862,275.1617,0,1556.702,396.2451,0,1687.956,434.7986,0,1687.157,279.4746,0,1632.758,400.298,0,1682.932,496.717,0
23,1721.421,490.0024,0,1713.463,488.7839,0,1754.24,683.1567,0,1617.101,827.5289,0,1706.888,911.4206,0,1729.136,491.1839,0,1892.245,638.5174,0,1823.743,831.4999,0,1941.642,907.0728,0,1734.307,445.2134,0,1735.212,378.0673,0,1740.256,310.5283,0,1732.99,241.549,0,1755.536,215.1737,0,1760.979,122.8654,0,1705.742,264.5672,0,1609.252,388.1605,0,1746.403,423.8093,0,1728.202,271.9449,0,1659.525,389.6931,0,1732.45,477.2867,0
24,1760.935,487.2184,0,1752.813,486.1763,0,1801.99,682.4752,0,1637.953,810.6344,0,1708.62,908.8274,0,1768.81,488.229,0,1933.847,639.0615,0,1917.934,846.5925,0,2039.171,929.7531,0,1774.63,441.8812,0,1775.352,373.7898,0,1779.789,305.3586,0,1771.067,235.7237,0,1793.81,208.8709,0,1800.393,115.303,0,1750.336,257.132,0,1654.217,383.7275,0,1797.841,411.4889,0,1761.092,267.4623,0,1683.952,384.0579,0,1778.14,459.3813,0
25,1793.962,485.7856,0,1785.7,484.9161,0,1858.959,679.7298,0,1669.333,792.3785,0,1705.492,903.6547,0,1801.972,486.629,0,1958.758,646.142,0,1970.1,858.6515,0,2098.414,941.3179,0,1808.187,439.9705,0,1808.727,371.0977,0,1812.703,301.9402,0,1802.964,231.7338,0,1825.878,204.5381,0,1833.273,109.9288,0,1787.215,251.2747,0,1694.757,381.4875,0,1844.512,396.4305,0,1788.943,264.5654,0,1707.324,381.5846,0,1819.427,442.4424,0
26,1826.53,485.7164,0,1818.235,485.0396,0,1917.895,675.1559,0,1710.097,782.9001,0,1713.564,898.1116,0,1834.573,486.373,0,1981.138,654.4207,0,1989.728,868.4209,0,2125.09,946.1333,0,1840.896,439.3737,0,1841.177,369.7577,0,1845.259,299.9031,0,1835.26,229.0326,0,1858.583,201.625,0,1866.328,106.0042,0,1823.178,246.3776,0,1737.517,380.5415,0,1891.501,379.3619,0,1817.798,262.9226,0,1731.819,380.509,0,1857.177,427.3428,0
27,1863.789,488.2943,0,1855.64,487.8774,0,1991.689,667.7329,0,1762.998,768.246,0,1810.262,884.8676,0,1871.689,488.6987,0,1989.813,671.3898,0,1977.51,883.988,0,2123.516,946.3741,0,1877.769,441.285,0,1877.626,370.8706,0,1882.39,300.2724,0,1872.808,228.5902,0,1896.838,201.0829,0,1903.781,104.4216,0,1863.529,243.4305,0,1788.616,381.5588,0,1943.282,361.7504,0,1852.015,263.7135,0,1759.735,381.3923,0,1894.209,417.1168,0
28,1900.692,492.3613,0,1892.847,492.2107,0,2057.665,662.129,0,1835.832,788.3528,0,1927.051,897.7741,0,1908.296,492.5074,0,2026.487,678.2305,0,1974.283,885.3634,0,2120.35,946.9842,0,1914.009,444.6695,0,1913.359,373.4886,0,1919.021,302.1933,0,1910.153,229.7069,0,1934.994,202.1623,0,1939.68,104.5738,0,1902.59,242.1795,0,1842.869,383.6186,0,1992.501,344.2318,0,1886.66,266.0492,0,1788.597,383.9659,0,1928.95,412.7127,0
29,1927.839,494.1019,0,1920.378,494.0725,0,2089.65,665.1593,0,1893.103,820.8451,0,2017.281,917.5217,0,1935.069,494.1304,0,2051.3,682.5644,0,1972.884,883.8649,0,2117.842,946.9294,0,1940.818,445.9142,0,1940.06,374.1333,0,1946.82,302.306,0,1938.959,229.1525,0,1964.604,201.6128,0,1968.412,103.2266,0,1931.481,240.1344,0,1885.225,383.229,0,2032.633,338.5342,0,1913.928,266.4749,0,1812.736,385.1136,0,1955.85,412.5029,0
30,1944.11,492.2355,0,1937.113,492.1204,0,2072.68,679.9762,0,1925.501,867.1675,0,2075.334,944.8596,0,1950.887,492.3472,0,2060.571,683.711,0,1975.889,883.583,0,2121.783,945.7622,0,1957.471,443.7915,0,1957.503,371.5686,0,1965.54,299.3657,0,1958.912,225.6876,0,1985.322,198.1572,0,1991.18,98.97296,0,1949.951,236.2752,0,1911.35,379.803,0,2064.725,345.3605,0,1933.466,263.7604,0,1831.916,383.5701,0,1975.004,415.3177,0
31,1955.815,488.8208,0,1949.385,488.4827,0,2049.442,688.3302,0,1976.693,906.1776,0,2140.486,976.2379,0,1962.04,489.1485,0,2061.908,683.6201,0,1979.451,884.3251,0,2126.388,945.5728,0,1970.189,440.2695,0,1971.591,367.658,0,1980.907,295.1111,0,1975.451,220.9489,0,2002.563,193.3606,0,2011.827,93.35901,0,1964.031,232.09,0,1930.115,375.9694,0,2091.759,360.6128,0,1950.336,259.533,0,1850.322,380.9034,0,1991.181,420.5571,0
32,1964.019,484.7344,0,1958.161,484.1245,0,2040.978,688.553,0,1979.165,909.1465,0,2137.204,991.358,0,1969.688,485.3251,0,2059.146,682.4406,0,1980.513,884.2087,0,2127.587,945.6104,0,1979.499,436.1473,0,1982.344,363.2181,0,1992.966,290.3718,0,1988.601,215.7764,0,2016.328,188.0929,0,2029.43,87.3833,0,1974.314,228.0309,0,1943.47,372.4203,0,2109.877,380.5432,0,1964.205,254.6893,0,1867.714,378.2111,0,2004.122,427.5775,0
33,1970.351,481.2507,0,1965.039,480.3594,0,2038.661,687.2234,0,1984.579,909.8103,0,2144.238,991.0829,0,1975.49,482.1131,0,2055.267,681.3252,0,1981,884.1833,0,2127.997,945.8577,0,1986.851,432.6552,0,1991.264,359.4581,0,2003.379,286.3508,0,2000.256,211.3276,0,2028.611,183.5721,0,2045.358,82.2793,0,1983.05,224.8557,0,1954.518,370.0507,0,2119.24,403.8611,0,1976.611,250.4127,0,1885.26,376.7083,0,2015.307,436.3577,0
34,1975.969,479.267,0,1971.138,478.1166,0,2036.507,687.0464,0,1981.81,909.2778,0,2140.52,991.2188,0,1980.642,480.3798,0,2052.772,681.118,0,1979.818,884.1896,0,2126.39,946.2275,0,1993.218,430.6438,0,1998.999,357.2143,0,2012.582,283.8684,0,2010.745,208.4213,0,2039.716,180.6056,0,2058.763,78.83643,0,1990.729,223.1727,0,1965.138,369.6572,0,2121.121,428.0048,0,1987.984,247.5082,0,1904.391,377.6003,0,2024.454,449.361,0
35,1981.322,478.7553,0,1976.851,477.382,0,2037.723,687.7632,0,1979.348,909.0789,0,2137.03,991.7895,0,1985.645,480.0833,0,2053.44,681.7676,0,1978.756,884.3444,0,2125.028,946.6394,0,1998.862,430.0364,0,2005.48,356.3934,0,2020.285,282.8162,0,2019.542,206.9686,0,2049.032,179.0703,0,2068.664,76.88177,0,1996.929,222.8927,0,1975.587,371.2897,0,2114.434,453.7147,0,1997.964,245.9224,0,1926.849,381.2422,0,2029.728,467.9715,0
36,1985.941,478.8297,0,1981.727,477.2526,0,2041.127,688.6547,0,1977.797,908.8472,0,2134.809,992.0238,0,1990.014,480.3542,0,2056.059,682.562,0,1978.599,884.4329,0,2124.837,946.8812,0,2003.415,429.963,0,2010.46,356.1235,0,2026.456,282.3286,0,2026.845,206.0737,0,2056.837,178.1074,0,2076.388,75.49927,0,2001.84,223.1617,0,1984.291,373.7482,0,2093.802,479.6425,0,2006.523,244.739,0,1952.658,385.8558,0,2028.788,487.9451,0
37,1989.882,479.3686,0,1985.886,477.5977,0,2045.479,689.7878,0,1976.884,908.8047,0,2133.712,992.0408,0,1993.743,481.0802,0,2058.941,683.6344,0,1977.146,884.3054,0,2123.064,947.0815,0,2007.183,430.3471,0,2014.588,356.3239,0,2031.947,282.3363,0,2033.697,205.6508,0,2064.251,177.6695,0,2083.496,74.64026,0,2006.541,223.7142,0,1990.694,376.2312,0,2065.894,497.8776,0,2014.453,243.9183,0,1977.381,389.4631,0,2024.595,501.6188,0
38,1993.22,480.2076,0,1989.407,478.2562,0,2050.402,691.047,0,1976.82,908.9689,0,2133.927,991.9047,0,1996.905,482.0933,0,2061.979,684.8447,0,1975.099,884.0256,0,2120.561,947.1781,0,2010.267,431.03,0,2017.97,356.838,0,2036.624,282.6855,0,2039.715,205.5973,0,2070.798,177.6227,0,2089.366,74.21991,0,2010.643,224.314,0,1993.604,377.9937,0,2039.584,506.9711,0,2021.492,243.4587,0,1994.372,391.4059,0,2020.856,507.7639,0
39,1996.032,481.1799,0,1992.369,479.0648,0,2055.506,692.3021,0,1977.315,909.2109,0,2134.931,991.6903,0,1999.572,483.2234,0,2065.062,686.0491,0,1973.139,883.6817,0,2118.163,947.1429,0,2012.77,431.8509,0,2020.715,357.507,0,2040.57,283.2186,0,2044.946,205.7645,0,2076.518,177.8142,0,2094.196,74.08484,0,2014.196,224.7232,0,1991.959,378.2866,0,2022.249,509.4082,0,2027.652,243.228,0,1999.083,391.9546,0,2018.982,509.4485,0
40,1998.396,482.1168,0,1994.852,479.8585,0,2060.389,693.421,0,1978.08,909.4073,0,2136.199,991.4792,0,2001.819,484.2985,0,2068.073,687.1046,0,1971.921,883.3973,0,2116.688,946.9791,0,2014.796,432.6465,0,2022.931,358.1701,0,2043.868,283.7742,0,2049.442,205.9985,0,2081.453,178.0864,0,2098.195,74.07336,0,2017.253,224.6957,0,1986.051,376.5509,0,2008.542,508.2975,0,2032.948,243.09,0,1995.339,391.492,0,2017.111,509.108,0
41,2000.389,482.8484,0,1996.939,480.4709,0,2064.646,694.2768,0,1978.825,909.4443,0,2137.21,991.3677,0,2003.722,485.145,0,2070.896,687.8702,0,1972.086,883.3239,0,2116.927,946.7225,0,2016.449,433.2521,0,2024.727,358.6647,0,2046.608,284.1884,0,2053.258,206.1413,0,2085.654,178.2761,0,2101.58,74.01514,0,2019.892,224.3833,0,1979.298,373.7539,0,1997.914,505.7307,0,2037.398,242.9055,0,1988.815,390.1707,0,2014.514,507.4489,0
42,2001.927,483.2972,0,1998.546,480.83,0,2067.688,694.84,0,1979.09,909.296,0,2137.453,991.3032,0,2005.193,485.6804,0,2073.244,688.294,0,1973.309,883.4163,0,2118.44,946.5106,0,2017.672,433.5976,0,2026.052,358.9259,0,2048.712,284.3975,0,2056.285,206.1378,0,2089.001,178.3246,0,2104.4,73.84497,0,2022.045,224.0768,0,1975.068,371.4637,0,1992.15,503.5913,0,2040.862,242.6327,0,1984.835,388.8624,0,2013.687,505.791,0
43,2002.928,483.525,0,1999.593,481.005,0,2069.561,695.1672,0,1979.604,909.3107,0,2138.121,991.228,0,2006.149,485.9589,0,2074.84,688.4807,0,1974.559,883.5254,0,2119.932,946.4402,0,2018.41,433.7482,0,2026.857,359.0191,0,2050.108,284.4629,0,2058.421,206.051,0,2091.387,178.2905,0,2106.719,73.60681,0,2023.649,223.8007,0,1973.568,370.1247,0,1989.691,502.364,0,2043.207,242.3458,0,1984.449,388.1991,0,2013.422,505.1512,0
44,2003.477,483.5703,0,2000.168,481.0416,0,2070.714,695.2818,0,1980.629,909.5002,0,2139.501,991.1731,0,2006.672,486.0126,0,2075.573,688.5281,0,1975.39,883.6538,0,2120.937,946.4714,0,2018.777,433.7418,0,2027.262,358.976,0,2050.899,284.4066,0,2059.735,205.8986,0,2092.878,178.1843,0,2108.437,73.32825,0,2024.816,223.5327,0,1973.051,369.3024,0,1988.961,501.6326,0,2044.465,242.079,0,1984.987,387.811,0,2012.851,504.8886,0
45,2003.659,483.4721,0,2000.362,480.9857,0,2071.088,695.2769,0,1981.014,909.5349,0,2140.01,991.1224,0,2006.843,485.8737,0,2075.493,688.4504,0,1975.667,883.7153,0,2121.278,946.5165,0,2018.887,433.6168,0,2027.389,358.8294,0,2051.182,284.2524,0,2060.296,205.6996,0,2093.537,178.0179,0,2109.267,73.05939,0,2025.661,223.2511,0,1973.528,368.8881,0,1990.07,501.2909,0,2044.669,241.8671,0,1985.895,387.6638,0,2013.161,504.7798,0
46,2003.56,483.2698,0,2000.262,480.8632,0,2070.906,695.1804,0,1980.99,909.4712,0,2139.953,991.084,0,2006.745,485.5941,0,2074.942,688.2331,0,1975.801,883.7044,0,2121.438,946.4756,0,2018.794,433.4055,0,2027.287,358.6076,0,2051.064,284.0266,0,2060.262,205.4672,0,2093.544,177.8088,0,2109.407,72.7981,0,2026.236,222.9672,0,1974.71,368.7949,0,1992.631,501.252,0,2044.04,241.6873,0,1986.718,387.6088,0,2014.2,504.64,0
47,2003.268,483.0027,0,1999.958,480.6918,0,2070.497,694.9933,0,1980.988,909.3921,0,2139.9,991.0585,0,2006.464,485.2347,0,2074.215,687.9322,0,1976.11,883.7289,0,2121.817,946.4318,0,2018.524,433.1376,0,2026.986,358.3383,0,2050.666,283.7583,0,2059.852,205.2133,0,2093.149,177.5795,0,2109.182,72.53516,0,2026.583,222.707,0,1976.18,368.9438,0,1996.04,501.4325,0,2042.898,241.4945,0,1987.046,387.4641,0,2014.442,504.3796,0
48,2002.869,482.7104,0,1999.541,480.5042,0,2069.965,694.7686,0,1981.006,909.3203,0,2139.861,991.0557,0,2006.083,484.8412,0,2073.391,687.5969,0,1976.515,883.7825,0,2122.317,946.3959,0,2018.157,432.8489,0,2026.575,358.0527,0,2050.109,283.4763,0,2059.218,204.957,0,2092.512,177.3463,0,2108.723,72.28076,0,2026.793,222.4709,0,1977.766,369.2125,0,2000.077,501.6982,0,2041.46,241.3062,0,1986.925,387.2507,0,2013.938,504.0375,0
49,2002.451,482.432,0,1999.104,480.333,0,2069.415,694.5584,0,1981.042,909.2781,0,2139.847,991.0842,0,2005.683,484.4594,0,2072.548,687.2761,0,1976.93,883.8592,0,2122.833,946.379,0,2017.772,432.5751,0,2026.144,357.7821,0,2049.518,283.2092,0,2058.514,204.7181,0,2091.79,177.1259,0,2108.158,72.04443,0,2026.961,222.2594,0,1979.297,369.4834,0,2004.234,501.9267,0,2039.95,241.1426,0,1986.774,387.0613,0,2013.405,503.7125,0
50,2002.099,482.207,0,1998.736,480.211,0,2068.949,694.4158,0,1981.097,909.2888,0,2139.871,991.1541,0,2005.347,484.1348,0,2071.765,687.019,0,1977.27,883.9552,0,2123.264,946.3958,0,2017.45,432.3514,0,2025.78,357.5572,0,2049.018,282.9847,0,2057.899,204.5159,0,2091.154,176.9374,0,2107.634,71.83661,0,2027.185,222.0726,0,1980.609,369.6456,0,2007.866,502.0272,0,2038.57,241.0117,0,1986.684,386.9032,0,2012.98,503.4207,0
