FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,0.008234724,2.15433,-1.058607,-0.08483385,2.145606,-1.057922,-0.1531419,2.060187,-0.5816809,-0.1170954,1.569966,-0.4586872,-0.1197158,1.426174,-0.2167926,0.1013033,2.163053,-1.059291,0.1243799,2.404083,-0.6348622,0.08344325,2.480554,-0.1356434,0.1403698,2.73725,-0.05113792,0.003413246,2.197047,-1.16709,0.01280877,2.228891,-1.334509,0.03387303,2.240184,-1.503506,0.05010013,2.226793,-1.678856,0.07141823,2.270356,-1.737838,0.06277312,2.285691,-1.968588,-0.1446197,2.249345,-1.630975,-0.3206202,2.243098,-1.315175,-0.09371591,2.423951,-1.274831,0.2294071,2.1503,-1.628852,0.5445985,2.181457,-1.454414,0.4816788,2.230005,-1.73638
11,0.009216635,2.357149,-1.050473,-0.08415894,2.353805,-1.053326,-0.1477686,2.426235,-0.5742894,-0.1121927,1.927699,-0.4909893,-0.1364723,1.80909,-0.236945,0.1025922,2.360492,-1.04762,0.1280107,2.588438,-0.6161544,0.07078835,2.502961,-0.1200064,0.1410248,2.748282,-0.00510931,0.01133899,2.392718,-1.161596,0.01083368,2.420736,-1.329959,0.02385191,2.432117,-1.499759,0.0383482,2.418224,-1.675221,0.04635522,2.464046,-1.73578,0.04651758,2.467005,-1.967182,-0.1543337,2.391798,-1.621468,-0.2526625,2.486925,-1.286763,-0.02735065,2.660757,-1.356318,0.2295036,2.417798,-1.615192,0.4022044,2.636037,-1.384342,0.3858669,2.782669,-1.63743
12,0.01730811,2.568705,-1.069456,-0.07607639,2.569161,-1.073632,-0.1264012,2.793033,-0.6422202,-0.1087948,2.301599,-0.520049,-0.1518434,2.235756,-0.24985,0.1106926,2.568249,-1.065279,0.1373434,2.694485,-0.5939811,0.06601959,2.510272,-0.1273744,0.1359994,2.750447,-0.004904509,0.02250139,2.599656,-1.181853,0.02055572,2.620257,-1.351292,0.01084061,2.644471,-1.519964,0.006438024,2.645775,-1.696512,-0.001732739,2.696311,-1.753174,0.000400709,2.697938,-1.984579,-0.1697127,2.577641,-1.625467,-0.2334327,2.721088,-1.299725,-0.03674427,2.89709,-1.426838,0.1970561,2.683529,-1.648969,0.2727539,3.003846,-1.499262,0.2342139,3.289083,-1.553806
13,0.01840844,2.767776,-1.090752,-0.07491937,2.770197,-1.095482,-0.1131461,3.111138,-0.7475368,-0.0994787,2.680929,-0.4801856,-0.1516798,2.699611,-0.2042834,0.1117362,2.765355,-1.086022,0.1504043,2.834107,-0.6037917,0.08187676,2.560525,-0.1828396,0.1420179,2.751463,-0.004647613,0.02488451,2.795635,-1.203891,0.02155933,2.813729,-1.373601,0.004125908,2.842016,-1.541018,-0.008194489,2.850747,-1.716978,-0.02085631,2.903299,-1.770914,-0.01765471,2.906342,-2.002292,-0.1780241,2.77193,-1.641635,-0.2372044,2.898693,-1.308207,-0.06609117,3.084151,-1.457024,0.1832327,2.89031,-1.672021,0.1598471,3.190749,-1.472183,0.08762167,3.457254,-1.374309
14,0.01816177,2.964002,-1.111257,-0.07508408,2.967475,-1.116867,-0.1082848,3.351239,-0.8162159,-0.0929181,3.059131,-0.4024761,-0.1490619,3.162974,-0.147015,0.1114076,2.960529,-1.105648,0.1520163,2.985402,-0.6193349,0.07868388,2.627898,-0.2678285,0.1221702,2.740197,-0.02492702,0.02596302,2.989353,-1.224904,0.02260797,3.006262,-1.394739,0.001579523,3.038197,-1.561087,-0.01544519,3.054592,-1.736106,-0.02983523,3.109382,-1.787313,-0.02470415,3.115913,-2.018584,-0.1825473,2.970714,-1.660008,-0.2396559,3.066183,-1.315959,-0.09333215,3.262119,-1.477265,0.1785556,3.086525,-1.692759,0.1497766,3.301114,-1.403157,0.04686651,3.514392,-1.230697
15,0.0160372,3.161639,-1.119485,-0.07712196,3.165983,-1.125874,-0.1069723,3.535207,-0.8072048,-0.09109831,3.416216,-0.3149319,-0.1455307,3.583497,-0.0952723,0.1091963,3.157295,-1.113096,0.156409,3.169535,-0.6268969,0.08731697,2.760355,-0.3361372,0.09902361,2.733926,-0.06129098,0.02498305,3.185547,-1.23336,0.02143474,3.200236,-1.403401,-0.001771245,3.23315,-1.569271,-0.02207558,3.254436,-1.743411,-0.03772439,3.310574,-1.792756,-0.03118943,3.319072,-2.023928,-0.1870311,3.166626,-1.666919,-0.2475233,3.222392,-1.314817,-0.1237244,3.439268,-1.467981,0.1739756,3.279057,-1.701643,0.1762466,3.393165,-1.358539,0.0684679,3.551817,-1.137102
16,0.01135947,3.365997,-1.104759,-0.08172119,3.371042,-1.111748,-0.1192647,3.742981,-0.7970741,-0.1069954,3.740592,-0.2905297,-0.1394872,3.907914,-0.06660223,0.1044402,3.360952,-1.097769,0.1567667,3.378526,-0.6122585,0.08851016,2.925494,-0.3958183,0.09015314,2.844513,-0.129478,0.02120409,3.389415,-1.21866,0.0174745,3.400761,-1.388955,-0.006769173,3.43222,-1.554961,-0.02901144,3.455036,-1.72867,-0.04532589,3.511582,-1.777328,-0.03750284,3.519456,-2.008482,-0.1926938,3.365439,-1.651376,-0.2669953,3.376487,-1.297677,-0.1572604,3.619215,-1.419587,0.1688195,3.471632,-1.688861,0.2071882,3.522806,-1.332975,0.1658954,3.644385,-1.069661
17,0.004948214,3.570714,-1.076944,-0.08807478,3.576302,-1.08428,-0.1181177,3.918196,-0.7364673,-0.09477663,3.96101,-0.2321206,-0.1314397,4.168283,-0.04533291,0.09797124,3.565127,-1.069607,0.1521228,3.589173,-0.5845737,0.08335599,3.104145,-0.4551013,0.0770365,2.983876,-0.2001857,0.01537186,3.594476,-1.190719,0.0117346,3.602517,-1.361205,-0.01264321,3.631428,-1.527654,-0.03544855,3.653034,-1.701445,-0.051897,3.709246,-1.750443,-0.04247487,3.714267,-1.981617,-0.198669,3.563388,-1.623109,-0.2900297,3.524829,-1.275385,-0.1944849,3.79238,-1.346862,0.1635011,3.66207,-1.663146,0.2234278,3.664963,-1.306571,0.237846,3.736733,-1.022912
18,-0.0008354018,3.75781,-1.051708,-0.09388176,3.763314,-1.058807,-0.1105698,4.042628,-0.6582162,-0.08358733,4.121058,-0.1583521,-0.1234867,4.357472,-0.01068747,0.09221093,3.752305,-1.044609,0.1507336,3.796397,-0.561495,0.08288579,3.298106,-0.4994833,0.07557991,3.164783,-0.249446,0.009282769,3.781723,-1.165477,0.006508971,3.787266,-1.336077,-0.01675397,3.812833,-1.503232,-0.03813464,3.829969,-1.677701,-0.05405783,3.884929,-1.728267,-0.04414124,3.887285,-1.959463,-0.201912,3.742141,-1.59837,-0.3014894,3.654199,-1.262072,-0.2268816,3.93714,-1.276178,0.1610906,3.833352,-1.639161,0.2297269,3.803044,-1.285444,0.2599899,3.841237,-0.9965731
19,-0.00543173,3.903136,-1.033447,-0.09859443,3.907656,-1.03966,-0.1149998,4.166046,-0.6252531,-0.0666552,4.102931,-0.1248302,-0.1249686,4.353088,-0.008817554,0.08773099,3.898616,-1.027234,0.1603911,4.033467,-0.5632261,0.08813167,3.533943,-0.5185392,0.09367433,3.432989,-0.2536812,0.003328627,3.926573,-1.147426,0.002579483,3.930884,-1.318081,-0.01754842,3.952927,-1.486137,-0.03468651,3.962454,-1.661653,-0.04880263,4.015262,-1.714974,-0.04124265,4.019136,-1.946239,-0.2009529,3.879483,-1.582204,-0.2921725,3.744452,-1.259418,-0.2414439,4.029851,-1.217054,0.1639429,3.96134,-1.619845,0.2426495,3.908695,-1.270876,0.2804098,3.927824,-0.9809983
20,-0.00737659,4.023095,-1.025871,-0.1006757,4.026014,-1.030877,-0.1263104,4.259301,-0.6022887,-0.06833132,4.100062,-0.1247693,-0.1261858,4.350007,-0.008297086,0.08592254,4.020175,-1.020864,0.1664789,4.278327,-0.6138802,0.0917879,3.790329,-0.4997612,0.1187662,3.761937,-0.2193654,-0.0005089124,4.046178,-1.140052,0.0004655127,4.049631,-1.310722,-0.0157173,4.068182,-1.47962,-0.02793262,4.068866,-1.655803,-0.03893965,4.119171,-1.712189,-0.03438999,4.125109,-1.943488,-0.198727,3.995747,-1.576375,-0.2772591,3.827913,-1.265876,-0.239012,4.106018,-1.182118,0.1696316,4.061389,-1.609808,0.2640548,3.985997,-1.269006,0.3062335,4.008061,-0.9799473
21,-0.005203834,4.145494,-1.035409,-0.09859928,4.146466,-1.039238,-0.1237685,4.326063,-0.5854985,-0.06120857,4.110129,-0.1314033,-0.1261178,4.353763,-0.008163571,0.08819163,4.144521,-1.03158,0.1607543,4.481493,-0.6852384,0.08897699,4.047038,-0.4345601,0.136602,4.114343,-0.1640357,-0.0002640621,4.169109,-1.149578,0.001187128,4.171766,-1.320257,-0.01115537,4.187346,-1.489776,-0.01969903,4.181047,-1.666065,-0.02679178,4.229383,-1.724754,-0.02337602,4.236146,-1.956051,-0.1960401,4.122239,-1.587192,-0.2710793,3.940179,-1.283929,-0.230535,4.211674,-1.181617,0.1764671,4.163985,-1.616779,0.2849192,4.057233,-1.288774,0.3237054,4.113295,-1.003864
22,-0.00130186,4.262968,-1.051864,-0.09473097,4.262044,-1.054774,-0.1175683,4.383047,-0.5819055,-0.05454134,4.126429,-0.1495644,-0.1259939,4.355595,-0.009460568,0.09212726,4.263891,-1.048954,0.1426854,4.593196,-0.691505,0.07246093,4.286461,-0.2943587,0.1499755,4.474221,-0.09817678,0.002007478,4.28791,-1.165808,0.003216819,4.290156,-1.336492,-0.005595356,4.303566,-1.506416,-0.01172423,4.293021,-1.682602,-0.01471758,4.340099,-1.742651,-0.01172371,4.349023,-1.97388,-0.193099,4.250131,-1.605349,-0.2703867,4.062789,-1.305891,-0.219002,4.330916,-1.199642,0.1825737,4.26492,-1.631026,0.2996276,4.121654,-1.320351,0.3358142,4.230794,-1.050907
23,0.002265368,4.365615,-1.064938,-0.09115307,4.363064,-1.067131,-0.1161254,4.448533,-0.5866733,-0.05195444,4.151734,-0.1810424,-0.1270134,4.355052,-0.009388924,0.09568377,4.368166,-1.062744,0.1391747,4.687996,-0.6958854,0.08830389,4.560884,-0.2080352,0.1602541,4.778528,-0.04369986,0.004218232,4.391892,-1.17861,0.004754357,4.393673,-1.349301,-0.001466238,4.404862,-1.519499,-0.006263321,4.390672,-1.69547,-0.005833501,4.436464,-1.756577,-0.003424762,4.447112,-1.98774,-0.1910919,4.362496,-1.620146,-0.2713906,4.176825,-1.32044,-0.2063734,4.445303,-1.222906,0.1860205,4.353242,-1.642304,0.3059629,4.182437,-1.347033,0.3446126,4.3398,-1.102976
24,0.004658654,4.445969,-1.071206,-0.08872402,4.442048,-1.072826,-0.1253377,4.542397,-0.5960056,-0.05368721,4.19773,-0.231568,-0.1318334,4.35931,-0.0174458,0.09804136,4.449889,-1.069586,0.1387306,4.7656,-0.6988583,0.1012785,4.738875,-0.1942528,0.1605282,4.952149,-0.0198313,0.005476381,4.47332,-1.184637,0.005324322,4.474781,-1.35533,0.001064174,4.484141,-1.525698,-0.002894017,4.467262,-1.701453,0.0001935121,4.511964,-1.763286,0.002237829,4.524651,-1.99435,-0.1900479,4.450767,-1.628837,-0.2730423,4.271066,-1.326241,-0.1942461,4.542472,-1.2491,0.1874095,4.422445,-1.646913,0.306168,4.237895,-1.35954,0.3425522,4.438594,-1.149261
25,0.006717209,4.511496,-1.074092,-0.08661905,4.506457,-1.075217,-0.1442471,4.650783,-0.6119502,-0.06798978,4.267563,-0.2893512,-0.1400966,4.354203,-0.0309062,0.1000534,4.516535,-1.072966,0.1320413,4.811426,-0.6846564,0.09921075,4.833611,-0.1795096,0.1567374,5.052516,-0.01192641,0.00657289,4.539394,-1.187391,0.005937412,4.540517,-1.358085,0.003186089,4.548563,-1.528551,-0.0001175012,4.529953,-1.704144,0.004910692,4.573865,-1.766415,0.006660763,4.587896,-1.997403,-0.1890797,4.521724,-1.635141,-0.2756106,4.35357,-1.32695,-0.1843985,4.628191,-1.281289,0.188508,4.479853,-1.648406,0.3047552,4.29031,-1.363265,0.3356183,4.525712,-1.191642
26,0.008894593,4.574702,-1.073566,-0.08439473,4.568785,-1.074209,-0.1713608,4.758417,-0.6323442,-0.1048821,4.358246,-0.3287203,-0.1444263,4.371232,-0.04833698,0.102184,4.580618,-1.072922,0.1296673,4.851693,-0.6672985,0.09659834,4.868499,-0.1619596,0.1582353,5.096456,-0.008768559,0.007916079,4.602347,-1.186923,0.00721878,4.602952,-1.357619,0.006117484,4.610836,-1.528112,0.003883393,4.591986,-1.703696,0.01046432,4.635654,-1.765993,0.01176988,4.650105,-1.996958,-0.186803,4.589084,-1.639379,-0.2796374,4.438155,-1.324184,-0.1765437,4.712278,-1.317136,0.1910404,4.538051,-1.646615,0.3039995,4.344189,-1.36306,0.3309309,4.60292,-1.228323
27,0.01225107,4.645291,-1.066516,-0.08099757,4.638733,-1.066621,-0.1912467,4.885317,-0.6594238,-0.1276935,4.467287,-0.3802188,-0.1641286,4.562458,-0.1155275,0.1054997,4.65185,-1.06641,0.1222284,4.867442,-0.6282233,0.08666744,4.84743,-0.1231704,0.1581509,5.093883,-0.007743239,0.01052007,4.671605,-1.180181,0.01039444,4.67135,-1.350881,0.01164405,4.680101,-1.521331,0.01140136,4.662273,-1.697036,0.01949177,4.706175,-1.75899,0.01998805,4.718895,-1.99006,-0.1810827,4.662499,-1.638458,-0.2843585,4.535794,-1.315929,-0.1683123,4.802252,-1.352733,0.1970536,4.605369,-1.637962,0.3044443,4.404285,-1.357288,0.3335506,4.676082,-1.251929
28,0.01572637,4.713558,-1.056053,-0.0774968,4.706658,-1.055672,-0.2022137,4.992818,-0.679739,-0.1569486,4.60945,-0.3515272,-0.2010636,4.77642,-0.1267558,0.1089495,4.720458,-1.056434,0.128544,4.931292,-0.6160557,0.08526515,4.841786,-0.1192064,0.1575789,5.088701,-0.005464196,0.01343684,4.738064,-1.170114,0.01413696,4.73683,-1.340811,0.01789986,4.746846,-1.511154,0.02005348,4.730547,-1.686995,0.02935832,4.774918,-1.748442,0.02819714,4.783412,-1.979704,-0.1740226,4.731722,-1.634088,-0.2895452,4.635605,-1.305208,-0.160091,4.885226,-1.387378,0.2044704,4.671993,-1.625702,0.3060638,4.46507,-1.347121,0.3401892,4.742871,-1.260616
29,0.01659336,4.762888,-1.051484,-0.07663129,4.756024,-1.05088,-0.2040483,5.043129,-0.6765757,-0.1774214,4.715195,-0.291227,-0.234559,4.929091,-0.1144804,0.1098181,4.769752,-1.052088,0.1327591,4.973738,-0.6086568,0.08461831,4.839339,-0.1224853,0.15648,5.084595,-0.005020857,0.01411631,4.786351,-1.165761,0.01539918,4.784914,-1.336455,0.02113887,4.796623,-1.506635,0.02538517,4.7823,-1.682609,0.03526648,4.827357,-1.743465,0.03324863,4.834188,-1.974776,-0.1697017,4.781959,-1.633392,-0.29467,4.710976,-1.301594,-0.1558669,4.951233,-1.39557,0.209174,4.72356,-1.619623,0.30835,4.51491,-1.341461,0.3449095,4.793675,-1.259151
30,0.01463483,4.792197,-1.05567,-0.07862155,4.785768,-1.055191,-0.2011991,5.016529,-0.6422853,-0.2072907,4.774172,-0.1973479,-0.2757148,5.022116,-0.07948476,0.1078913,4.798625,-1.056148,0.1338374,4.989455,-0.6070617,0.08494348,4.844649,-0.1239636,0.1567026,5.091053,-0.008892298,0.01239627,4.816053,-1.169871,0.01406456,4.816013,-1.340567,0.02111934,4.829793,-1.510543,0.02698034,4.817759,-1.686642,0.03676363,4.863646,-1.74689,0.03544121,4.873905,-1.978079,-0.1684945,4.813714,-1.638591,-0.2995465,4.756467,-1.306486,-0.1576233,5.003006,-1.376464,0.2107517,4.760113,-1.622596,0.3121976,4.553745,-1.343551,0.3463517,4.829461,-1.250622
31,0.01160243,4.81317,-1.063532,-0.08170165,4.807456,-1.063434,-0.1970576,4.979586,-0.6209049,-0.246724,4.863165,-0.1302693,-0.3210876,5.120815,-0.04124522,0.1049065,4.818884,-1.063629,0.1334508,4.991727,-0.6074731,0.08578329,4.850908,-0.1230752,0.1573671,5.098579,-0.01062465,0.009921084,4.838569,-1.177409,0.01163957,4.840933,-1.348088,0.01926479,4.856812,-1.517856,0.02611012,4.846931,-1.694054,0.03520668,4.893613,-1.753797,0.03495565,4.909548,-1.984668,-0.1691674,4.837763,-1.645138,-0.3033618,4.788628,-1.312989,-0.1657291,5.045879,-1.339448,0.2103855,4.79142,-1.629567,0.3174795,4.590434,-1.34871,0.3467296,4.859392,-1.236338
32,0.007678637,4.827863,-1.072967,-0.08567031,4.822948,-1.07333,-0.19587,4.965991,-0.6192783,-0.2532927,4.867591,-0.125554,-0.3186887,5.11598,-0.008223295,0.1010276,4.832778,-1.072603,0.1319283,4.987087,-0.6099998,0.08631761,4.852757,-0.1235652,0.1573099,5.100536,-0.01091826,0.006687171,4.854994,-1.186452,0.008228358,4.859864,-1.357078,0.01595523,4.877902,-1.526626,0.0233442,4.869995,-1.702901,0.03144222,4.917384,-1.76223,0.0324711,4.939631,-1.992576,-0.1712573,4.855269,-1.651943,-0.306198,4.811256,-1.319378,-0.1796661,5.074203,-1.293493,0.2083471,4.816993,-1.638384,0.3219298,4.624794,-1.353949,0.3458311,4.883167,-1.217959
33,0.003125295,4.839218,-1.080957,-0.09025864,4.835093,-1.08182,-0.1954599,4.962252,-0.6218947,-0.2566733,4.876686,-0.1262389,-0.3222571,5.126326,-0.01170039,0.09650928,4.843342,-1.080094,0.1296861,4.980564,-0.6122935,0.08724786,4.85357,-0.1236065,0.1579187,5.101203,-0.01036,0.002899388,4.867939,-1.194054,0.004329315,4.875499,-1.364583,0.01198836,4.896006,-1.533853,0.01975532,4.890305,-1.710197,0.02674812,4.938439,-1.769064,0.02922912,4.966568,-1.998755,-0.1738829,4.870081,-1.656954,-0.3075824,4.829752,-1.323423,-0.1978455,5.08871,-1.241448,0.2055208,4.839711,-1.645939,0.3242127,4.65929,-1.355928,0.3438995,4.903594,-1.195466
