FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,995.1042,500.8207,0,999.4133,500.8306,0,984.5217,609.9714,0,870.2421,637.5465,0,837.5434,692.822,0,990.9048,500.811,0,1042.608,594.5359,0,1062.552,705.8137,0,1114.842,722.9307,0,1005.013,476.4658,0,1011.512,438.9861,0,1012.587,401.4282,0,1008.486,362.5724,0,1016.723,349.8943,0,1020.734,298.3354,0,1027.294,369.4374,0,1038.948,440.0063,0,1063.34,451.4727,0,979.9069,377.0459,0,967.4482,418.9412,0,981.3834,358.823,0
11,1040.522,502.6462,0,1046.667,501.8759,0,1068.07,611.5913,0,951.5862,630.0927,0,925.9458,688.637,0,1034.533,503.397,0,1083.022,598.6228,0,1068.489,709.6266,0,1117.218,733.0496,0,1048.341,477.7365,0,1054.66,439.9865,0,1056.234,402.114,0,1052.046,363.1426,0,1061.675,349.7952,0,1062.323,298.172,0,1060.685,371.423,0,1090.548,447.3179,0,1111.635,433.6637,0,1038.117,380.0207,0,1072.637,432.1104,0,1105.096,377.9894,0
12,1087.321,498.4043,0,1094.933,497.2791,0,1150.224,595.7673,0,1036.615,623.4116,0,1024.703,686.0606,0,1079.903,499.5009,0,1105.666,603.399,0,1070.479,708.1163,0,1118.108,733.2455,0,1093.838,473.2547,0,1098.606,435.3065,0,1104.822,397.3865,0,1105.475,357.71,0,1117.496,344.8098,0,1117.683,292.9024,0,1104.612,370.1974,0,1143.291,444.4881,0,1165.755,417.6459,0,1098.5,372.061,0,1161.894,405.8661,0,1227.286,393.4552,0
13,1131.82,493.6367,0,1140.452,492.324,0,1221.598,571.5878,0,1122.292,632.3419,0,1131.076,696.5073,0,1123.407,494.9161,0,1135.328,601.0794,0,1080.426,695.3764,0,1117.838,733.1215,0,1137.501,468.336,0,1141.838,430.3226,0,1149.704,392.5555,0,1152.754,352.7968,0,1165.713,340.3716,0,1166.108,288.367,0,1150.036,366.3085,0,1184.863,442.4825,0,1210.823,410.419,0,1144.876,366.752,0,1212.88,410.1938,0,1278.921,430.9028,0
14,1175.791,489.0434,0,1185.228,487.4716,0,1275.845,555.8915,0,1207.758,649.9072,0,1237.08,709.5688,0,1166.594,490.5754,0,1168.464,597.6417,0,1095.639,676.5785,0,1116.985,729.2404,0,1180.75,463.6412,0,1184.844,425.6028,0,1193.969,388.0081,0,1199.267,348.3328,0,1212.994,336.4602,0,1213.966,284.4775,0,1196.237,361.9825,0,1223.996,440.6577,0,1253.973,405.4269,0,1188.272,362.116,0,1238.115,425.2394,0,1295.962,462.4877,0
15,1220.265,487.1933,0,1230.473,485.4202,0,1317.633,557.9371,0,1288.783,669.78,0,1333.083,721.3272,0,1210.316,488.9214,0,1208.544,595.9288,0,1124.338,661.2294,0,1117.506,721.8713,0,1224.742,461.7424,0,1228.379,423.6495,0,1238.07,386.1125,0,1244.909,346.5369,0,1259.175,335.0391,0,1260.413,283.0675,0,1241.83,360.294,0,1261.117,440.843,0,1297.615,407.0922,0,1230.906,360.0755,0,1255.698,435.3296,0,1301.967,483.4528,0
16,1266.537,490.4786,0,1277.505,488.6111,0,1366.461,560.3294,0,1364.445,675.6936,0,1406.66,727.713,0,1255.847,492.2988,0,1254.441,599.1419,0,1160.87,647.9662,0,1142.765,707.0034,0,1270.755,465.0073,0,1273.687,426.8372,0,1283.313,389.2417,0,1290.839,349.7009,0,1305.384,338.338,0,1306.299,286.3529,0,1288.281,363.7578,0,1299.138,444.6403,0,1342.642,417.7029,0,1273.661,362.7741,0,1280.904,441.2287,0,1311.882,498.6324,0
17,1313.141,496.701,0,1324.843,494.8342,0,1406.319,574.1562,0,1413.136,688.7027,0,1465.191,732.3328,0,1301.736,498.5205,0,1301.232,605.285,0,1200.985,634.9023,0,1174.86,691.644,0,1317.313,471.23,0,1319.52,432.9907,0,1328.75,395.2839,0,1336.213,355.6989,0,1350.814,344.2592,0,1350.849,292.2646,0,1334.643,370.1581,0,1336.45,449.6312,0,1386.993,433.985,0,1316.025,368.3132,0,1310.192,447.1341,0,1324.253,508.9239,0
18,1355.797,502.3558,0,1368.048,500.6152,0,1433.745,591.9336,0,1448.083,705.1838,0,1507.343,740.0007,0,1343.857,504.0524,0,1346.961,610.3788,0,1244.087,625.0576,0,1215.192,680.7333,0,1359.981,476.8564,0,1361.549,438.5709,0,1370.042,400.7141,0,1376.46,361.0004,0,1390.812,349.2257,0,1390.132,297.2188,0,1376.312,375.807,0,1368.125,452.6473,0,1424.596,450.0098,0,1353.908,373.5345,0,1339.568,451.7866,0,1344.504,514.642,0
19,1388.99,506.4531,0,1401.472,504.9662,0,1462.479,599.5045,0,1441.762,712.3243,0,1506.549,740.4755,0,1376.825,507.902,0,1397.947,609.87,0,1295.88,620.7493,0,1272.908,679.3777,0,1393.188,480.8787,0,1394.247,442.5704,0,1401.67,404.5495,0,1405.938,364.6934,0,1419.633,352.3498,0,1419.553,300.2917,0,1407.915,379.5592,0,1388.095,453.348,0,1448.034,463.6149,0,1381.685,377.8291,0,1361.09,455.0555,0,1360.957,518.0014,0
20,1416.189,508.1545,0,1428.683,506.9642,0,1485.304,604.8918,0,1441.33,712.3849,0,1506.016,740.6335,0,1404.013,509.3144,0,1450.961,598.6715,0,1352.336,624.8586,0,1342.979,686.3871,0,1420.514,482.5182,0,1421.167,444.2024,0,1427.38,406.0434,0,1429.086,366.1501,0,1441.846,353.1976,0,1442.598,301.1139,0,1434.475,380.947,0,1405.703,451.9661,0,1465.396,471.7442,0,1402.967,380.1343,0,1375.411,455.6233,0,1375.333,518.2073,0
21,1443.42,506.0124,0,1455.837,505.0624,0,1500.208,608.6944,0,1442.687,710.6836,0,1506.864,740.6619,0,1431.321,506.9382,0,1496.315,583.0643,0,1409.599,639.3643,0,1418.63,698.1584,0,1448.087,480.3799,0,1448.495,442.0685,0,1453.6,403.8262,0,1453.297,364.0062,0,1465.117,350.6334,0,1466.189,298.6062,0,1463.316,378.5006,0,1431.1,447.8079,0,1488.746,471.9092,0,1424.633,378.7279,0,1388.404,451.5094,0,1395.954,513.0527,0
22,1469.3,502.3201,0,1481.621,501.5313,0,1512.353,609.4302,0,1445.51,706.3901,0,1507.266,740.3615,0,1457.293,503.0887,0,1523.324,581.8586,0,1464.856,670.8207,0,1496.153,712.3087,0,1474.461,476.7468,0,1474.804,438.4443,0,1478.992,400.1704,0,1477.441,360.4504,0,1488.434,346.8768,0,1490.036,294.9408,0,1492.424,374.3675,0,1459.609,442.6913,0,1514.751,467.8013,0,1445.987,375.7176,0,1400.582,444.8193,0,1419.752,502.9567,0
23,1491.869,499.3903,0,1504.108,498.7266,0,1527.094,608.3224,0,1450.896,699.2009,0,1507.284,740.4106,0,1479.942,500.0372,0,1544.69,580.9268,0,1523.669,689.6262,0,1561.632,723.9973,0,1497.501,473.8846,0,1497.828,435.5857,0,1501.189,397.2959,0,1498.657,357.673,0,1508.889,343.9501,0,1510.948,292.0762,0,1518.059,370.9941,0,1486.349,439.2872,0,1539.387,462.5037,0,1464.888,373.312,0,1412.929,439.1277,0,1442.061,491.8075,0
24,1509.576,497.9879,0,1521.726,497.4365,0,1549.858,606.3149,0,1461.528,687.8162,0,1508.934,738.723,0,1497.736,498.5254,0,1561.849,580.276,0,1561.293,692.364,0,1599.732,729.2324,0,1515.6,472.539,0,1515.949,434.239,0,1518.642,395.9443,0,1515.401,356.4011,0,1525.01,342.5838,0,1527.572,290.7648,0,1538.265,369.0108,0,1508.572,437.9163,0,1560.037,456.545,0,1479.855,372.3292,0,1424.852,436.4354,0,1463.494,481.8792,0
25,1523.992,497.3445,0,1536.066,496.8972,0,1577.459,602.9134,0,1479.253,675.0695,0,1508.926,735.9051,0,1512.226,497.7805,0,1572.908,583.4697,0,1582.573,695.6804,0,1622.348,731.0812,0,1530.271,471.9271,0,1530.612,433.6274,0,1532.805,395.338,0,1529.093,355.8564,0,1538.24,341.9921,0,1541.139,290.215,0,1554.485,367.5769,0,1528.199,437.7234,0,1578.324,449.2057,0,1492.275,372.0231,0,1436.316,435.6188,0,1483.059,472.7574,0
26,1537.863,497.4669,0,1549.908,497.131,0,1606.305,598.5721,0,1504.922,666.9436,0,1513.437,732.0482,0,1526.124,497.7943,0,1582.133,587.3217,0,1590.685,699.6346,0,1631.778,731.7307,0,1544.202,472.0396,0,1544.437,433.7458,0,1546.363,395.4839,0,1542.452,356.0434,0,1551.307,342.2171,0,1554.359,290.4711,0,1569.674,366.647,0,1548.544,438.3265,0,1596.49,441.0251,0,1504.672,372.4628,0,1448.019,435.6552,0,1500.239,464.8572,0
27,1553.211,499.054,0,1565.299,498.8613,0,1638.664,592.571,0,1533.034,655.6698,0,1560.163,717.2243,0,1541.43,499.2418,0,1586.693,596.026,0,1587.474,708.4958,0,1631.226,731.9585,0,1559.359,473.5654,0,1559.32,435.2909,0,1561.102,397.0929,0,1557.14,357.6984,0,1565.805,343.9967,0,1568.581,292.2668,0,1585.724,366.9768,0,1572.07,440.2059,0,1615.91,432.9244,0,1518.583,374.4671,0,1460.912,436.9036,0,1515.6,459.8065,0
28,1568.007,501.4043,0,1580.201,501.3528,0,1665.255,588.0039,0,1569.885,662.8492,0,1615.086,715.7091,0,1556.123,501.4547,0,1599.857,598.6383,0,1586.428,709.4132,0,1630.173,732.4763,0,1573.833,475.8372,0,1573.454,437.5873,0,1575.146,399.4715,0,1571.181,360.1309,0,1579.746,346.5839,0,1581.817,294.8317,0,1600.576,368.1274,0,1596.208,442.6597,0,1633.68,425.061,0,1532.128,377.2814,0,1473.803,439.1097,0,1529.043,457.9895,0
29,1578.932,502.4292,0,1591.275,502.4416,0,1677.18,588.7547,0,1597.296,677.1672,0,1655.797,719.533,0,1566.902,502.4172,0,1608.593,600.2201,0,1585.98,708.7029,0,1629.437,732.6066,0,1584.554,476.8161,0,1584.043,438.5763,0,1585.816,400.5336,0,1581.983,361.2237,0,1590.596,347.8305,0,1592.422,296.0842,0,1611.461,368.3755,0,1614.652,443.4545,0,1648.158,423.233,0,1542.736,378.6931,0,1484.245,440.3508,0,1539.298,458.337,0
30,1585.788,501.4885,0,1598.327,501.4601,0,1670.565,596.6435,0,1615.545,699.5712,0,1684.28,728.9302,0,1573.567,501.5164,0,1611.898,600.5588,0,1587.11,708.3661,0,1630.823,731.7491,0,1591.467,475.8865,0,1591.209,437.6411,0,1593.245,399.6583,0,1589.68,360.3546,0,1598.481,347.0992,0,1600.971,295.4112,0,1618.574,367.2048,0,1626.083,442.2604,0,1660.324,427.5967,0,1550.493,378.0727,0,1492.108,439.9375,0,1546.771,460.1749,0
31,1590.939,499.7217,0,1603.72,499.5837,0,1661.355,601.5289,0,1642.463,716.2239,0,1715.167,739.3396,0,1578.483,499.8563,0,1612.456,600.4728,0,1588.376,708.5407,0,1632.376,731.3486,0,1596.885,474.1838,0,1597.157,435.9302,0,1599.572,397.9918,0,1596.336,358.6782,0,1605.41,345.5204,0,1609.008,293.9243,0,1624.209,365.6858,0,1634.234,440.698,0,1671.494,436.0064,0,1557.375,376.545,0,1499.314,438.8783,0,1553.132,463.238,0
32,1594.82,497.5988,0,1607.847,497.3282,0,1658.023,601.8892,0,1644.557,717.5133,0,1713.615,747.0173,0,1582.124,497.8627,0,1611.661,599.9339,0,1588.708,708.4176,0,1632.815,731.2858,0,1601.054,472.1384,0,1601.915,433.878,0,1604.794,395.975,0,1601.911,356.6396,0,1611.291,343.5488,0,1616.108,292.0819,0,1628.564,364.0774,0,1640,439.1707,0,1680.307,446.4377,0,1563.243,374.5837,0,1506.119,437.7951,0,1558.35,467.1707,0
33,1598.049,495.7963,0,1611.313,495.3882,0,1657.094,601.2802,0,1647.223,717.4535,0,1716.666,746.3215,0,1585.124,496.1941,0,1610.557,599.4547,0,1588.751,708.3835,0,1632.869,731.3904,0,1604.53,470.4112,0,1606.01,432.1517,0,1609.451,394.2914,0,1606.999,354.929,0,1616.712,341.9111,0,1622.625,290.6019,0,1632.387,362.8694,0,1644.563,438.2076,0,1686.676,458.2832,0,1568.602,372.882,0,1513.232,437.3921,0,1562.996,471.9807,0
34,1601.062,494.7872,0,1614.534,494.2512,0,1656.281,601.2513,0,1645.973,717.376,0,1715.188,746.6727,0,1587.934,495.3098,0,1610.002,599.4048,0,1588.238,708.4654,0,1632.204,731.6933,0,1607.682,469.4547,0,1609.695,431.1985,0,1613.722,393.3782,0,1611.745,353.9835,0,1621.811,341.0347,0,1628.349,289.8289,0,1635.909,362.3971,0,1648.637,438.2573,0,1690.721,470.3521,0,1573.638,371.8806,0,1521.449,438.3588,0,1566.803,478.9599,0
35,1604.073,494.5541,0,1617.706,493.906,0,1656.982,601.5741,0,1644.713,717.4598,0,1713.685,747.2301,0,1590.787,495.1858,0,1610.635,599.7101,0,1587.855,708.6122,0,1631.719,731.994,0,1610.663,469.2269,0,1613.006,430.9625,0,1617.575,393.1628,0,1616.044,353.7263,0,1626.459,340.8195,0,1633.076,289.6052,0,1639.074,362.5931,0,1652.263,439.3392,0,1692.113,483.0797,0,1578.298,371.53,0,1531.745,440.9083,0,1569.175,488.8182,0
36,1606.92,494.6255,0,1620.676,493.8739,0,1658.748,601.915,0,1643.861,717.4619,0,1712.681,747.5261,0,1593.514,495.3581,0,1612.004,600.0355,0,1587.806,708.6681,0,1631.704,732.1251,0,1613.353,469.2654,0,1615.872,430.9789,0,1621.029,393.1912,0,1620.013,353.6987,0,1630.794,340.8344,0,1637.321,289.5507,0,1641.995,363.0236,0,1655.06,440.7957,0,1689.569,495.8696,0,1582.617,371.3414,0,1544.262,444.0413,0,1569.416,499.3336,0
37,1609.581,494.9364,0,1623.448,494.0855,0,1661.047,602.3446,0,1643.429,717.5065,0,1712.2,747.6228,0,1596.068,495.7657,0,1613.491,600.4957,0,1587.367,708.6841,0,1631.208,732.3361,0,1615.823,469.5323,0,1618.489,431.2198,0,1624.328,393.4544,0,1623.949,353.901,0,1635.116,341.1061,0,1641.483,289.7328,0,1645.003,363.5977,0,1657.275,442.2132,0,1684.534,504.9111,0,1586.825,371.3239,0,1556.845,446.574,0,1568.956,506.5287,0
38,1612.027,495.3998,0,1625.991,494.4557,0,1663.658,602.8168,0,1643.471,717.5908,0,1712.294,747.5387,0,1598.422,496.3198,0,1615.026,601.0217,0,1586.75,708.6537,0,1630.476,732.5424,0,1618.056,469.9449,0,1620.844,431.6041,0,1627.344,393.8633,0,1627.599,354.2534,0,1639.133,341.5316,0,1645.2,290.0527,0,1647.859,364.1701,0,1658.957,443.1979,0,1679.717,509.4592,0,1590.726,371.4583,0,1566.106,448.0206,0,1569.052,509.7661,0
39,1614.23,495.9284,0,1628.275,494.8994,0,1666.359,603.2789,0,1643.817,717.6718,0,1712.741,747.3522,0,1600.544,496.9311,0,1616.544,601.5433,0,1586.155,708.5846,0,1629.751,732.6774,0,1620.034,470.4197,0,1622.923,432.0504,0,1630.044,394.3366,0,1630.915,354.6769,0,1642.79,342.0297,0,1648.484,290.4406,0,1650.527,364.6185,0,1660.21,443.3584,0,1677.418,510.6854,0,1594.264,371.6718,0,1569.741,448.4478,0,1570.122,510.6545,0
40,1616.157,496.4345,0,1630.272,495.3311,0,1668.927,603.678,0,1644.295,717.709,0,1713.318,747.1449,0,1602.405,497.5096,0,1617.977,601.991,0,1585.771,708.5051,0,1629.27,732.691,0,1621.741,470.8728,0,1624.711,432.4766,0,1632.4,394.7921,0,1633.85,355.0912,0,1646.031,342.5179,0,1651.348,290.8234,0,1652.97,364.8168,0,1661.099,442.4136,0,1676.777,510.1167,0,1597.383,371.8906,0,1569.462,448.1525,0,1571.165,510.475,0
41,1617.78,496.8299,0,1631.949,495.6649,0,1671.142,603.9651,0,1644.735,717.6672,0,1713.81,747.0048,0,1603.974,497.9651,0,1619.258,602.2968,0,1585.782,708.4595,0,1629.267,732.5515,0,1623.158,471.2197,0,1626.193,432.8004,0,1634.379,395.1461,0,1636.354,355.4142,0,1648.8,342.9119,0,1653.806,291.1252,0,1655.102,364.8414,0,1661.739,440.9041,0,1676.75,508.8046,0,1600.028,372.0397,0,1567.7,447.3347,0,1571.48,509.5992,0
42,1619.016,497.0742,0,1633.225,495.863,0,1672.731,604.145,0,1644.913,717.5673,0,1713.986,746.9478,0,1605.171,498.2545,0,1620.271,602.443,0,1586.079,708.4432,0,1629.627,732.3553,0,1624.217,471.423,0,1627.302,432.9858,0,1635.9,395.3618,0,1638.327,355.6096,0,1650.99,343.1723,0,1655.823,291.3127,0,1656.796,364.8328,0,1662.455,439.6881,0,1677.216,507.7103,0,1602.089,372.0887,0,1566.716,446.5695,0,1572.037,508.7247,0
43,1619.848,497.1998,0,1634.085,495.9617,0,1673.745,604.2444,0,1645.204,717.5338,0,1714.328,746.8531,0,1605.977,498.4063,0,1620.962,602.4902,0,1586.409,708.4326,0,1630.025,732.229,0,1624.915,471.5165,0,1628.039,433.0663,0,1636.947,395.4688,0,1639.736,355.7051,0,1652.56,343.3235,0,1657.429,291.4133,0,1658.041,364.8012,0,1663.299,439.001,0,1677.949,507.0832,0,1603.524,372.071,0,1566.957,446.2179,0,1572.314,508.3873,0
44,1620.343,497.2275,0,1634.597,495.9853,0,1674.382,604.2614,0,1645.717,717.5549,0,1714.937,746.7151,0,1606.455,498.4379,0,1621.358,602.4896,0,1586.726,708.4482,0,1630.389,732.1761,0,1625.332,471.522,0,1628.486,433.0626,0,1637.588,395.4836,0,1640.627,355.7147,0,1653.551,343.3757,0,1658.586,291.4338,0,1658.912,364.7422,0,1663.941,438.588,0,1678.575,506.7104,0,1604.368,372.0066,0,1567.333,446.027,0,1572.079,508.248,0
45,1620.567,497.1782,0,1634.83,495.9582,0,1674.615,604.2448,0,1645.898,717.5448,0,1715.152,746.6503,0,1606.67,498.3668,0,1621.444,602.4484,0,1586.881,708.4599,0,1630.563,732.1718,0,1625.547,471.4613,0,1628.724,432.9955,0,1637.888,395.4232,0,1641.051,355.653,0,1654.005,343.3395,0,1659.174,291.3787,0,1659.484,364.6517,0,1664.529,438.3969,0,1679.31,506.5386,0,1604.659,371.9164,0,1567.69,445.9681,0,1572.003,508.1907,0
46,1620.586,497.0728,0,1634.852,495.8947,0,1674.563,604.201,0,1645.865,717.5152,0,1715.111,746.6373,0,1606.687,498.2208,0,1621.299,602.3507,0,1586.9,708.448,0,1630.589,732.1426,0,1625.606,471.3521,0,1628.798,432.8817,0,1637.926,395.3066,0,1641.116,355.5369,0,1654.046,343.2366,0,1659.33,291.2653,0,1659.824,364.5406,0,1665.06,438.3793,0,1680.126,506.523,0,1604.52,371.8,0,1567.881,445.9534,0,1572.092,508.1178,0
47,1620.467,496.9326,0,1634.731,495.8044,0,1674.393,604.1195,0,1645.85,717.4755,0,1715.084,746.6294,0,1606.57,498.0319,0,1621.07,602.2157,0,1586.978,708.4442,0,1630.683,732.0979,0,1625.542,471.2106,0,1628.743,432.7368,0,1637.79,395.1552,0,1640.962,355.3869,0,1653.839,343.0961,0,1659.263,291.1188,0,1659.996,364.4265,0,1665.469,438.4868,0,1680.889,506.6199,0,1604.121,371.6509,0,1567.768,445.8779,0,1571.687,507.9801,0
48,1620.277,496.7786,0,1634.535,495.705,0,1674.165,604.0228,0,1645.855,717.4374,0,1715.075,746.6305,0,1606.386,497.8246,0,1620.803,602.0659,0,1587.096,708.4497,0,1630.823,732.0489,0,1625.416,471.0568,0,1628.62,432.58,0,1637.563,394.9894,0,1640.686,355.2225,0,1653.493,342.9376,0,1659.065,290.9568,0,1660.077,364.316,0,1665.809,438.6555,0,1681.652,506.7606,0,1603.578,371.4891,0,1567.431,445.7554,0,1570.897,507.7981,0
49,1620.082,496.6317,0,1634.334,495.614,0,1673.938,603.9339,0,1645.881,717.4122,0,1715.089,746.6438,0,1606.196,497.6233,0,1620.537,601.9237,0,1587.23,708.4657,0,1630.98,732.0074,0,1625.286,470.9103,0,1628.493,432.4305,0,1637.326,394.83,0,1640.386,355.0635,0,1653.115,342.7811,0,1658.826,290.7963,0,1660.142,364.2162,0,1666.133,438.824,0,1682.426,506.8821,0,1603.012,371.3372,0,1567.094,445.6451,0,1570.106,507.6249,0
50,1619.948,496.5129,0,1634.196,495.5489,0,1673.77,603.8754,0,1645.931,717.4119,0,1715.131,746.6733,0,1606.067,497.4523,0,1620.316,601.8117,0,1587.361,708.495,0,1631.13,731.987,0,1625.214,470.791,0,1628.425,432.3072,0,1637.16,394.6973,0,1640.158,354.9297,0,1652.814,342.6479,0,1658.644,290.6563,0,1660.269,364.1337,0,1666.502,438.9349,0,1683.205,506.938,0,1602.532,371.2096,0,1566.829,445.5539,0,1569.415,507.4694,0
