FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
14,-148.1901,479.5149,0,-161.5212,478.1564,0,-292.2581,575.3032,0,-192.8519,703.7329,0,-233.5247,786.3224,0,-134.5248,480.9076,0,-136.8918,638.1265,0,-38.37018,738.2258,0,-65.18146,818.7433,0,-155.1757,443.1811,0,-161.0028,388.8749,0,-173.9885,335.5435,0,-181.4774,279.6492,0,-201.1117,261.8855,0,-202.5956,187.058,0,-176.248,310.9767,0,-213.2904,416.6843,0,-259.868,359.5873,0,-166.1831,286.4063,0,-243.0901,378.3551,0,-332.6066,435.5499,0
15,-212.5079,475.9341,0,-225.6724,474.3275,0,-357.793,580.0714,0,-313.0734,742.8263,0,-379.8096,820.9546,0,-199.0074,477.5817,0,-196.9036,639.0555,0,-76.13611,721.2955,0,-66.59094,806.2305,0,-219.362,438.4992,0,-224.752,382.6475,0,-238.7992,328.025,0,-248.5587,270.8336,0,-269.7465,253.1369,0,-271.8994,176.0813,0,-239.3192,303.4781,0,-264.8582,415.0966,0,-325.0104,359.4358,0,-232.2421,277.1365,0,-272.5242,391.3646,0,-344.04,467.3954,0
16,-283.1749,479.8192,0,-296.0505,477.9142,0,-437.6481,585.609,0,-435.4612,762.1221,0,-505.4684,846.9529,0,-269.9641,481.7739,0,-269.6993,648.0527,0,-126.6007,707.1225,0,-101.2578,788.8636,0,-290.2875,441.2938,0,-294.78,383.7854,0,-308.9324,327.6074,0,-319.759,268.9441,0,-342.2054,250.9723,0,-344.2052,171.6757,0,-306.9509,302.829,0,-319.1434,418.7935,0,-394.3589,372.5601,0,-302.1577,274.9102,0,-316.577,397.418,0,-368.1535,490.2077,0
17,-358.4163,488.4622,0,-370.8831,486.2678,0,-507.6773,609.2814,0,-523.2516,792.3533,0,-615.7616,869.3641,0,-345.6176,490.7152,0,-348.4194,662.1747,0,-184.7314,692.5938,0,-146.6075,771.0843,0,-366.1851,448.8607,0,-369.6372,389.6212,0,-383.3349,331.7015,0,-394.0819,271.3585,0,-417.5223,252.7771,0,-418.4801,171.2313,0,-378.1066,306.4363,0,-373.831,424.4437,0,-464.4714,394.8909,0,-375.3482,277.2787,0,-369.5324,404.1201,0,-396.575,506.803,0
18,-431.2065,496.7585,0,-443.0171,494.4763,0,-559.1996,639.8633,0,-590.936,827.4739,0,-701.9528,894.3915,0,-419.0714,499.1035,0,-430.5521,675.5344,0,-250.5323,682.8115,0,-205.9007,761.5485,0,-439.6733,456.0895,0,-442.1813,395.1753,0,-454.8513,335.4517,0,-463.9316,273.316,0,-487.8802,253.7067,0,-487.8794,170.0544,0,-445.6564,309.5366,0,-422.285,427.3888,0,-525.4431,417.7773,0,-444.6345,279.7561,0,-424.6187,409.4373,0,-437.1855,516.5682,0
19,-490.6331,503.0443,0,-501.4991,500.9452,0,-613.4446,654.5815,0,-581.528,839.8461,0,-699.9803,894.7334,0,-479.4589,505.2031,0,-530.2915,681.5624,0,-335.0446,682.4207,0,-297.1786,770.7585,0,-499.5432,461.4382,0,-501.4209,399.1484,0,-512.6121,337.7819,0,-518.2469,274.0156,0,-541.9691,252.9888,0,-542.9397,167.5411,0,-499.6931,310.9296,0,-455.4114,427.0449,0,-565.0842,437.7187,0,-498.4418,282.0458,0,-467.6746,412.9414,0,-471.9072,522.5911,0
20,-541.5455,505.6749,0,-551.228,503.9415,0,-656.4346,665.1509,0,-580.4135,839.6282,0,-698.6088,894.6584,0,-531.5767,507.4595,0,-642.5636,668.8055,0,-434.4266,696.1996,0,-420.0499,797.6073,0,-550.9084,463.2307,0,-552.3219,399.7534,0,-561.8629,336.9025,0,-563.2472,271.834,0,-586.3154,249.2361,0,-588.5596,162.238,0,-547.1288,309.3066,0,-486.334,423.5725,0,-597.2166,449.4134,0,-541.8086,281.8348,0,-499.0347,412.0242,0,-504.4948,523.1891,0
21,-595.1736,501.9474,0,-603.4115,500.675,0,-687.1798,673.3114,0,-584.2262,838.0741,0,-700.3782,894.9534,0,-586.6813,503.2592,0,-744.1023,645.0105,0,-543.0477,728.4553,0,-568.6819,836.5575,0,-605.3964,458.6285,0,-606.4779,393.8595,0,-614.5685,329.4685,0,-612.413,263.1825,0,-635.0477,239.1108,0,-637.8925,150.345,0,-600.7422,301.2097,0,-530.6278,415.6547,0,-642.7437,448.4542,0,-587.8079,274.8375,0,-528.7526,402.7471,0,-550.6427,513.9418,0
22,-648.6084,495.4091,0,-655.3251,494.5648,0,-713.7179,676.4047,0,-590.8568,832.5157,0,-701.2361,894.5817,0,-641.6755,496.2806,0,-803.887,644.6578,0,-653.9321,791.5351,0,-741.0724,885.1649,0,-660.0457,451.2638,0,-661.0121,385.18,0,-668.0065,319.2762,0,-663.4923,251.7775,0,-686.0465,226.4713,0,-690.1052,135.7491,0,-657.2142,289.9835,0,-581.3671,405.9716,0,-696.0322,440.3271,0,-634.8126,264.786,0,-556.8369,388.7699,0,-605.1995,494.9036,0
23,-697.0999,489.9851,0,-702.3916,489.4942,0,-745.2722,676.4138,0,-601.8965,822.1786,0,-701.049,894.5095,0,-691.632,490.4925,0,-855.6887,645.0375,0,-789.8621,841.6139,0,-905.8719,931.0125,0,-709.7255,445.1166,0,-710.5579,377.8485,0,-716.4545,310.6295,0,-709.8528,242.1284,0,-732.3007,215.7708,0,-737.4222,123.3259,0,-708.8822,280.1805,0,-630.4597,398.7917,0,-749.2428,429.8869,0,-677.5409,256.245,0,-584.7405,376.653,0,-658.2937,472.9705,0
24,-736.3298,487.1782,0,-740.3822,486.9561,0,-792.3927,675.1208,0,-622.7396,805.3635,0,-703.392,891.3901,0,-732.1384,487.4081,0,-899.318,645.6833,0,-885.7401,859.1712,0,-1009.102,955.9724,0,-749.941,441.7473,0,-750.6833,373.5334,0,-755.6563,305.2818,0,-747.433,236.0009,0,-769.7856,208.8501,0,-776.129,114.9913,0,-750.8922,273.366,0,-672.4337,394.9709,0,-796.1741,418.1297,0,-712.0884,251.1474,0,-611.2666,370.2742,0,-709.1453,452.7626,0
25,-769.1566,485.7236,0,-772.1436,485.7236,0,-848.9208,671.272,0,-655.8553,786.0537,0,-701.5424,885.4067,0,-766.0652,485.7239,0,-925.9072,652.845,0,-939.8882,871.6409,0,-1072.074,968.1329,0,-783.4288,439.8035,0,-784.0422,370.8029,0,-788.3401,301.7042,0,-778.9775,231.7451,0,-801.3381,204.0033,0,-808.5574,108.9778,0,-785.5781,267.9987,0,-710.2915,393.1849,0,-839.0876,403.7989,0,-741.4166,247.7857,0,-636.9543,367.4727,0,-755.849,433.7421,0
26,-801.5547,485.6333,0,-803.5687,485.8315,0,-907.1368,665.2429,0,-701.0439,773.3887,0,-709.8898,879.5266,0,-799.4685,485.4281,0,-949.4901,661.46,0,-960.3625,881.5045,0,-1100.404,973.7585,0,-816.064,439.1687,0,-816.4189,369.3918,0,-820.6244,299.4403,0,-810.8452,228.6421,0,-833.543,200.461,0,-841.187,104.2869,0,-819.2299,263.4118,0,-750.222,392.6546,0,-882.658,387.5891,0,-771.6981,245.6157,0,-663.7931,366.1808,0,-798.3361,416.7588,0
27,-838.5911,488.1897,0,-839.6449,488.5663,0,-977.6525,656.9687,0,-755.1691,757.132,0,-804.5951,863.8718,0,-837.499,487.7996,0,-958.9968,678.8276,0,-948.3241,896.1674,0,-1098.731,973.985,0,-852.7894,441.0165,0,-852.6575,370.3413,0,-857.3234,299.3815,0,-847.7269,227.4265,0,-871.1442,198.8798,0,-878.0905,101.453,0,-856.6917,260.3562,0,-797.6577,393.9711,0,-930.8699,370.7915,0,-807.3965,245.6779,0,-694.241,366.9832,0,-839.3164,404.9868,0
28,-875.3459,492.2487,0,-875.5731,492.7582,0,-1039.479,650.9623,0,-828.1381,773.3328,0,-917.9042,870.3298,0,-875.1106,491.7203,0,-997.0453,686.4993,0,-945.0837,897.374,0,-1095.368,974.5021,0,-888.9197,444.3388,0,-888.2096,372.7733,0,-893.5999,300.8182,0,-884.4994,227.6396,0,-908.8182,198.8079,0,-913.637,100.3315,0,-892.9067,258.741,0,-847.7137,396.2578,0,-976.8411,353.9931,0,-843.6171,247.2543,0,-725.6418,369.6033,0,-877.5873,399.5823,0
29,-902.5715,493.9926,0,-902.3295,494.5674,0,-1069.149,653.5604,0,-884.2405,801.5851,0,-1003.333,883.1418,0,-902.8229,493.3963,0,-1022.916,691.4067,0,-943.6831,895.7296,0,-1092.711,974.2235,0,-915.8022,445.5702,0,-914.948,373.3507,0,-921.3418,300.6671,0,-913.1143,226.5029,0,-938.3524,197.5322,0,-942.3348,98.15552,0,-919.8329,256.5652,0,-886.6404,396.287,0,-1014.555,348.4877,0,-872.394,247.0769,0,-751.8658,370.6349,0,-907.4509,399.0166,0
30,-919.0741,492.1284,0,-918.7731,492.6863,0,-1053.376,667.4879,0,-916.9048,841.1571,0,-1057.421,901.3149,0,-919.3864,491.5499,0,-1032.623,692.7147,0,-946.7587,895.4969,0,-1096.897,973.0583,0,-932.6515,443.4781,0,-932.5731,370.8365,0,-940.2018,297.6951,0,-933.1381,222.8174,0,-959.2437,193.8256,0,-965.2515,93.46826,0,-937.1721,252.9184,0,-910.6555,393.5261,0,-1044.89,355.1199,0,-893.2383,243.8568,0,-772.5223,368.6144,0,-928.9489,402.0613,0
31,-931.0406,488.721,0,-930.9215,489.1808,0,-1031.695,675.568,0,-966.6885,871.5155,0,-1115.938,921.3171,0,-931.1639,488.2443,0,-1034.039,692.5963,0,-950.3787,896.3971,0,-1101.788,973.0177,0,-945.5769,440.0046,0,-946.879,367.0327,0,-955.7905,293.5494,0,-949.8866,218.1104,0,-976.7913,189.1264,0,-986.1858,87.81921,0,-950.4871,249.1245,0,-927.8507,390.3409,0,-1070.491,369.9955,0,-911.3993,239.2061,0,-792.2423,365.2563,0,-947.202,407.9295,0
32,-939.5287,484.6565,0,-939.7052,484.994,0,-1023.787,675.8805,0,-969.3044,873.3073,0,-1113.045,935.0975,0,-939.3451,484.3068,0,-1031.183,691.2427,0,-951.4419,896.3575,0,-1103.063,973.0583,0,-955.1088,435.9581,0,-957.8724,362.761,0,-968.1107,289.0457,0,-963.3112,213.1836,0,-990.9031,184.2344,0,-1004.114,82.13647,0,-960.2935,245.5746,0,-940.0558,387.3562,0,-1087.627,389.3996,0,-926.4563,234.0803,0,-811.0233,361.8999,0,-961.8945,415.8964,0
33,-946.1583,481.2148,0,-946.662,481.4009,0,-1021.617,674.6804,0,-974.4259,873.3949,0,-1119.241,934.1539,0,-945.6359,481.022,0,-1027.182,689.9064,0,-951.8881,896.4663,0,-1103.496,973.4347,0,-962.6891,432.569,0,-967.0284,359.2109,0,-978.781,285.3336,0,-975.2476,209.0935,0,-1003.521,180.2335,0,-1020.347,77.47778,0,-968.6554,242.9073,0,-950.0685,385.3546,0,-1096.471,411.8782,0,-939.9805,229.6661,0,-830.2754,359.9804,0,-974.6581,425.9112,0
34,-952.0801,479.2895,0,-952.8673,479.2952,0,-1019.611,674.5283,0,-971.8419,873.087,0,-1115.967,934.5171,0,-951.2642,479.2839,0,-1024.646,689.5154,0,-950.6499,896.5136,0,-1101.785,973.9187,0,-969.2882,430.6838,0,-974.9968,357.2128,0,-988.2389,283.2343,0,-986.0226,206.6702,0,-1014.944,177.9467,0,-1034.032,74.73328,0,-976.0439,241.7128,0,-959.5851,385.0388,0,-1098.319,434.8414,0,-952.4241,226.8331,0,-851.6824,360.9309,0,-985.1035,440.7297,0
35,-957.7552,478.8484,0,-958.7164,478.659,0,-1020.794,675.0984,0,-969.498,873.1766,0,-1112.891,935.3558,0,-956.7588,479.045,0,-1025.427,690.032,0,-949.5682,896.6381,0,-1100.337,974.3403,0,-975.1835,430.2288,0,-981.7264,356.6873,0,-996.2109,282.6705,0,-995.127,205.8806,0,-1024.574,177.3139,0,-1044.197,73.86584,0,-982.0903,241.9589,0,-968.8356,386.4341,0,-1092.343,458.9086,0,-963.4211,225.5797,0,-877.2776,365.2446,0,-991.1816,461.9366,0
36,-962.7218,479.0024,0,-963.7791,478.6169,0,-1024.057,675.7284,0,-968.0011,873.1807,0,-1110.931,935.8198,0,-961.6261,479.402,0,-1028.25,690.7013,0,-949.4111,896.7176,0,-1100.135,974.5317,0,-980.0132,430.3337,0,-986.9751,356.7645,0,-1002.672,282.7813,0,-1002.762,205.8424,0,-1032.689,177.4814,0,-1052.176,73.94702,0,-986.9811,242.8635,0,-976.4895,388.5242,0,-1073.94,482.8264,0,-972.9426,224.9427,0,-907.0406,370.9709,0,-990.3059,484.6912,0
37,-967.0205,479.623,0,-968.1576,479.0362,0,-1028.229,676.508,0,-967.1417,873.2147,0,-1109.961,935.948,0,-965.8424,480.2314,0,-1031.347,691.652,0,-947.9633,896.4611,0,-1098.255,974.5618,0,-984.0686,430.9092,0,-991.3788,357.3397,0,-1008.448,283.4475,0,-1009.943,206.3889,0,-1040.385,178.297,0,-1059.505,74.72766,0,-991.6985,244.1316,0,-982.1741,390.7102,0,-1049.423,499.3972,0,-981.8004,224.8125,0,-935.6862,375.7816,0,-985.9423,500.2513,0
38,-970.709,480.5394,0,-971.9091,479.7543,0,-1032.935,677.3585,0,-967.1042,873.3126,0,-1110.152,935.8059,0,-969.4656,481.353,0,-1034.6,692.7479,0,-945.926,895.9954,0,-1095.601,974.4424,0,-987.4362,431.7838,0,-995.0303,358.2336,0,-1013.394,284.4673,0,-1016.259,207.3331,0,-1047.167,179.5256,0,-1065.551,75.96777,0,-995.8561,245.483,0,-984.9435,392.4439,0,-1026.762,507.5549,0,-989.6799,225.1155,0,-955.4742,378.708,0,-982.2427,507.2252,0
39,-973.8475,481.5798,0,-975.0962,480.6088,0,-1037.794,678.1888,0,-967.6046,873.407,0,-1111.039,935.5074,0,-972.5544,482.5861,0,-1037.888,693.8495,0,-943.9747,895.4746,0,-1093.062,974.2197,0,-990.2052,432.7854,0,-998.0255,359.2662,0,-1017.58,285.647,0,-1021.75,208.4736,0,-1053.074,180.952,0,-1070.515,77.44006,0,-999.4871,246.6646,0,-983.9821,393.1758,0,-1012.261,509.7277,0,-996.5797,225.6619,0,-961.3276,379.8821,0,-980.7399,509.1372,0
40,-976.498,482.5737,0,-977.7811,481.4379,0,-1042.426,678.9069,0,-968.361,873.4348,0,-1112.158,935.1698,0,-975.1689,483.7506,0,-1041.086,694.8185,0,-942.7588,895.0906,0,-1091.497,973.972,0,-992.4662,433.7418,0,-1000.462,360.2574,0,-1021.084,286.7921,0,-1026.46,209.6055,0,-1058.148,182.358,0,-1074.61,78.91211,0,-1002.632,247.4156,0,-979.5872,392.4069,0,-1001.242,508.783,0,-1002.506,226.2574,0,-957.6792,379.7771,0,-979.2455,508.77,0
41,-978.7241,483.3507,0,-980.0286,482.08,0,-1046.447,679.4273,0,-969.0887,873.3416,0,-1113.05,934.9205,0,-977.3724,484.6672,0,-1044.07,695.5189,0,-942.9069,895.064,0,-1091.747,973.8071,0,-994.3123,434.4809,0,-1002.439,361.0275,0,-1023.986,287.7065,0,-1030.44,210.5209,0,-1062.442,183.522,0,-1078.059,80.14575,0,-1005.338,247.8123,0,-974.5236,390.731,0,-992.9487,506.5956,0,-1007.471,226.7059,0,-950.8695,378.617,0,-976.8081,506.9345,0
42,-980.4308,483.8337,0,-981.7494,482.4651,0,-1049.314,679.75,0,-969.354,873.1448,0,-1113.264,934.7726,0,-979.0647,485.2516,0,-1046.541,695.902,0,-944.0944,895.3292,0,-1093.345,973.8138,0,-995.6759,434.9274,0,-1003.897,361.4983,0,-1026.206,288.3014,0,-1033.582,211.1238,0,-1065.845,184.3359,0,-1080.914,81.02155,0,-1007.525,248.0626,0,-971.4771,389.3027,0,-988.6292,504.7895,0,-1011.322,226.9236,0,-946.7684,377.3937,0,-976.1917,505.1049,0
43,-981.5479,484.0861,0,-982.8762,482.6617,0,-1051.08,679.9161,0,-969.8522,873.0797,0,-1113.852,934.5907,0,-980.1721,485.5618,0,-1048.22,696.0547,0,-945.3188,895.5924,0,-1094.924,973.9183,0,-996.5134,435.15,0,-1004.796,361.7416,0,-1027.683,288.6437,0,-1035.794,211.4783,0,-1068.262,184.8564,0,-1083.249,81.59229,0,-1009.146,248.1963,0,-970.5779,388.4923,0,-986.9382,503.7646,0,-1013.931,226.9925,0,-946.5084,376.8002,0,-976.0284,504.4017,0
44,-982.1709,484.1487,0,-983.506,482.7158,0,-1052.168,679.9337,0,-970.8232,873.1483,0,-1115.068,934.3954,0,-980.7876,485.6334,0,-1049.004,696.049,0,-946.1716,895.7372,0,-1095.992,973.9569,0,-996.9479,435.1931,0,-1005.267,361.8018,0,-1028.527,288.7706,0,-1037.156,211.6174,0,-1069.768,185.1069,0,-1084.971,81.88196,0,-1010.315,248.2123,0,-970.3726,387.9913,0,-986.5453,503.1558,0,-1015.346,226.9626,0,-947.1589,376.429,0,-975.3927,504.1102,0
45,-982.395,484.0625,0,-983.7349,482.6733,0,-1052.525,679.8903,0,-971.1853,873.15,0,-1115.516,934.3056,0,-981.0068,485.5017,0,-1048.938,695.9151,0,-946.4752,895.7606,0,-1096.356,973.9474,0,-997.1022,435.1012,0,-1005.438,361.7242,0,-1028.843,288.7213,0,-1037.745,211.5761,0,-1070.435,185.1134,0,-1085.803,81.91992,0,-1011.147,248.1102,0,-970.9092,387.7386,0,-987.5792,502.8708,0,-1015.612,226.8875,0,-948.1455,376.2642,0,-975.6685,503.9854,0
46,-982.3151,483.868,0,-983.6576,482.5614,0,-1052.36,679.7979,0,-971.1566,873.1107,0,-1115.466,934.2925,0,-980.925,485.2216,0,-1048.374,695.6611,0,-946.5997,895.78,0,-1096.525,973.9434,0,-997.0354,434.9105,0,-1005.366,361.546,0,-1028.743,288.5426,0,-1037.726,211.4023,0,-1070.447,184.9387,0,-1085.947,81.77368,0,-1011.702,247.9276,0,-971.9659,387.6844,0,-989.7395,502.8358,0,-1014.972,226.7701,0,-948.9874,376.1566,0,-976.7102,503.8235,0
47,-982.0266,483.606,0,-983.3678,482.3989,0,-1051.981,679.6364,0,-971.15,873.0498,0,-1115.42,934.2793,0,-980.6373,484.8566,0,-1047.623,695.3273,0,-946.9023,895.8456,0,-1096.927,973.9497,0,-996.7804,434.6546,0,-1005.085,361.3016,0,-1028.355,288.2858,0,-1037.322,211.1511,0,-1070.054,184.6637,0,-1085.727,81.52954,0,-1012.03,247.7175,0,-973.2063,387.7819,0,-992.5359,502.9814,0,-1013.777,226.5948,0,-949.2476,375.9164,0,-976.8086,503.5236,0
