FrameID,Hip.Center.x,Hip.Center.y,Hip.Center.z,Hip.R.x,Hip.R.y,Hip.R.z,Knee.R.x,Knee.R.y,Knee.R.z,Ankle.R.x,Ankle.R.y,Ankle.R.z,Toe0Nub.R.x,Toe0Nub.R.y,Toe0Nub.R.z,Hip.L.x,Hip.L.y,Hip.L.z,Knee.L.x,Knee.L.y,Knee.L.z,Ankle.L.x,Ankle.L.y,Ankle.L.z,Toe0Nub.L.x,Toe0Nub.L.y,Toe0Nub.L.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,HeadNub.x,HeadNub.y,HeadNub.z,Shoulder.L.x,Shoulder.L.y,Shoulder.L.z,Elbow.L.x,Elbow.L.y,Elbow.L.z,Wrist.L.x,Wrist.L.y,Wrist.L.z,Shoulder.R.x,Shoulder.R.y,Shoulder.R.z,Elbow.R.x,Elbow.R.y,Elbow.R.z,Wrist.R.x,Wrist.R.y,Wrist.R.z
10,228.2054,502.7494,0,243.3945,502.9382,0,263.0897,590.8327,0,313.9935,618.0201,0,331.8127,666.4726,0,212.8078,502.558,0,183.7328,580.65,0,182.215,670.8185,0,147.6418,683.4766,0,224.3374,482.7286,0,219.4749,451.8853,0,215.0193,420.6261,0,213.939,387.9454,0,205.9943,377.2676,0,205.7112,334.9669,0,241.2198,398.7924,0,267.9487,456.9901,0,215.1168,464.0604,0,193.9208,394.7854,0,138.9039,425.7425,0,144.3252,372.4777,0
11,206.4444,504.3832,0,221.0164,503.9201,0,222.9897,589.9377,0,271.6875,608.9242,0,288.8856,657.5994,0,191.6624,504.853,0,164.3499,583.0581,0,181.8775,673.2151,0,146.4578,691.5734,0,202.401,484.1651,0,199.5646,453.634,0,196.3886,422.7674,0,195.6003,390.6066,0,189.6342,379.972,0,189.3046,337.9875,0,227.5714,401.85,0,232.2156,462.7676,0,180.9186,450.2047,0,165.7738,399.8364,0,116.097,442.7875,0,104.4485,397.6437,0
12,183.399,501.0931,0,197.5166,500.4276,0,182.6402,576.0244,0,230.2547,600.8025,0,243.762,650.1486,0,169.0726,501.7686,0,152.3253,586.5034,0,181.8665,671.7262,0,147.0241,691.5095,0,179.4764,480.9577,0,177.6993,450.6785,0,176.7506,420.7233,0,177.2903,389.2546,0,173.4883,379.7454,0,173.0026,338.6265,0,210.6488,402.8505,0,205.5636,461.3124,0,159.1008,439.0539,0,144.0991,396.366,0,101.4205,425.0784,0,81.26935,417.7671,0
13,163.3644,497.491,0,177.2097,496.7663,0,150.1047,556.5946,0,189.7535,605.314,0,195.6616,653.2516,0,149.3133,498.2264,0,136.6485,584.0282,0,174.3114,661.2696,0,145.992,691.6254,0,159.6486,477.5266,0,158.3863,447.6501,0,158.2747,418.4498,0,159.2891,387.723,0,156.1129,378.9215,0,155.3376,338.5188,0,192.3647,401.7112,0,188.6001,460.5427,0,145.666,435.0522,0,126.1498,394.2455,0,101.642,431.7341,0,88.66302,450.2634,0
14,144.4067,494.1329,0,158.0709,493.2924,0,127.2626,544.3052,0,152.0078,616.0598,0,150.5408,658.1582,0,130.5404,494.9858,0,121.9398,580.47,0,168.0197,645.1699,0,150.1696,687.88,0,140.8147,474.3719,0,139.7181,444.9084,0,139.8694,416.3768,0,140.8815,386.3926,0,137.8944,378.2453,0,136.517,338.5311,0,173.6469,400.2335,0,172.8587,459.8734,0,133.1813,432.7926,0,108.3729,392.4209,0,93.16306,444.3044,0,89.74652,474.7857,0
15,126.1578,492.9869,0,139.6566,492.0353,0,110.6373,545.3718,0,118.8875,628.0052,0,112.0026,662.3052,0,112.4607,493.9525,0,104.1143,578.229,0,153.5622,631.7323,0,154.3582,681.157,0,122.6042,473.4756,0,121.7845,444.4012,0,122.2402,416.3893,0,123.3225,387.0707,0,120.5349,379.3845,0,118.7936,340.3057,0,155.7516,400.7141,0,159.3354,460.6893,0,121.6019,435.5306,0,91.4491,392.6586,0,80.8912,452.2557,0,83.24326,490.5046,0
16,108.2234,495.7693,0,121.5689,494.7125,0,94.37732,546.5017,0,92.80258,629.1822,0,83.33282,663.5652,0,94.6835,496.8416,0,85.16574,579.701,0,137.3864,619.7395,0,144.926,667.5388,0,104.6538,476.5469,0,104.1963,447.8542,0,105.0011,420.2215,0,106.2704,391.4304,0,103.6757,383.9615,0,101.8282,345.4533,0,138.2845,404.954,0,147.9886,464.1689,0,110.5763,444.6321,0,75.10229,396.5719,0,64.77933,457.0258,0,60.58179,501.7966,0
17,91.05823,500.6486,0,104.2663,499.5165,0,79.39648,555.8381,0,72.46533,636.8649,0,60.77536,664.2949,0,77.65976,501.7972,0,67.41049,583.287,0,121.3187,607.9689,0,133.5795,653.3707,0,87.44431,481.7358,0,87.28555,453.4291,0,88.38638,426.0988,0,89.87823,397.6942,0,87.45505,390.2443,0,85.64438,352.2441,0,121.449,411.1543,0,137.9409,468.3981,0,100.9883,457.3782,0,59.43329,402.5203,0,50.08228,461.9681,0,41.81647,509.6327,0
18,75.81262,504.9487,0,88.95709,503.8406,0,68.00992,567.9774,0,57.7323,647.3149,0,44.5708,667.8276,0,62.48163,506.0726,0,50.00348,586.0353,0,103.5967,598.9992,0,116.88,642.9401,0,72.29517,486.2942,0,72.23538,458.3427,0,73.49677,431.2222,0,75.18381,403.0192,0,72.8949,395.3676,0,71.2529,357.8082,0,106.3542,416.4581,0,128.1556,470.9865,0,93.36954,469.3295,0,45.36041,407.8508,0,37.50519,465.9612,0,29.72781,514.027,0
19,64.27301,507.9899,0,77.45798,507.0151,0,58.60498,572.7015,0,56.76093,652.9913,0,45.12625,668.1503,0,50.90451,508.9783,0,29.04138,584.5594,0,81.8537,594.3317,0,89.89691,639.8093,0,61.04266,489.4974,0,60.79526,461.8213,0,61.91641,434.7886,0,63.62894,406.5984,0,61.33234,398.5242,0,59.91656,361.3251,0,94.52496,419.9634,0,118.9987,471.6465,0,87.71457,479.0096,0,34.37515,411.9429,0,26.81378,468.6763,0,19.50446,516.5951,0
20,54.66055,509.2444,0,67.95023,508.462,0,52.74353,575.876,0,57.23584,653.0127,0,45.54181,668.2514,0,41.1904,510.0375,0,8.665558,575.2391,0,59.33829,595.9341,0,57.6969,642.6909,0,51.77289,490.8784,0,51.34921,463.4298,0,52.19861,436.4463,0,53.9198,408.2695,0,51.43619,399.7107,0,50.29694,362.8022,0,84.48483,421.6193,0,109.733,470.8048,0,81.10309,484.6818,0,25.40652,414.244,0,17.26776,469.1578,0,9.064331,516.7504,0
21,44.41608,507.7441,0,57.83463,507.1644,0,47.08557,578.2235,0,55.39029,651.9258,0,45.23657,668.233,0,30.82031,508.3316,0,-6.144958,563.0674,0,38.55597,604.9536,0,26.07413,648.5574,0,41.80191,489.5388,0,41.37796,462.3186,0,41.92444,435.4297,0,43.66803,407.3835,0,40.83636,398.4786,0,39.80432,361.841,0,73.7027,420.6808,0,99.36789,468.2363,0,71.32397,484.9412,0,16.18387,413.7763,0,8.365295,466.0695,0,-2.001709,512.8025,0
22,34.48013,505.1699,0,48.01407,504.7551,0,41.72247,578.5554,0,53.10724,648.9377,0,45.07483,668.0125,0,20.77243,505.5901,0,-11.92261,561.6355,0,21.88257,625.6003,0,-4.00592,655.699,0,32.03113,487.1512,0,31.6788,460.1483,0,31.89954,433.3841,0,33.6167,405.519,0,30.35025,396.4283,0,29.21942,360.0764,0,62.95459,418.6165,0,89.07208,465.1389,0,60.16574,482.3373,0,7.322968,412.141,0,1.001801,461.0707,0,-13.0683,505.1469,0
23,25.90222,503.1588,0,39.52493,502.8704,0,36.41144,577.5271,0,50.69113,643.7132,0,45.26242,668.0186,0,12.10876,503.4507,0,-18.46912,560.6245,0,-1.559692,637.0873,0,-28.19531,661.2798,0,23.57471,485.3127,0,23.35892,458.4976,0,23.38889,431.8529,0,25.18332,404.1696,0,21.57227,394.9373,0,20.4032,358.8372,0,53.74249,417.0148,0,79.88074,463.2297,0,49.3942,478.9498,0,-0.0534668,410.9305,0,-4.753052,456.9229,0,-22.81866,496.7882,0
24,19.32571,502.2244,0,33.01807,502.0316,0,30.47403,575.6349,0,47.24771,635.2655,0,45.61234,666.6653,0,5.465302,502.4197,0,-24.11658,559.9095,0,-16.7193,637.8279,0,-40.76147,663.2064,0,17.10257,484.5165,0,17.0123,457.8487,0,16.90762,431.3033,0,18.77451,403.772,0,14.90213,394.4438,0,13.63907,358.5546,0,46.67664,416.2297,0,72.50772,462.6446,0,40.16302,475.1178,0,-5.57843,410.6726,0,-9.120178,455.1094,0,-30.01935,489.4747,0
25,13.99875,501.8167,0,27.74402,501.7029,0,24.88254,572.6583,0,43.74088,625.4418,0,47.18695,664.5325,0,0.08776855,501.9319,0,-26.49109,561.9285,0,-23.35577,639.2766,0,-47.3241,663.3654,0,11.8916,484.209,0,11.89761,457.659,0,11.68112,431.2001,0,13.57336,403.7926,0,9.512329,394.4125,0,8.198608,358.6905,0,41.03836,415.7092,0,66.28741,462.8176,0,32.2254,470.389,0,-10.1145,410.8294,0,-12.97351,454.7231,0,-35.51447,482.8713,0
26,8.876343,501.9404,0,22.65582,501.9002,0,20.58667,569.0293,0,41.86148,618.3026,0,46.46167,661.5965,0,-5.066956,501.9811,0,-29.07117,564.4525,0,-25.51141,641.6454,0,-50.62396,663.4199,0,6.926453,484.397,0,6.980835,457.9554,0,6.544342,431.5915,0,8.288269,404.2859,0,4.052399,394.9229,0,2.780487,359.348,0,35.54456,415.4784,0,60.17734,463.5342,0,24.76837,465.1532,0,-14.88672,411.498,0,-17.00922,454.9753,0,-40.54376,477.2264,0
27,3.072418,503.0753,0,16.86655,503.111,0,13.94531,564.4189,0,36.59702,609.3784,0,34.40283,649.1685,0,-10.88361,503.0394,0,-29.13446,570.3643,0,-22.55243,647.6847,0,-50.4317,663.6,0,1.349945,485.5604,0,1.387054,459.2313,0,0.5540161,432.9809,0,1.921783,405.7683,0,-2.514282,396.4839,0,-3.530701,361.0287,0,29.1582,416.0521,0,53.22388,465.1237,0,16.8963,460.0264,0,-20.81555,413.2767,0,-21.66827,456.138,0,-46.31439,473.6741,0
28,-2.523499,504.7238,0,11.26538,504.824,0,7.607147,560.9915,0,29.8042,612.6595,0,23.37796,645.2094,0,-16.47284,504.6226,0,-34.64349,571.9999,0,-21.94012,648.3306,0,-49.98639,663.9914,0,-4.014282,487.2189,0,-4.02301,460.9961,0,-5.303223,434.863,0,-4.404541,407.7359,0,-9.016235,398.5559,0,-9.475281,363.1835,0,22.95636,417.1095,0,46.26257,467.0731,0,9.623566,455.0716,0,-26.85052,415.5903,0,-26.51715,457.9905,0,-52.16876,472.4682,0
29,-6.30188,505.4481,0,7.461853,505.5778,0,4.220001,561.2958,0,24.67166,620.9775,0,16.7146,645.4297,0,-20.22528,505.317,0,-38.28491,572.9753,0,-21.66895,647.8444,0,-49.54016,664.0887,0,-7.677368,487.964,0,-7.755005,461.8224,0,-9.436646,435.794,0,-8.990906,408.731,0,-13.71027,399.6683,0,-13.92072,364.3893,0,18.59921,417.5018,0,41.2355,467.8553,0,4.210724,454.0743,0,-31.33575,416.8436,0,-30.60706,459.069,0,-56.54059,472.8214,0
30,-8.18158,504.8211,0,5.536652,504.9352,0,5.74884,566.488,0,24.41064,634.5157,0,15.57013,649.4528,0,-22.05957,504.7058,0,-39.55896,573.1589,0,-22.10205,647.5728,0,-50.02472,663.4398,0,-9.613953,487.3864,0,-9.849121,461.3022,0,-11.86578,435.3654,0,-11.82251,408.3471,0,-16.57104,399.4055,0,-17.12787,364.2534,0,16.07108,416.9066,0,38.47183,467.2659,0,0.6990967,457.127,0,-34.23987,416.6069,0,-34.08521,458.8652,0,-59.32263,474.2444,0
31,-9.289185,503.6313,0,4.367584,503.6947,0,7.856354,569.8207,0,23.24628,643.5333,0,14.60818,653.7932,0,-23.10608,503.5673,0,-39.66473,573.0856,0,-22.67786,647.6599,0,-50.64734,663.1091,0,-10.90955,486.2775,0,-11.32739,460.2473,0,-13.57416,434.3974,0,-13.83081,407.423,0,-18.52454,398.5894,0,-19.64233,363.605,0,14.38416,416.0741,0,36.57925,466.3961,0,-1.269226,462.814,0,-36.46436,415.7298,0,-37.60242,458.1633,0,-61.51617,476.5454,0
32,-9.806396,502.2018,0,3.783997,502.204,0,8.681274,570.119,0,23.82309,644.1446,0,14.63101,658.7004,0,-23.55743,502.1998,0,-39.1153,572.7135,0,-22.8891,647.5729,0,-50.77594,663.0446,0,-11.6485,484.9337,0,-12.22333,458.9548,0,-14.63763,433.1883,0,-15.11627,406.2544,0,-19.70752,397.5146,0,-21.45935,362.7243,0,13.38242,415.1728,0,35.2738,465.5156,0,-1.377197,469.7648,0,-38.01953,414.5443,0,-40.80835,457.4462,0,-63.07373,479.4631,0
33,-9.988464,500.9941,0,3.535339,500.9282,0,8.896942,569.7441,0,23.61554,643.9349,0,14.37045,658.0609,0,-23.67365,501.0609,0,-38.32782,572.3813,0,-23.08203,647.5676,0,-50.91034,663.1285,0,-12.05328,483.8069,0,-12.80719,457.882,0,-15.38763,432.2051,0,-16.08026,405.3121,0,-20.55804,396.6728,0,-22.93494,362.0858,0,12.65591,414.5298,0,34.08212,464.9713,0,0.08880615,477.5576,0,-39.2475,413.5444,0,-43.68652,457.2546,0,-64.23517,483.0056,0
34,-10.0127,500.3284,0,3.450378,500.1909,0,9.140045,569.7394,0,23.80814,643.9545,0,14.6113,658.365,0,-23.63745,500.4678,0,-37.67621,572.3336,0,-22.97516,647.652,0,-50.81097,663.3811,0,-12.26746,483.2047,0,-13.17712,457.3331,0,-15.88568,431.7464,0,-16.76263,404.8965,0,-21.10944,396.3573,0,-23.90179,361.9235,0,12.16666,414.3721,0,32.73938,465.054,0,2.633789,485.4116,0,-40.20892,413.046,0,-46.24335,458.116,0,-65.14288,488.0975,0
35,-9.905701,500.1916,0,3.508911,499.9833,0,9.196411,569.9231,0,23.86707,644.0938,0,14.75143,658.8126,0,-23.48193,500.4025,0,-37.40637,572.5094,0,-22.80835,647.7643,0,-50.65204,663.6099,0,-12.28461,483.0989,0,-13.27948,457.271,0,-16.03912,431.7646,0,-17.02997,404.9579,0,-21.21631,396.5026,0,-24.13806,362.139,0,12.04099,414.6609,0,31.16217,465.7721,0,6.385345,493.6095,0,-40.78955,413.0173,0,-48.43262,460.206,0,-65.47595,495.2479,0
36,-9.593811,500.262,0,3.782074,499.9849,0,9.199921,570.0869,0,23.86057,644.1581,0,14.80548,659.0693,0,-23.13141,500.5425,0,-37.36621,572.685,0,-22.77722,647.8032,0,-50.57898,663.6925,0,-12.0459,483.1744,0,-13.07196,457.3799,0,-15.83081,431.9532,0,-16.88464,405.1909,0,-20.89825,396.8225,0,-23.81012,362.4967,0,12.2796,415.1185,0,29.70261,466.7112,0,12.45679,501.7815,0,-40.95709,413.1165,0,-50.03735,462.7881,0,-64.75763,502.8533,0
37,-9.124695,500.4938,0,4.215149,500.1479,0,9.24176,570.2888,0,23.90985,644.213,0,14.84375,659.1627,0,-22.62622,500.8441,0,-37.33862,572.9498,0,-22.47375,647.8141,0,-50.24292,663.8386,0,-11.63544,483.4041,0,-12.68689,457.6398,0,-15.4397,432.3041,0,-16.54926,405.5923,0,-20.40076,397.3295,0,-23.26703,363.0311,0,12.68365,415.6858,0,28.76108,467.6308,0,19.48627,507.524,0,-40.89679,413.3472,0,-50.75482,464.942,0,-63.07867,508.0533,0
38,-8.560852,500.827,0,4.74646,500.4146,0,9.304657,570.5063,0,23.96927,644.2573,0,14.83591,659.1038,0,-22.02966,501.2446,0,-37.33527,573.2589,0,-22.04431,647.7928,0,-49.79681,663.988,0,-11.11639,483.7297,0,-12.18738,457.9926,0,-14.92371,432.7471,0,-16.07599,406.0879,0,-19.77374,397.9296,0,-22.56317,363.6382,0,13.22375,416.2529,0,28.84647,468.3005,0,26.15567,510.4008,0,-40.67126,413.6791,0,-50.52332,466.2377,0,-61.08307,510.3912,0
39,-7.964478,501.2017,0,5.313995,500.7274,0,9.373291,570.7137,0,24.02792,644.2773,0,14.80554,658.9561,0,-21.40424,501.6816,0,-37.36536,573.5667,0,-21.63586,647.7454,0,-49.39044,664.0924,0,-10.55188,484.0931,0,-11.63654,458.3796,0,-14.34894,433.2214,0,-15.53204,406.6155,0,-19.08807,398.5582,0,-21.78082,364.2621,0,13.84918,416.7349,0,30.45871,468.4932,0,31.2565,511.1752,0,-40.34399,414.0526,0,-49.41864,466.6794,0,-59.08234,511.0333,0
40,-7.3974,501.558,0,5.856445,501.0293,0,9.433594,570.8846,0,24.0755,644.2608,0,14.77847,658.7848,0,-20.81238,502.0931,0,-37.43738,573.8282,0,-21.39417,647.6931,0,-49.17218,664.1158,0,-10.00476,484.4363,0,-11.09766,458.7429,0,-13.78204,433.6664,0,-14.98608,407.1127,0,-18.41577,399.15,0,-21.00299,364.8455,0,14.50485,417.0444,0,33.51443,468.0327,0,36.17337,510.823,0,-39.98053,414.4077,0,-47.80609,466.5209,0,-57.11865,510.9066,0
41,-6.921631,501.8365,0,6.312408,501.2631,0,9.472443,570.9957,0,24.10187,644.1988,0,14.78146,658.6584,0,-20.31653,502.4171,0,-37.55902,573.9998,0,-21.4632,647.6686,0,-49.28424,664.0337,0,-9.53772,484.7012,0,-10.63354,459.0242,0,-13.2901,434.0212,0,-14.50787,407.5161,0,-17.83044,399.6393,0,-20.31305,365.3293,0,15.09027,417.2192,0,36.71057,467.2193,0,40.32272,510.0101,0,-39.64703,414.6846,0,-46.20282,465.9514,0,-55.5033,510.2812,0
42,-6.567444,502.0102,0,6.651672,501.404,0,9.508057,571.058,0,24.12811,644.1185,0,14.8269,658.6034,0,-19.94739,502.6238,0,-37.70685,574.0724,0,-21.78394,647.6703,0,-49.63293,663.9108,0,-9.182556,484.8615,0,-10.27655,459.1968,0,-12.90967,434.2557,0,-14.13684,407.7932,0,-17.37567,399.9904,0,-19.76422,365.6832,0,15.53253,417.3378,0,38.93607,466.5596,0,42.91467,509.3353,0,-39.37988,414.8536,0,-45.13312,465.4205,0,-54.5481,509.6577,0
43,-6.313171,502.101,0,6.896057,501.476,0,9.559998,571.0865,0,24.13721,644.0746,0,14.84204,658.5157,0,-19.68317,502.7336,0,-37.80371,574.0857,0,-22.08844,647.6715,0,-49.93707,663.8275,0,-8.918091,484.9406,0,-10.0061,459.2844,0,-12.62469,434.3909,0,-13.85992,407.9624,0,-17.04218,400.2186,0,-19.35706,365.9285,0,15.84924,417.408,0,40.15393,466.1978,0,44.40161,508.951,0,-39.16077,414.9377,0,-44.71222,465.1928,0,-54.14795,509.4177,0
44,-6.141052,502.1237,0,7.062378,501.496,0,9.602478,571.0747,0,24.10376,644.0545,0,14.7984,658.3876,0,-19.50519,502.759,0,-37.77563,574.0701,0,-22.20428,647.6708,0,-50.04938,663.7739,0,-8.727905,484.9549,0,-9.805969,459.3038,0,-12.42279,434.4414,0,-13.66748,408.0369,0,-16.82428,400.3345,0,-19.08319,366.0682,0,16.05255,417.4318,0,40.82938,465.982,0,45.1351,508.7231,0,-38.9743,414.9543,0,-44.62677,465.0704,0,-54.08807,509.3179,0
45,-6.033691,502.0928,0,7.167572,501.4805,0,9.638123,571.0548,0,24.08215,644.0372,0,14.77496,658.3333,0,-19.39569,502.7126,0,-37.65985,574.0328,0,-22.19946,647.6663,0,-50.04028,663.755,0,-8.595215,484.9206,0,-9.659973,459.2725,0,-12.29053,434.4227,0,-13.5484,408.0306,0,-16.71405,400.3487,0,-18.92609,366.0979,0,16.15414,417.4117,0,41.06705,465.8867,0,45.23117,508.6183,0,-38.80243,414.9213,0,-44.74622,465.0336,0,-54.31659,509.2763,0
46,-5.973633,502.023,0,7.228241,501.4396,0,9.668976,571.027,0,24.06696,644.0223,0,14.76468,658.3296,0,-19.3363,502.6136,0,-37.54181,573.965,0,-22.24628,647.6619,0,-50.08887,663.7388,0,-8.503967,484.8506,0,-9.551758,459.2036,0,-12.20673,434.3522,0,-13.4787,407.9633,0,-16.68188,400.2861,0,-18.85034,366.0447,0,16.18396,417.3604,0,40.98209,465.8857,0,44.82193,508.6089,0,-38.63434,414.8464,0,-44.97858,465.0195,0,-54.75354,509.2233,0
47,-5.943542,501.9289,0,7.260834,501.3799,0,9.698578,570.9786,0,24.05643,643.9991,0,14.76349,658.327,0,-19.30859,502.4846,0,-37.41821,573.8741,0,-22.32458,647.6619,0,-50.17206,663.7101,0,-8.438232,484.7567,0,-9.46637,459.109,0,-12.14862,434.2494,0,-13.43225,407.8587,0,-16.69153,400.1794,0,-18.81311,365.9469,0,16.17706,417.2956,0,40.69391,465.9518,0,44.04782,508.668,0,-38.46521,414.7345,0,-45.25031,464.9524,0,-55.26715,509.123,0
48,-5.926025,501.825,0,7.281738,501.3138,0,9.731476,570.9225,0,24.05243,643.9747,0,14.77097,658.3274,0,-19.29468,502.3425,0,-37.28668,573.7739,0,-22.41351,647.6666,0,-50.26782,663.6763,0,-8.38269,484.6532,0,-9.389587,459.0042,0,-12.09991,434.1324,0,-13.39288,407.7368,0,-16.71808,400.0507,0,-18.79059,365.8266,0,16.15421,417.2271,0,40.3092,466.0505,0,43.03189,508.7536,0,-38.28839,414.6066,0,-45.50818,464.8461,0,-55.7793,508.9901,0
49,-5.903809,501.7258,0,7.307465,501.2531,0,9.772552,570.8707,0,24.05728,643.9562,0,14.78683,658.3327,0,-19.27588,502.2045,0,-37.14429,573.6784,0,-22.49194,647.676,0,-50.35364,663.645,0,-8.321655,484.5548,0,-9.306824,458.9043,0,-12.04486,434.0195,0,-13.3443,407.6179,0,-16.73566,399.9221,0,-18.75781,365.7052,0,16.1362,417.1649,0,39.93613,466.1492,0,41.97952,508.8273,0,-38.09906,414.485,0,-45.7511,464.749,0,-56.27863,508.8633,0
